ts_code,start_date,end_date,breakthrough_date,start_price,current_price,growth_rate,ret_from_break_pct,days,year_start_price,year_to_date_growth,growth_5d,growth_10d,growth_20d,growth_30d,score,up_days,down_days,up_down_ratio,up_rate_sum,down_rate_sum,rate_sum,nh_break_events,nh_lookback_n,recent_5d_growth
INR,20240126,20260418,20251217,13.75,15.78,14.76,14.76,83,14.72,7.2,7.56,7.13,0.51,15.49,6.9,41,41,1.0,101.61,84.58,186.19,17,60,-6.13
CVEO,20240126,20260418,20251217,22.9,30.18,31.79,31.79,83,23.24,29.86,2.79,-0.13,8.73,10.57,5.25,48,32,1.5,64.48,35.67,100.15,22,60,3.18
TTC,20240126,20260418,20251217,80.43,92.9,15.5,15.5,83,80.17,15.88,-2.31,-2.13,11.36,13.76,5.06,49,32,1.53,52.89,37.61,90.5,23,60,-4.95
CFBK,20240126,20260418,20251216,24.36,29.74,22.09,22.09,84,24.52,21.29,6.98,2.67,10.88,18.84,9.23,41,41,1.0,72.7,51.08,123.79,16,60,1.29
BUD,20240126,20260418,20251211,63.38,75.76,19.53,19.53,87,63.71,18.91,3.0,0.71,3.94,9.5,3.9,47,39,1.21,56.82,38.13,94.95,21,60,0.15
EBF,20240126,20260418,20251211,18.23,21.67,18.87,18.87,87,18.0,20.39,-0.49,-0.55,1.1,5.54,1.18,45,41,1.1,47.42,29.58,77.0,21,60,-1.63
YUM,20240126,20260418,20251211,148.12,162.79,9.9,9.9,87,150.49,8.17,3.39,4.19,5.0,3.17,4.07,46,40,1.15,46.87,36.73,83.6,8,60,0.84
CPAC,20240126,20260418,20251211,6.81,10.72,57.42,57.42,87,10.25,4.59,51.25,55.36,51.84,61.97,54.8,42,43,0.98,129.5,71.51,201.01,2,60,-0.92
FRT,20240126,20260418,20251210,97.5,112.53,15.42,15.42,88,99.03,13.63,2.69,3.72,5.44,4.38,4.16,49,37,1.32,42.54,27.72,70.26,16,60,3.25
PAA,20240126,20260418,20251210,17.6,21.02,19.43,19.43,88,18.21,15.43,-0.28,1.08,4.55,9.03,3.44,50,35,1.43,52.26,33.84,86.11,28,60,-3.31
ARCB,20240126,20260418,20251210,73.62,118.64,61.15,61.15,88,77.17,53.74,7.43,4.5,17.82,21.81,12.54,49,38,1.29,130.2,78.2,208.4,19,60,9.29
MTX,20240126,20260418,20251210,60.69,72.76,19.89,19.89,88,61.15,18.99,2.39,0.56,7.41,13.81,5.63,48,38,1.26,62.62,43.36,105.99,16,60,-0.34
BPOP,20240126,20260418,20251210,120.04,146.9,22.38,22.38,88,125.96,16.62,1.48,4.44,8.45,1.61,4.49,53,34,1.56,67.62,46.15,113.77,13,60,0.34
PAGP,20240126,20260418,20251210,18.71,22.69,21.27,21.27,88,19.41,16.9,-0.16,1.12,4.81,8.66,3.48,50,35,1.43,49.56,29.67,79.23,33,60,-3.77
PROV,20240126,20260418,20251210,15.68,17.04,8.67,8.67,87,15.98,6.63,2.68,1.98,2.81,2.87,2.55,40,37,1.08,28.06,19.5,47.56,12,60,-0.64
DCO,20240126,20260418,20251210,92.47,138.0,49.24,49.24,88,96.8,42.56,1.05,5.84,14.18,22.06,10.63,52,35,1.49,96.43,54.2,150.63,20,60,-2.15
NBN,20240126,20260418,20251210,97.71,124.15,27.06,27.06,88,102.86,20.7,3.6,9.15,14.85,16.8,11.28,45,42,1.07,80.87,54.92,135.79,9,60,0.49
LIND,20240126,20260418,20251210,12.74,20.96,64.52,64.52,88,14.44,45.15,10.99,15.46,15.62,24.88,16.5,48,37,1.3,127.09,72.85,199.93,20,60,9.05
OVLY,20240126,20260418,20251209,28.2,35.06,24.33,24.33,89,29.7,18.05,8.51,7.91,5.6,15.43,8.84,48,36,1.33,55.75,33.16,88.91,19,60,0.98
KAR,20240126,20260418,20251209,27.06,30.88,14.12,14.12,12,0.0,0.0,6.58,12.9,0.0,0.0,5.19,8,2,4.0,15.1,1.67,16.77,5,60,4.01
FTAG,20240126,20260418,20251209,25.76,30.05,16.65,16.65,86,26.58,13.05,1.75,1.86,5.01,10.87,4.58,52,31,1.68,41.53,25.67,67.2,16,60,-1.93
PEB,20240126,20260418,20251209,11.19,14.0,25.11,25.11,89,11.55,21.21,3.75,2.68,3.57,8.49,4.32,49,37,1.32,83.57,59.17,142.74,13,60,1.67
TROX,20240126,20260418,20251209,4.71,9.12,93.63,93.63,89,4.27,113.58,-5.94,-7.22,7.86,37.37,6.48,48,39,1.23,198.9,122.43,321.32,19,60,-4.1
KRG,20240126,20260418,20251209,22.63,26.72,18.07,18.07,89,23.81,12.22,4.37,5.66,6.67,2.78,5.13,50,37,1.35,47.46,30.24,77.7,20,60,5.32
OPY,20240126,20260418,20251209,70.62,114.0,61.43,61.43,89,72.64,56.94,2.56,7.97,3.21,12.62,6.39,50,38,1.32,103.3,52.85,156.16,15,60,5.61
NFBK,20240126,20260418,20251208,11.37,13.93,22.52,22.52,90,11.33,22.95,8.0,5.8,0.79,8.36,5.25,40,45,0.89,60.67,38.92,99.59,9,60,0.22
LMT,20240126,20260418,20251208,465.38,592.19,27.25,27.25,90,497.07,19.14,3.2,1.88,12.17,25.97,10.05,48,41,1.17,77.59,52.05,129.64,19,60,-4.44
RGC,20240126,20260418,20251205,16.24,28.67,76.54,76.54,91,20.54,39.58,3.76,16.5,66.5,49.75,35.6,45,45,1.0,408.4,293.45,701.85,7,60,-11.07
AAOI,20240126,20260418,20251205,26.59,159.42,499.55,499.55,91,39.6,302.58,36.59,10.0,31.59,47.65,29.33,54,36,1.5,457.36,230.81,688.16,23,60,4.07
LNTH,20240126,20260418,20251204,61.87,83.82,35.48,35.48,92,67.27,24.6,-1.7,5.45,8.73,3.85,4.68,47,44,1.07,85.51,53.12,138.63,15,60,2.63
WHLRP,20240126,20260418,20251204,4.05,7.35,81.48,81.48,84,5.44,35.11,5.19,11.36,34.32,55.06,25.75,44,36,1.22,169.18,101.21,270.39,16,60,1.38
AROC,20240126,20260418,20251203,24.57,36.19,47.29,47.29,92,26.63,35.9,3.01,2.73,5.9,6.55,4.5,53,37,1.43,81.52,41.46,122.99,21,60,0.67
EBMT,20240126,20260418,20251203,17.0,22.21,30.65,30.65,93,19.57,13.49,6.29,14.41,17.06,22.06,15.11,54,36,1.5,70.95,43.06,114.02,24,60,1.28
PGC,20240126,20260418,20251203,28.15,39.44,40.11,40.11,93,27.79,41.92,-0.57,5.15,-1.07,3.69,1.85,48,44,1.09,83.95,48.59,132.54,24,60,2.92
BOH,20240126,20260418,20251203,65.99,80.09,21.37,21.37,93,68.42,17.06,2.52,4.94,3.61,8.9,4.85,46,46,1.0,65.2,44.63,109.83,19,60,1.2
ESLT,20240126,20260418,20251203,480.33,872.58,81.66,81.66,93,591.96,47.41,4.3,8.9,20.27,49.99,19.61,55,37,1.49,131.48,67.45,198.93,24,60,-6.68
CAPR,20240126,20260418,20251203,29.96,34.7,15.82,15.82,93,28.31,22.57,-8.61,-13.15,-3.67,-19.76,-10.72,48,43,1.12,174.39,148.87,323.26,3,60,0.46
RUSHA,20240126,20260418,20251203,54.08,73.93,36.7,36.7,93,54.09,36.68,1.53,5.03,-0.26,13.66,4.47,53,39,1.36,86.09,52.87,138.96,14,60,4.27
ODFL,20240126,20260418,20251203,150.94,217.76,44.27,44.27,93,159.19,36.79,-1.36,3.98,3.88,18.07,5.7,53,39,1.36,108.69,68.81,177.5,22,60,4.88
ALGN,20240126,20260418,20251203,155.0,190.07,22.63,22.63,93,156.03,21.82,2.58,5.09,0.74,10.63,4.39,49,43,1.14,96.56,73.19,169.75,18,60,5.2
PEBO,20240126,20260418,20251203,30.4,34.36,13.03,13.03,93,30.16,13.93,-0.39,3.85,-1.22,3.82,1.48,44,48,0.92,53.85,40.78,94.63,15,60,0.64
CLH,20240126,20260418,20251202,239.55,300.7,25.53,25.53,94,243.44,23.52,-0.23,0.48,-0.74,8.12,1.5,58,35,1.66,60.33,36.63,96.96,19,60,-0.96
HTLD,20240126,20260418,20251202,8.33,11.63,39.62,39.62,94,9.15,27.1,9.48,13.69,10.32,24.97,14.09,52,39,1.33,107.38,70.91,178.29,14,60,5.44
LINC,20240126,20260418,20251202,21.71,41.95,93.23,93.23,94,23.31,79.97,0.28,5.2,13.36,15.8,8.78,56,37,1.51,128.54,59.28,187.82,24,60,5.16
AP,20240126,20260418,20251202,2.74,9.47,245.62,245.62,94,4.97,90.54,22.26,33.94,102.19,118.98,69.09,51,41,1.24,300.84,158.65,459.5,27,60,8.11
MSBI,20240126,20260418,20251202,17.55,23.79,35.56,35.56,94,21.21,12.16,13.45,21.77,20.63,24.96,20.4,53,39,1.36,81.01,48.75,129.76,14,60,-0.79
REVG,20240126,20260418,20251202,53.57,63.9,19.28,19.28,41,62.29,2.58,4.13,10.51,14.13,27.22,13.66,22,17,1.29,40.41,21.99,62.4,12,60,-4.71
DCOM,20240126,20260418,20251201,28.86,37.08,28.48,28.48,95,29.87,24.14,2.77,8.35,7.73,3.01,5.98,47,43,1.09,70.46,43.89,114.35,10,60,2.83
LSTR,20240126,20260418,20251201,132.26,172.87,30.7,30.7,95,146.78,17.77,7.39,11.98,10.6,16.09,11.47,53,40,1.32,90.75,60.65,151.39,22,60,2.73
MEOH,20240126,20260418,20251201,36.28,54.13,49.2,49.2,95,40.74,32.87,5.02,8.57,10.01,30.07,12.59,55,39,1.41,149.11,102.45,251.57,17,60,-9.41
MBWM,20240126,20260418,20251201,46.51,53.68,15.42,15.42,95,47.61,12.75,0.11,6.56,4.06,4.62,4.13,47,47,1.0,60.78,45.29,106.08,11,60,0.73
GCC,20240126,20260418,20251128,20.8,24.4,17.31,17.31,96,21.27,14.72,0.67,2.02,4.04,7.26,3.4,62,33,1.88,57.16,40.24,97.39,9,60,-0.29
FXA,20240126,20260418,20251128,64.86,71.05,9.54,9.54,96,66.28,7.2,0.94,1.74,2.56,2.5,1.98,52,40,1.3,26.66,17.39,44.05,18,60,1.1
FCX,20240126,20260418,20251128,42.98,70.21,63.36,63.36,96,51.93,35.2,3.79,11.94,23.41,36.6,18.68,61,34,1.79,136.39,83.25,219.65,18,60,3.2
UNF,20240126,20260418,20251126,171.85,263.13,53.12,53.12,97,193.61,35.91,3.22,5.4,16.13,18.3,10.76,46,50,0.92,100.21,53.36,153.57,10,60,1.31
GLRE,20240126,20260418,20251126,13.15,18.5,40.68,40.68,97,14.16,30.65,5.25,5.78,11.33,5.55,7.29,59,36,1.64,78.7,43.26,121.96,24,60,3.12
RPT,20240126,20260418,20251126,2.61,14.44,453.26,453.26,97,16.42,-12.06,0.38,0.77,1.53,516.09,103.98,43,49,0.88,574.0,74.19,648.19,8,60,2.48
EGBN,20240126,20260418,20251126,18.9,27.95,47.88,47.88,97,20.85,34.05,9.74,14.29,11.9,16.3,13.06,53,42,1.26,99.91,57.71,157.62,6,60,5.11
SCHD,20240126,20260418,20251125,27.32,31.05,13.65,13.65,98,27.73,11.97,0.29,0.51,0.81,4.03,1.26,51,44,1.16,31.69,18.67,50.36,25,60,1.01
IYM,20240126,20260418,20251125,146.36,184.66,26.17,26.17,98,156.66,17.87,1.41,-0.23,7.06,11.14,4.56,64,33,1.94,61.85,37.73,99.58,26,60,-0.57
WEAT,20240126,20260418,20251125,20.89,22.47,7.56,7.56,98,20.0,12.35,0.1,-1.15,-2.97,-2.49,-1.71,46,50,0.92,54.73,46.5,101.23,12,60,1.31
BHP,20240126,20260418,20251125,53.68,80.45,49.87,49.87,98,61.76,30.26,4.82,9.93,13.79,17.27,11.53,61,35,1.74,106.87,64.03,170.9,22,60,3.01
KBWR,20240126,20260418,20251125,61.16,69.31,13.33,13.33,58,62.19,11.45,-0.57,1.62,4.07,5.54,2.7,28,28,1.0,33.4,20.41,53.81,10,60,0.61
EFAS,20240126,20260418,20251125,18.61,21.81,17.2,17.2,98,19.61,11.22,1.24,0.97,4.67,5.0,2.94,56,38,1.47,35.57,19.42,54.99,29,60,-0.55
DEM,20240126,20260418,20251125,46.18,52.6,13.9,13.9,98,47.28,11.25,1.26,0.76,1.97,2.25,1.52,53,44,1.2,41.34,27.85,69.19,21,60,1.84
ARCO,20240126,20260418,20251125,7.21,8.96,24.27,24.27,98,7.29,22.91,6.24,0.97,1.8,9.71,4.02,46,44,1.05,87.67,63.78,151.45,10,60,3.82
MATX,20240126,20260418,20251125,109.19,176.55,61.69,61.69,98,123.71,42.71,2.14,6.58,13.48,20.06,10.46,58,39,1.49,101.29,50.95,152.24,24,60,2.36
PLBC,20240126,20260418,20251125,43.28,52.25,20.73,20.73,98,43.95,18.89,-0.74,0.97,5.27,4.14,2.55,54,42,1.29,58.95,38.84,97.79,5,60,2.63
WASH,20240126,20260418,20251125,28.61,35.97,25.73,25.73,98,28.84,24.72,0.73,3.57,5.17,5.91,3.95,51,46,1.11,75.22,50.38,125.6,13,60,0.64
ONEY,20240126,20260418,20251125,113.03,124.06,9.76,9.76,98,114.94,7.93,0.5,0.52,0.83,4.24,1.35,49,47,1.04,34.11,24.5,58.61,17,60,1.03
DES,20240126,20260418,20251125,33.47,38.36,14.61,14.61,98,33.61,14.13,0.18,0.87,1.55,4.42,1.65,54,43,1.26,44.27,30.13,74.4,14,60,1.67
RMT,20240126,20260418,20251124,9.91,13.05,31.69,31.69,99,10.54,23.81,4.14,6.86,7.47,10.7,7.27,61,35,1.74,70.38,41.85,112.22,23,60,3.57
FXZ,20240126,20260418,20251124,60.33,79.56,31.87,31.87,99,66.39,19.84,4.49,3.17,9.38,13.16,7.3,61,37,1.65,72.66,43.85,116.51,27,60,-0.75
NVMI,20240126,20260418,20251124,298.05,528.76,77.41,77.41,99,347.34,52.23,2.6,11.66,11.57,27.16,12.92,62,36,1.72,153.58,91.09,244.67,17,60,4.29
WBS+,20240126,20260418,20251124,57.94,73.37,26.63,26.63,99,63.82,14.96,4.42,8.09,12.08,11.46,9.23,54,44,1.23,64.7,39.9,104.59,16,60,1.82
BCX,20240126,20260418,20251124,9.83,12.19,24.01,24.01,99,11.21,8.74,6.41,7.12,10.58,15.26,9.64,64,32,2.0,70.29,47.6,117.89,31,60,-3.56
PLAB,20240126,20260418,20251124,21.77,48.38,122.23,122.23,99,33.41,44.81,3.08,15.99,58.11,60.13,34.87,53,45,1.18,226.0,129.08,355.08,8,60,5.93
BMY,20240126,20260418,20251124,47.76,60.17,25.98,25.98,99,53.46,12.55,2.97,8.19,14.45,18.76,11.14,47,50,0.94,74.23,49.79,124.02,16,60,3.63
CCJ,20240126,20260418,20251124,83.34,120.66,44.78,44.78,99,98.56,22.42,5.03,9.07,10.04,24.72,11.68,55,42,1.31,144.97,102.88,247.85,7,60,3.39
TSN,20240126,20260418,20251124,57.17,64.82,13.38,13.38,99,58.04,11.68,1.98,-1.66,2.57,-1.7,0.33,55,43,1.28,64.02,50.47,114.5,17,60,0.57
GGM,20240126,20260418,20251124,26.79,28.48,6.31,6.31,35,27.52,3.49,2.09,3.06,5.0,5.0,3.84,19,14,1.36,16.19,9.88,26.07,7,60,0.99
NGVT,20240126,20260418,20251124,50.96,75.2,47.57,47.57,99,60.09,25.15,1.3,5.93,17.29,21.59,11.54,55,43,1.28,102.26,61.34,163.6,16,60,-1.03
PNRG,20240126,20260418,20251124,164.91,200.3,21.46,21.46,99,179.05,11.87,10.02,12.18,7.76,0.22,8.03,50,48,1.04,139.18,114.37,253.55,17,60,-7.73
DAR,20240126,20260418,20251124,33.71,57.95,71.91,71.91,99,37.64,53.96,9.08,7.36,3.0,9.17,6.76,60,38,1.58,103.88,47.7,151.58,38,60,-5.63
CAMT,20240126,20260418,20251124,101.15,179.78,77.74,77.74,99,115.5,55.65,4.2,17.42,4.78,30.87,13.67,58,40,1.45,177.16,112.67,289.83,17,60,2.77
ADI,20240126,20260418,20251124,239.4,371.45,55.16,55.16,99,273.74,35.69,11.32,16.6,15.21,22.34,16.27,57,41,1.39,96.37,50.43,146.8,31,60,6.13
SEM,20240126,20260418,20251124,14.01,16.39,16.99,16.99,99,14.82,10.59,9.42,6.42,6.28,8.49,7.39,44,37,1.19,49.3,32.11,81.41,1,60,0.0
WBS,20240126,20260418,20251124,57.94,73.37,26.63,26.63,99,63.82,14.96,4.42,8.09,12.08,11.46,9.23,54,44,1.23,64.7,39.9,104.59,16,60,1.82
FTRI,20240126,20260418,20251124,14.84,18.18,22.51,22.51,99,15.92,14.2,3.17,2.56,6.4,8.42,5.01,65,31,2.1,58.75,37.63,96.38,24,60,-0.87
SYLD,20240126,20260418,20251124,67.38,78.0,15.76,15.76,99,70.48,10.67,3.38,3.27,4.5,5.67,4.14,52,44,1.18,44.93,29.82,74.75,17,60,1.02
JHG,20240126,20260418,20251121,42.94,51.56,20.07,20.07,100,47.78,7.91,1.79,4.12,7.17,11.88,6.12,50,45,1.11,37.82,19.02,56.84,10,60,-0.1
EQAL,20240126,20260418,20251121,50.91,58.38,14.67,14.67,100,53.1,9.94,3.57,3.85,4.22,6.21,4.38,60,38,1.58,38.13,24.12,62.25,22,60,2.24
FUND,20240126,20260418,20251121,8.11,9.95,22.69,22.69,100,8.68,14.63,5.06,7.64,6.17,9.74,7.1,63,32,1.97,55.31,34.19,89.5,23,60,0.71
CRUS,20240126,20260418,20251121,118.12,167.8,42.06,42.06,100,119.67,40.22,1.88,4.83,2.56,4.18,3.43,57,41,1.39,97.59,60.23,157.82,9,60,4.16
WF,20240126,20260418,20251121,53.51,74.32,38.89,38.89,100,59.22,25.5,2.69,8.9,6.65,10.61,7.32,56,42,1.33,103.77,68.37,172.14,17,60,4.59
UVSP,20240126,20260418,20251121,31.34,37.58,19.91,19.91,100,32.28,16.42,1.47,6.76,8.84,4.79,5.93,49,48,1.02,68.74,49.27,118.01,13,60,1.18
VPG,20240126,20260418,20251121,31.13,53.22,70.96,70.96,100,39.28,35.49,9.67,25.31,24.51,32.8,23.44,60,39,1.54,163.02,102.83,265.85,22,60,2.42
FYT,20240126,20260418,20251121,54.25,66.55,22.67,22.67,100,57.08,16.59,4.04,5.49,6.03,8.29,5.92,58,38,1.53,51.83,30.8,82.63,23,60,2.88
TKR,20240126,20260418,20251121,77.48,107.66,38.95,38.95,100,86.29,24.77,5.05,7.4,10.04,17.39,9.72,55,44,1.25,93.39,58.49,151.88,17,60,0.71
CAC,20240126,20260418,20251121,39.91,51.2,28.29,28.29,100,43.03,18.99,1.33,6.16,15.13,12.5,9.15,54,44,1.23,82.3,55.71,138.02,17,60,0.06
SMBC,20240126,20260418,20251121,55.54,67.5,21.53,21.53,100,58.59,15.21,1.35,4.32,11.13,7.67,6.44,50,48,1.04,67.63,46.9,114.54,16,60,1.03
DVY,20240126,20260418,20251121,139.95,153.15,9.43,9.43,100,142.63,7.38,2.58,1.36,1.38,3.64,2.07,54,45,1.2,32.06,22.8,54.86,20,60,0.51
PLXS,20240126,20260418,20251121,138.46,228.64,65.13,65.13,100,152.23,50.19,3.24,8.6,10.71,13.48,9.14,61,38,1.61,127.0,73.38,200.38,18,60,-0.79
CBAN,20240126,20260418,20251121,16.82,21.25,26.34,26.34,100,17.71,19.99,1.96,3.86,9.1,6.48,5.58,51,47,1.09,62.74,38.35,101.09,12,60,1.48
WTTR,20240126,20260418,20251121,9.72,14.87,52.98,52.98,100,11.09,34.08,3.91,15.23,8.02,15.53,10.86,55,43,1.28,121.49,75.03,196.51,13,60,2.62
CRI,20240126,20260418,20251121,30.25,38.51,27.31,27.31,100,33.2,15.99,5.49,5.36,5.65,15.9,7.58,57,42,1.36,120.9,91.2,212.1,9,60,11.14
STRS,20240126,20260418,20251121,21.05,29.9,42.04,42.04,100,24.01,24.53,5.13,-0.1,19.62,15.63,10.01,49,50,0.98,123.98,85.14,209.12,14,60,-3.64
SPB,20240126,20260418,20251121,57.38,84.71,47.63,47.63,100,60.04,41.09,3.43,-0.33,4.11,8.91,3.6,57,42,1.36,97.46,56.37,153.83,14,60,7.35
WAB,20240126,20260418,20251121,200.22,263.37,31.54,31.54,100,216.28,21.77,4.16,7.36,7.95,10.35,7.49,54,45,1.2,72.67,44.01,116.68,27,60,-2.11
HBCP,20240126,20260418,20251121,54.91,64.68,17.79,17.79,100,57.44,12.6,1.02,3.51,10.95,6.19,5.78,51,46,1.11,68.86,51.12,119.97,8,60,0.06
KB,20240126,20260418,20251121,82.9,112.19,35.33,35.33,100,86.21,30.14,2.64,5.92,3.18,5.36,4.33,57,42,1.36,95.95,63.18,159.13,11,60,2.74
XPO,20240126,20260418,20251121,132.53,225.02,69.79,69.79,100,138.79,62.13,7.19,7.84,4.52,13.57,7.86,59,40,1.48,139.84,82.45,222.28,17,60,6.07
FDL,20240126,20260418,20251121,43.48,49.75,14.42,14.42,100,44.75,11.17,1.79,1.93,1.31,3.31,1.99,57,42,1.36,33.71,19.99,53.7,26,60,-0.08
CFFN,20240126,20260418,20251121,6.42,7.71,20.09,20.09,100,6.69,15.25,2.96,3.89,11.84,4.52,6.22,50,46,1.09,67.45,47.95,115.39,14,60,1.05
ROG,20240126,20260418,20251121,80.08,122.34,52.77,52.77,100,91.97,33.02,4.66,8.63,16.95,20.3,12.67,55,44,1.25,104.72,60.1,164.82,17,60,2.76
CDL,20240126,20260418,20251121,68.67,75.75,10.31,10.31,100,69.25,9.39,1.98,0.76,0.16,1.44,0.96,57,41,1.39,28.71,18.72,47.42,21,60,1.12
GEF,20210331,20260418,20251121,67.83,88.83,30.96,30.96,97,75.14,18.22,4.94,4.13,8.48,18.94,8.56,57,39,1.46,79.34,50.98,130.32,29,60,-2.23
JPME,20240126,20260418,20251121,106.57,120.77,13.32,13.32,100,109.68,10.11,3.38,2.66,3.22,4.64,3.37,59,40,1.48,37.65,24.84,62.49,22,60,1.65
FAB,20240126,20260418,20251121,85.89,98.9,15.15,15.15,94,89.91,10.0,3.56,3.84,4.87,8.12,4.95,51,42,1.21,37.37,22.94,60.32,19,60,1.79
VOE,20240126,20260418,20251121,172.09,192.53,11.88,11.88,100,179.01,7.55,3.17,3.04,3.77,6.08,3.89,59,39,1.51,36.0,24.47,60.47,25,60,1.26
PLOW,20240126,20260418,20251121,31.07,46.19,48.66,48.66,100,32.99,40.01,3.99,2.38,8.43,12.97,6.64,57,42,1.36,91.3,49.96,141.27,29,60,-1.11
WBIY,20240126,20260418,20251121,30.97,34.17,10.33,10.33,100,32.29,5.82,2.81,3.84,3.84,5.3,3.93,48,49,0.98,35.76,25.61,61.37,17,60,1.79
JPUS,20240126,20260418,20251121,122.11,136.75,11.99,11.99,100,124.86,9.52,3.14,2.16,2.48,3.7,2.76,59,40,1.48,33.41,21.84,55.24,22,60,1.4
NEOG,20240126,20260418,20251121,5.72,9.51,66.26,66.26,100,7.0,35.86,4.55,4.55,25.87,29.55,15.95,57,40,1.43,142.18,83.59,225.77,15,60,4.05
CTS,20240126,20260418,20251121,41.8,55.13,31.89,31.89,100,43.85,25.72,1.27,6.36,4.86,8.9,5.4,60,39,1.54,92.82,63.16,155.99,21,60,-0.79
EFAV,20240126,20260418,20251121,85.29,93.32,9.41,9.41,100,86.66,7.69,1.1,0.7,0.73,1.88,1.02,59,40,1.48,31.08,21.83,52.91,18,60,-0.11
HLT,20240126,20260418,20251121,274.48,341.03,24.25,24.25,100,292.98,16.4,3.84,-0.81,6.47,6.85,3.84,53,46,1.15,69.1,46.24,115.34,15,60,4.21
KNX,20240126,20260418,20251121,44.17,64.42,45.85,45.85,100,52.23,23.34,3.69,16.14,18.54,24.61,16.06,55,42,1.31,103.66,63.24,166.9,25,60,4.17
ITRN,20240126,20260418,20251121,37.99,55.97,47.33,47.33,100,42.52,31.63,5.4,8.13,13.4,18.03,11.14,58,41,1.41,101.22,60.08,161.31,33,60,2.92
CDC,20240126,20260418,20251121,65.8,72.6,10.33,10.33,100,66.33,9.45,2.17,0.76,0.14,1.41,0.99,57,42,1.36,28.72,18.7,47.42,24,60,1.1
SDOG,20240126,20260418,20251121,58.92,66.14,12.25,12.25,100,61.05,8.34,2.63,2.44,2.75,5.13,3.11,55,42,1.31,34.44,22.62,57.06,21,60,1.12
SRCE,20240126,20260418,20251121,62.09,74.65,20.23,20.23,100,62.46,19.52,0.56,2.54,5.46,2.37,2.99,54,45,1.2,58.41,39.18,97.59,17,60,0.97
CZNC,20240126,20260418,20251121,19.66,23.73,20.7,20.7,100,19.97,18.83,2.54,3.0,6.87,2.7,4.01,49,45,1.09,63.56,43.67,107.23,17,60,0.38
FYX,20240126,20260418,20251121,107.0,131.61,23.0,23.0,100,114.11,15.34,5.04,6.27,7.42,10.23,7.16,56,43,1.3,54.86,33.52,88.38,21,60,3.68
PCAR,20240126,20260418,20251120,97.6,126.25,29.35,29.35,101,111.56,13.17,7.53,11.17,14.24,15.7,12.27,47,52,0.9,76.03,48.91,124.93,21,60,-0.89
CCNE,20240126,20260418,20251120,24.2,31.35,29.55,29.55,101,25.74,21.79,8.14,11.32,14.88,8.02,11.09,53,44,1.2,72.62,45.46,118.09,14,60,1.33
KLIC,20240126,20260418,20251120,39.03,81.88,109.79,109.79,101,48.35,69.35,15.19,21.88,16.86,31.51,20.96,65,35,1.86,160.13,80.14,240.27,19,60,5.0
FOSL,20240126,20260418,20251120,2.21,5.6,153.39,153.39,101,3.82,46.6,38.01,62.44,60.18,71.49,58.69,54,45,1.2,242.03,136.92,378.94,9,60,8.32
NKSH,20240126,20260418,20251120,28.91,37.69,30.37,30.37,101,33.01,14.18,1.63,4.57,20.58,14.18,10.71,51,48,1.06,71.06,43.27,114.33,16,60,1.59
PKOH,20240126,20260418,20251120,19.37,27.3,40.94,40.94,101,20.79,31.31,6.66,10.69,18.48,9.45,11.97,54,45,1.2,115.68,78.09,193.78,12,60,3.25
TSBK,20240126,20260418,20251119,32.75,41.56,26.9,26.9,102,35.33,17.63,6.29,5.77,14.35,7.88,8.87,53,48,1.1,71.59,46.46,118.05,14,60,0.82
TUR,20240126,20260418,20251119,33.66,42.32,25.73,25.73,101,34.92,21.19,-0.36,0.62,3.18,3.74,1.82,63,35,1.8,62.75,38.91,101.65,20,60,0.57
BOKF,20240126,20260418,20251119,106.51,138.12,29.68,29.68,102,118.68,16.38,6.41,9.42,11.92,11.43,9.97,56,44,1.27,59.67,32.81,92.48,15,60,2.16
PKBK,20240126,20260418,20251119,21.22,30.43,43.4,43.4,102,24.26,25.43,7.63,12.3,19.65,14.33,13.98,60,41,1.46,68.88,31.85,100.73,25,60,2.53
HLF,20240126,20260418,20251119,9.22,17.02,84.6,84.6,102,12.82,32.76,28.31,35.03,55.1,39.05,40.51,51,48,1.06,183.39,112.36,295.75,17,60,9.59
PEBK,20240126,20260418,20251119,29.9,42.16,41.0,41.0,102,35.71,18.06,7.83,10.8,26.52,19.43,16.65,61,36,1.69,73.95,38.54,112.48,14,60,0.86
THFF,20240126,20260418,20251118,55.28,65.88,19.18,19.18,102,59.52,10.69,4.36,7.04,17.04,9.3,9.96,52,48,1.08,74.55,55.59,130.14,8,60,-1.45
OSBC,20240126,20260418,20251118,17.85,21.93,22.86,22.86,103,19.48,12.58,3.19,6.05,16.41,9.24,9.22,53,48,1.1,72.64,50.68,123.32,16,60,1.86
SMC,20240126,20260418,20251113,23.5,29.2,24.26,24.26,106,26.77,9.08,0.0,7.28,15.7,14.0,9.69,47,57,0.82,87.15,63.61,150.75,22,60,1.99
KALV,20240126,20260418,20251112,13.34,20.48,53.52,53.52,107,15.46,32.47,6.97,-0.45,26.39,18.37,12.85,57,47,1.21,191.58,140.33,331.91,9,60,4.54
EPD,20240126,20260418,20251111,31.46,36.67,16.56,16.56,108,32.16,14.02,0.92,3.46,2.77,2.1,2.47,63,41,1.54,51.16,35.13,86.29,21,60,-2.0
GVA,20240126,20260418,20251111,102.5,124.27,21.24,21.24,108,118.67,4.72,-1.01,2.18,5.78,15.6,5.31,55,52,1.06,73.63,53.13,126.76,28,60,-2.33
