breakthrough_date,breakthrough_price,breakthrough_ratio,final_gain,ma120,success,ts_code,volume_ratio
20250624,29.99,1.9822,1.0,29.41,False,sz300908,1.542
20240731,6.29,3.6091,-2.55,6.07,False,sz002035,3.3671
20240806,61.94,4.1983,-7.68,59.44,False,sz000526,0.9636
20260316,26.19,0.4147,-8.93,26.08,False,sz300745,0.6145
20240927,17.08,2.8033,2.93,16.61,False,sz002362,2.5747
20240926,2730.97,0.7266,23.68,2711.27,True,sz399418,2.1219
20241008,9.1,3.9431,-11.98,8.75,False,sz002531,3.2755
20260105,31.66,1.0415,8.05,31.33,False,sz002864,0.76
20240823,1.88,0.5622,2.72,1.87,False,sz300159,0.4246
20240911,20.49,1.6256,-8.05,20.16,False,sz002605,0.8398
20251020,22.25,0.9013,5.98,22.05,False,sz301020,0.7049
20240930,7.74,7.3712,-7.75,7.21,False,sz000811,3.1248
20251225,57.47,0.9953,23.16,56.9,True,sz301293,2.2787
20240926,31.39,0.8656,10.38,31.12,False,sz300470,2.8754
20260324,64.29,2.3835,6.55,62.79,False,sz001221,0.6153
20240930,47.9,8.1927,-4.32,44.27,False,sz002865,2.2302
20240926,4.53,10.0884,4.2,4.11,False,sz002582,4.3787
20240814,9.27,0.3165,-4.85,9.24,False,sz300290,0.6648
20240904,1.82,1.8277,-7.14,1.79,False,sz002256,1.2804
20250630,32.75,0.5992,-3.88,32.55,False,sz300671,0.9091
20250625,23.05,2.4623,0.22,22.5,False,sz002899,0.988
20250709,15.9,0.1722,31.45,15.87,True,sz300996,3.2389
20240926,43.3,1.461,61.66,42.68,True,sz300114,2.2478
20240930,8.89,3.9604,-7.65,8.55,False,sz002731,3.1145
20250205,4.33,1.8085,0.23,4.25,False,sz000908,0.9236
20240926,10.91,4.1705,11.37,10.47,False,sz002101,2.1926
20250905,11.7,0.0527,0.26,11.69,False,sz001338,0.7468
20250709,15.67,0.4641,-0.7,15.6,False,sz300795,4.7766
20240927,14.98,1.7415,20.49,14.72,True,sz300374,2.1629
20240731,7004.81,0.229,-4.18,6988.8,False,sz399352,1.381
20251020,22.41,1.3514,0.94,22.11,False,sz300872,0.6495
20240927,1333.35,5.7719,10.97,1260.59,False,sz399635,3.5926
20240924,2.2,1.1417,43.18,2.18,True,sz300189,1.1791
20240926,33.95,1.2543,39.29,33.53,True,sz300613,1.857
20240822,4.15,0.8832,0.24,4.11,False,sz000595,3.1448
20250625,29.43,1.4909,2.55,29.0,False,sz001373,1.1141
20240926,5.79,0.0317,7.77,5.79,False,sz000590,1.0171
20240927,18.28,1.0447,12.8,18.09,False,sz300045,2.4659
20240927,6.48,1.0133,2.16,6.41,False,sz002719,2.8496
20250721,30.85,0.3074,0.45,30.76,False,sz002978,2.9798
20240927,10.82,0.4814,16.64,10.77,False,sz300522,1.6328
20240924,4.48,1.9262,33.92,4.4,True,sz300658,1.0288
20240926,11.67,0.6071,9.94,11.6,False,sz002757,1.6239
20250905,14.96,3.3048,0.4,14.48,False,sz301246,1.3135
20240927,40.3,1.0931,6.23,39.86,False,sz002230,3.5637
20240930,5.19,4.523,-8.48,4.97,False,sz000723,3.4871
20240809,31.91,0.717,4.17,31.68,False,sz002463,1.0565
20260209,13.22,1.3609,6.58,13.04,False,sz300839,2.6642
20251021,2.05,0.482,-0.98,2.04,False,sz002936,0.9525
20240930,6.37,4.4277,-2.35,6.1,False,sz002167,1.8962
20251121,86.0,1.4698,16.28,84.75,False,sz301225,2.4172
20240927,10.84,2.9073,2.31,10.53,False,sz002253,2.341
20240926,2235.51,2.8908,15.76,2172.7,False,sz399653,2.2622
20240927,9.42,3.2008,-0.74,9.13,False,sz002129,2.633
20251226,55.93,0.1038,3.45,55.87,False,sz301096,2.4909
20240930,22.09,11.3258,-3.94,19.84,False,sz300488,7.9097
20240924,7.6,1.2829,20.26,7.51,True,sz000920,0.9424
20240930,8.71,4.4093,-1.84,8.34,False,sz002860,4.9861
20240927,7.07,3.7198,9.47,6.82,False,sz002787,1.9088
20240930,14.32,5.5253,0.42,13.57,False,sz200028,6.4665
20240927,19.8,11.9097,23.28,17.69,True,sz300226,5.3544
20240926,2.41,7.4414,12.86,2.24,False,sz000069,4.9892
20251230,46.77,1.138,-5.79,46.24,False,sz300920,2.0956
20240930,12.07,6.6404,0.0,11.32,False,sz002053,2.6302
20240927,6.04,6.2213,6.45,5.69,False,sz300095,3.4004
20260127,53.3,3.163,9.62,51.67,False,sz300689,4.2841
20240930,7.26,2.8499,-5.65,7.06,False,sz300268,8.5599
20240731,10.16,0.6995,-1.87,10.09,False,sz002534,0.8772
20240930,6.84,3.2479,-2.78,6.62,False,sz000027,3.8187
20250905,19.8,0.6198,1.72,19.68,False,sz301311,0.5095
20250624,17.42,2.7974,2.18,16.95,False,sz001209,0.5649
20240925,1557.34,1.9884,14.36,1526.98,False,sz399683,1.7981
20250702,7.58,0.6997,0.66,7.53,False,sz002282,1.7289
20250624,19.55,0.1477,1.53,19.52,False,sz301046,1.7194
20240924,1.42,2.9421,24.65,1.38,True,sz002663,3.0482
20250929,56.96,1.6662,-6.99,56.03,False,sz300723,0.5823
20240819,5.45,0.4323,-5.69,5.42,False,sz000617,3.198
20240926,80.62,1.897,4.13,79.12,False,sz002304,3.5355
20250624,13.46,1.3393,4.09,13.28,False,sz002802,0.9359
20240830,16.84,3.2403,-6.99,16.31,False,sz300458,1.0868
20240930,13.46,10.8479,-8.4,12.14,False,sz300171,5.0028
20250624,22.4,1.5035,1.7,22.07,False,sz301008,1.3451
20240930,5.28,7.1664,0.57,4.93,False,sz002519,3.7765
20251124,17.22,1.5021,7.43,16.97,False,sz300943,0.2828
20240813,1.76,0.2325,7.95,1.76,False,sz000659,0.9426
20250930,29.21,4.4722,8.11,27.96,False,sz002985,3.0224
20240930,12.9,7.3661,-4.19,12.01,False,sz300416,2.6898
20240927,4.29,1.2159,0.7,4.24,False,sz002283,2.4665
20240927,983.21,3.6359,5.77,948.72,False,sz399806,2.1599
20240731,4.16,1.6678,-0.72,4.09,False,sz002701,1.9885
20240926,2.94,0.2728,9.86,2.93,False,sz002266,1.5978
20250624,9.72,1.1319,0.1,9.61,False,sz002960,0.675
20240802,2.9,2.0288,-8.97,2.84,False,sz000892,3.7567
20240918,4.49,2.7519,12.25,4.37,False,sz002686,4.8399
20240812,2.48,14.1542,-8.87,2.17,False,sz300013,5.2815
20240926,7861.26,3.5452,8.53,7592.1,False,sz399552,2.0702
20240918,2.23,0.8817,4.48,2.21,False,sz002228,1.5651
20251225,36.64,0.8925,-4.26,36.32,False,sz301397,3.1814
20250725,29.21,9.7367,-11.16,26.62,False,sz003006,2.036
20240924,17.35,1.8851,73.43,17.03,True,sz300623,1.4508
20240807,2.9,1.1461,0.0,2.87,False,sz000691,0.8851
20250624,43.54,1.5968,0.76,42.86,False,sz300842,1.6673
20240925,2.12,1.6137,8.96,2.09,False,sz002418,2.9189
20250714,16.18,0.7791,0.25,16.05,False,sz002884,1.4056
20240924,11.7,3.2163,25.21,11.34,True,sz000422,1.2638
20240930,10.27,8.394,-7.11,9.47,False,sz300559,2.411
20250624,19.21,1.659,1.82,18.9,False,sz002903,0.9884
20240906,8.85,4.7079,-8.93,8.45,False,sz002456,3.3082
20240927,21.92,4.3791,4.7,21.0,False,sz000938,3.0959
20251124,27.26,0.948,3.34,27.0,False,sz301273,1.6914
20240930,5.46,9.2127,-3.48,5.0,False,sz000516,2.0897
20240730,1.13,4.5006,3.54,1.08,False,sz002005,0.7555
20240930,12.35,3.2961,-8.26,11.96,False,sz002878,1.7645
20250314,3.25,0.5056,0.62,3.23,False,sz200030,0.7945
20240911,3.41,2.6696,-4.69,3.32,False,sz002562,2.328
20240812,6.0,0.4106,-2.83,5.97,False,sz002836,2.4184
20240805,2.43,0.2579,-3.29,2.42,False,sz000558,3.3777
20240927,6.22,4.9258,5.63,5.93,False,sz300270,2.2618
20250728,19.43,0.0425,0.46,19.42,False,sz300691,1.8396
20251126,58.46,0.1169,1.52,58.39,False,sz300976,1.4034
20240930,16.41,13.4234,-4.27,14.47,False,sz300127,7.5245
20240807,65.69,2.9173,0.32,63.83,False,sz002028,0.9965
20250703,19.02,1.7956,1.05,18.68,False,sz301539,1.9614
20240923,1.76,0.0426,22.16,1.76,True,sz002486,1.1506
20240731,5.94,11.8311,-8.08,5.31,False,sz300169,3.2852
20240731,14.18,2.6898,-8.96,13.81,False,sz002635,0.8966
20240918,8.39,3.576,-1.91,8.1,False,sz002066,3.5312
20250703,17.76,4.1698,7.71,17.05,False,sz301010,5.2513
20240927,2402.1,2.5094,5.07,2343.3,False,sz399428,1.8067
20240830,34.06,1.5545,-0.06,33.54,False,sz002352,3.0923
20251014,58.67,1.5261,2.66,57.79,False,sz301577,1.557
20250624,33.1,2.1672,4.23,32.4,False,sz300892,0.4472
20240930,9.05,10.4327,-5.53,8.19,False,sz300258,5.2522
20240930,6.63,3.8791,-9.2,6.38,False,sz000017,1.6608
20260120,8.13,0.9113,0.49,8.06,False,sz002998,2.3595
20251201,16.3,0.0757,3.68,16.29,False,sz301321,1.6474
20240926,4.67,0.9233,6.0,4.63,False,sz000570,1.2991
20240731,5.32,0.6819,-2.07,5.28,False,sz002063,1.3881
20240930,1.0,4.8951,-3.0,0.95,False,sz200056,12.1123
20240927,4.39,0.2408,-0.68,4.38,False,sz000059,2.7559
20250806,57.14,1.6223,3.76,56.23,False,sz300910,1.1052
20250811,83.48,1.1754,2.67,82.51,False,sz301608,2.5234
20251211,30.38,0.9501,-4.38,30.09,False,sz301192,1.1711
20240927,1.43,1.3705,-1.4,1.41,False,sz000669,2.0866
20240926,3127.31,1.982,13.23,3066.53,False,sz399400,2.0723
20240808,8.19,4.1047,-1.22,7.87,False,sz300426,5.4232
20240822,7.84,0.2207,-2.04,7.82,False,sz300141,0.7883
20250314,23.26,1.0949,-4.51,23.01,False,sz001696,0.4419
20251112,44.4,2.7441,-8.11,43.21,False,sz001277,6.524
20240926,4.9,8.6314,1.63,4.51,False,sz002187,2.4417
20251126,25.42,1.7519,-7.12,24.98,False,sz301038,2.2996
20240930,17.39,3.0229,-10.93,16.88,False,sz002833,3.3291
20240930,6.72,9.5681,-4.61,6.13,False,sz002334,5.3617
20251020,18.26,2.4567,-2.63,17.82,False,sz300713,1.7282
20240731,8.47,0.5461,-7.91,8.42,False,sz300468,1.0737
20250630,14.94,0.6213,0.54,14.85,False,sz001239,0.8042
20250624,26.04,5.261,1.39,24.74,False,sz301076,1.3523
20240806,27.94,0.6818,-0.25,27.76,False,sz002653,1.0828
20240925,5.82,0.0573,7.73,5.82,False,sz000713,1.7245
20240930,4.92,2.801,-1.08,4.79,False,sz002200,6.6709
20240801,6.53,0.9014,-1.38,6.47,False,sz000089,1.8291
20250624,32.86,2.0077,-2.04,32.21,False,sz002906,1.4817
20240930,28.46,2.9714,-6.29,27.64,False,sz002880,4.0422
20240827,12.22,0.1573,3.93,12.2,False,sz002767,2.5779
20260121,31.65,4.5285,1.64,30.28,False,sz300669,2.6753
20240924,11.46,0.0091,45.4,11.45,True,sz300288,1.6438
20240816,3.82,0.1623,-7.08,3.81,False,sz000973,3.9089
20240816,6.08,0.6027,-3.95,6.04,False,sz300512,3.5081
20250923,4.84,0.6028,-1.65,4.81,False,sz002948,0.7643
20240826,7.5,0.8649,4.8,7.44,False,sz300626,1.0549
20240930,16.1,14.7292,8.32,14.03,False,sz300075,4.8779
20240814,10.84,18.3449,-11.81,9.16,False,sz300322,1.77
20240925,6.37,2.7378,7.54,6.2,False,sz000910,2.4605
20251027,12.86,3.0511,-0.86,12.48,False,sz300824,2.416
20240806,11.12,0.3754,-0.45,11.08,False,sz002119,0.5522
20240927,1631.98,3.3564,1.58,1578.98,False,sz399663,2.6701
20240920,12.93,5.3006,8.43,12.28,False,sz300645,2.3547
20240919,19.87,2.2113,2.61,19.44,False,sz002683,1.2209
20240806,4.73,0.8045,-0.63,4.69,False,sz300016,2.5096
20251205,6.45,0.9737,-3.1,6.39,False,sz301215,0.6136
20240930,23.23,6.1389,-8.14,21.89,False,sz002430,3.3756
20251212,28.88,0.7729,8.41,28.66,False,sz301446,0.8007
20240802,2.84,0.1263,-2.82,2.84,False,sz002157,1.7883
20240926,4.1,1.4559,19.85,4.04,False,sz300058,1.9223
20240930,16.38,9.4973,2.53,14.96,False,sz300540,5.5763
20240806,18.76,0.2003,-0.48,18.72,False,sz300489,0.5272
20250624,15.8,1.5751,5.0,15.55,False,sz301439,1.1879
20240930,18.96,1.7536,-3.53,18.63,False,sz002128,2.9157
20250630,20.67,0.218,-1.16,20.63,False,sz001311,0.9549
20240814,1.96,1.8182,35.2,1.93,True,sz300027,6.6137
20250710,8.07,1.0729,-3.47,7.98,False,sz002400,3.0889
20240930,12.19,9.4443,-4.27,11.14,False,sz000688,3.1276
20250624,14.67,0.7169,0.07,14.57,False,sz300675,0.9356
20240927,7.34,1.1008,-3.17,7.26,False,sz002252,2.6371
20240731,31.26,2.5924,1.66,30.47,False,sz300294,1.303
20240930,10.09,1.6495,-7.24,9.92,False,sz002735,3.3497
20250624,54.69,0.2585,1.77,54.55,False,sz301110,0.7112
20240801,11.11,4.7364,0.99,10.61,False,sz300069,2.4579
20240926,11.33,1.1765,8.47,11.2,False,sz002462,1.39
20250708,14.8,0.4866,0.54,14.73,False,sz300838,1.2603
20250806,17.79,0.6891,17.54,17.67,False,sz002937,1.9474
20240923,13.52,1.2551,27.59,13.35,True,sz300659,2.7885
20240930,2377.1,5.1558,-4.22,2260.55,False,sz399998,3.953
20240927,36.8,0.0774,-4.46,36.77,False,sz002756,2.4008
20240927,4.36,1.9704,7.34,4.28,False,sz002105,1.8051
20251027,92.75,0.7352,-3.87,92.07,False,sz301209,1.3312
20250702,25.93,0.0601,-2.43,25.91,False,sz300876,0.6949
20240924,7991.4,1.2932,29.25,7889.38,True,sz399356,2.0327
20240815,1.96,4.3571,-11.73,1.88,False,sz300370,3.3786
20251015,23.8,1.9698,-4.79,23.34,False,sz300791,0.6659
20240927,4.52,1.8433,2.65,4.44,False,sz000591,4.1456
20240812,4.59,0.3741,-3.7,4.57,False,sz002082,2.6552
20240801,4.9,1.024,-12.65,4.85,False,sz300044,1.0589
20250821,6.91,2.2504,-1.59,6.76,False,sz003032,1.9399
20240930,11.23,7.0196,11.58,10.49,False,sz002718,2.347
20240930,19.75,7.9928,-8.46,18.29,False,sz002518,4.0369
20240731,9.45,1.8757,1.16,9.27,False,sz000876,0.972
20250930,10.55,0.6613,-2.75,10.48,False,sz300942,0.5448
20250826,20.27,2.8242,-5.38,19.71,False,sz002984,4.1578
20240930,13.41,14.5353,-4.1,11.7,False,sz300244,3.5797
20240829,8.64,2.5492,-2.2,8.42,False,sz000045,1.3148
20240926,2.54,1.5492,0.79,2.5,False,sz000838,2.3924
20240808,4.92,7.4903,-7.73,4.57,False,sz002556,0.6395
20240813,10.52,0.8433,-2.0,10.43,False,sz300590,0.4577
20250624,10.23,1.7047,4.2,10.06,False,sz001208,0.4561
20240920,2.69,1.7398,6.69,2.64,False,sz002031,3.8539
20240930,3.86,3.7263,-5.7,3.72,False,sz002366,4.3321
20251212,18.76,0.4032,0.85,18.68,False,sz300741,3.0932
20250926,41.8,1.6335,-1.29,41.13,False,sz301024,1.4261
20240926,17.6,0.0521,8.29,17.6,False,sz002601,1.86
20240805,3.59,0.0953,1.67,3.59,False,sz000488,2.6301
20250630,41.27,1.6146,-1.09,40.62,False,sz301297,1.5952
20240927,63.97,1.6232,22.35,62.95,True,sz300474,3.6578
20240925,5.55,0.4093,29.37,5.53,True,sz300227,2.1594
20240919,7.81,0.9479,8.83,7.74,False,sz000815,1.5722
20250624,33.55,2.9318,2.53,32.59,False,sz001225,1.3999
20240927,7.54,2.22,1.86,7.38,False,sz002783,3.7526
20240806,12.18,0.7368,-0.82,12.09,False,sz002019,0.8468
20240816,9.94,4.5739,9.46,9.51,False,sz000810,7.4457
20240807,5.79,0.1095,-2.76,5.78,False,sz300222,0.4936
20250924,18.36,1.8797,38.13,18.02,True,sz301292,0.4099
20240913,1.57,0.2501,0.0,1.57,False,sz300091,1.3818
20240731,7.29,1.0815,-3.7,7.21,False,sz000544,1.3786
20250725,30.57,4.0843,0.65,29.37,False,sz301021,1.9629
20240930,7.13,5.4796,-1.54,6.76,False,sz002057,5.9582
20250627,58.5,7.9573,-6.6,54.19,False,sz301315,5.2323
20240927,7.23,3.4569,4.15,6.99,False,sz002530,3.6002
20240731,2.06,0.5963,-0.97,2.05,False,sz200505,1.9886
20250724,56.24,0.4021,-4.36,56.01,False,sz301611,3.6098
20240927,12.19,8.0107,-4.68,11.29,False,sz002849,1.8394
20240926,2191.76,0.1039,21.6,2189.49,True,sz399687,1.6593
20250702,27.68,0.7146,-2.53,27.48,False,sz300727,4.2351
20250714,74.48,0.9487,4.05,73.78,False,sz301525,0.8639
20240926,1.97,1.3114,18.27,1.94,False,sz002629,1.0187
20241008,6.73,1.428,-14.41,6.64,False,sz300175,3.1054
20240731,3.95,2.0298,-4.3,3.87,False,sz300241,0.682
20240816,3.51,5.1685,-13.96,3.34,False,sz300412,4.7613
20250624,33.51,4.2231,-2.63,32.15,False,sz300769,2.5863
20251124,57.28,0.6139,12.95,56.93,False,sz301338,0.6046
20240926,1423.48,0.1534,14.11,1421.3,False,sz399434,1.9412
20240814,5.68,0.6027,-3.88,5.64,False,sz300388,1.3211
20251022,36.76,2.4108,1.82,35.89,False,sz301138,2.4164
20240927,7.83,1.9085,5.75,7.68,False,sz300041,2.5954
20240731,4.94,1.6493,-6.88,4.86,False,sz002429,1.2037
20240930,6.95,2.236,-7.77,6.8,False,sz002100,3.8769
20251015,26.21,0.7802,3.24,26.01,False,sz301176,0.4243
20240927,5.87,1.8148,1.02,5.77,False,sz002753,2.2683
20250908,19.73,2.6722,-1.47,19.22,False,sz002932,0.9736
20240927,8.6,0.4981,10.12,8.56,False,sz300568,2.3362
20240924,3.44,0.0145,26.16,3.44,True,sz002467,1.9334
20240927,2.17,3.5058,0.92,2.1,False,sz000727,1.7143
20240930,9.16,1.4256,-4.69,9.03,False,sz002234,5.8598
20240926,6.6,5.5353,6.36,6.25,False,sz002163,1.7712
20260108,16.41,0.8052,4.39,16.28,False,sz301115,1.3561
20240927,6.82,2.8567,2.79,6.63,False,sz002730,2.923
20240730,5.06,0.3414,0.4,5.04,False,sz002404,0.7797
20251029,52.75,0.2842,-2.54,52.6,False,sz301221,0.8637
20251022,13.21,4.4069,1.36,12.65,False,sz002898,1.0663
20240930,7.92,6.0135,-7.95,7.47,False,sz300358,4.7073
20240924,3.8,0.0175,28.95,3.8,True,sz300022,1.2015
20251010,31.36,1.6756,-4.11,30.84,False,sz301092,1.9564
20240927,5314.32,5.0008,4.54,5061.22,False,sz399657,2.7991
20240730,5.68,5.5386,9.86,5.38,False,sz000159,5.5775
20260209,43.64,0.4242,-1.63,43.46,False,sz300810,1.1352
20240930,31.99,12.1616,4.81,28.52,False,sz300316,4.4917
20250114,13.15,3.8452,2.05,12.66,False,sz300275,0.8484
20250624,14.68,2.3799,0.2,14.34,False,sz300694,2.5081
20240912,6.4,7.8243,-6.88,5.94,False,sz002529,2.6648
20250730,46.36,3.2902,-1.77,44.89,False,sz300973,1.3324
20240826,4.83,1.7317,13.66,4.75,False,sz300088,3.8763
20240826,2.13,3.7127,-0.94,2.05,False,sz000809,1.3362
20251124,30.68,2.0495,8.25,30.06,False,sz301511,0.6083
20240930,5.77,2.3655,-9.19,5.64,False,sz002567,3.9357
20240808,36.2,0.9403,-0.77,35.86,False,sz000513,1.2238
20240930,5.94,8.7962,-2.53,5.46,False,sz002357,2.9353
20251205,43.01,0.1729,-0.67,42.94,False,sz300770,0.9634
20240806,4.29,2.9579,-8.62,4.17,False,sz300391,0.6492
20251203,28.1,5.4844,-12.28,26.64,False,sz300897,4.2166
20240815,2.44,1.112,-1.23,2.41,False,sz002630,1.8785
20250703,21.51,3.5701,0.51,20.77,False,sz301015,1.337
20240930,10.35,4.773,-10.63,9.88,False,sz002319,1.6889
20240926,4.3,0.7596,8.6,4.27,False,sz002483,1.8238
20240930,16.89,6.9247,-4.5,15.8,False,sz300445,4.8361
20240930,33.18,15.9025,-4.37,28.63,False,sz300122,4.3864
20240927,86.32,6.6738,4.15,80.92,False,sz002850,1.912
20251027,13.47,0.9064,0.3,13.35,False,sz301408,1.6307
20240926,1319.64,0.4025,18.13,1314.35,False,sz399557,2.2553
20240927,22.17,3.3896,5.64,21.44,False,sz300571,1.9971
20260121,155.4,5.3524,-4.79,147.5,False,sz301392,1.9776
20251224,34.09,0.2468,8.27,34.01,False,sz300644,1.0444
20240927,2.13,0.0626,0.47,2.13,False,sz002263,2.6481
20250624,38.72,3.1883,-0.65,37.52,False,sz002965,1.1856
20240925,2.06,0.5804,11.14,2.05,False,sz000897,3.0438
20250724,39.65,0.3886,3.28,39.5,False,sz301121,0.3979
20240806,13.37,0.0817,0.45,13.36,False,sz300191,2.2006
20240927,3201.89,3.3811,7.19,3097.17,False,sz399803,2.5329
20240924,4.61,1.0669,22.34,4.56,True,sz002453,5.2674
20250626,37.53,1.1968,-4.77,37.09,False,sz300809,4.4582
20251104,21.14,0.8214,2.84,20.97,False,sz301276,0.9404
20240806,8.08,0.4413,-0.25,8.04,False,sz002134,0.6
20240902,6.85,1.2689,-2.04,6.76,False,sz002387,6.4911
20240909,9.03,2.6691,3.21,8.8,False,sz300341,8.3838
20250905,17.98,0.6362,0.61,17.87,False,sz300847,0.3837
20250625,45.35,0.7114,-1.7,45.03,False,sz002881,1.3139
20250804,18.31,0.3861,3.17,18.24,False,sz301238,0.7057
20240924,10.66,0.532,34.13,10.61,True,sz002729,0.9315
20250929,12.18,0.1847,1.23,12.16,False,sz003003,0.836
20240930,4.87,14.1302,8.63,4.26,False,sz300070,5.0513
20250804,14.26,2.2633,-0.63,13.94,False,sz301109,1.4219
20240930,5.13,6.9323,-5.06,4.8,False,sz000758,3.8678
20240815,8.55,0.5754,-2.69,8.5,False,sz300517,0.4392
20240927,4.89,2.4924,4.7,4.77,False,sz002382,2.6611
20250703,22.35,0.7574,0.45,22.18,False,sz001308,0.9846
20240927,3488.8,4.4276,12.15,3340.88,False,sz399018,2.6625
20240924,5.55,0.0406,34.23,5.55,True,sz002762,1.119
20240927,1.68,5.8601,-1.19,1.58,False,sz002131,5.4015
20240927,4.07,2.9402,0.74,3.95,False,sz000716,3.7833
20240918,6.76,0.4868,3.11,6.73,False,sz002205,1.8227
20240930,8.5,11.3306,-4.59,7.63,False,sz300490,3.5163
20240925,3.89,0.9079,17.74,3.85,False,sz300194,1.8904
20240927,10.27,2.862,6.72,9.98,False,sz002152,3.3894
20240919,5.85,4.6777,4.79,5.59,False,sz300369,1.6435
20250630,31.76,0.5824,-2.42,31.58,False,sz300788,2.5968
20250708,41.1,3.3,-3.28,39.79,False,sz301210,1.5244
20240927,1170.62,6.8246,10.56,1095.83,False,sz399666,2.3014
20240925,4.16,0.2873,15.38,4.15,False,sz300640,0.9464
20240730,19.43,0.4849,-2.11,19.34,False,sz300327,0.991
20240927,27.05,0.0592,2.4,27.03,False,sz000915,2.9283
20250630,7.86,1.2033,15.14,7.77,False,sz300821,2.6743
20240930,21.88,7.7099,-3.56,20.31,False,sz002855,1.8453
20251020,19.55,1.5671,4.81,19.25,False,sz301197,0.6149
20250624,22.29,2.7569,1.79,21.69,False,sz001211,1.0337
20240924,5.3,0.706,36.96,5.27,True,sz300440,1.4717
20240801,6.43,7.1116,-9.18,6.0,False,sz300213,15.4679
20240926,764.87,0.5326,13.27,760.82,False,sz399235,2.02
20240930,12.36,6.1639,-5.99,11.64,False,sz000821,3.4554
20250624,23.83,0.6244,3.48,23.68,False,sz300915,0.3414
20240930,12.8,11.8783,3.2,11.44,False,sz300589,6.0891
20240731,5.29,2.788,3.4,5.15,False,sz000788,1.4881
20240926,5.16,2.1104,5.62,5.05,False,sz000012,1.6162
20240731,70.24,2.6875,-16.0,68.4,False,sz300394,1.2191
20240925,1.12,2.1121,13.39,1.1,False,sz002501,4.3113
20251027,25.72,0.405,0.43,25.62,False,sz300775,1.6456
20250805,22.3,0.2732,2.87,22.23,False,sz301073,0.4939
20240806,1.35,3.4813,20.0,1.3,True,sz002656,0.8469
20250709,23.16,3.4465,0.39,22.39,False,sz300938,2.1487
20240806,6.96,2.8508,-4.6,6.77,False,sz002331,1.0357
20250818,8.6,1.0121,12.56,8.51,False,sz300716,1.3768
20240927,8.57,0.1227,4.78,8.56,False,sz300144,3.0191
20240930,11.56,3.1322,-9.69,11.21,False,sz002182,3.8527
20250707,14.78,2.2973,1.76,14.45,False,sz300758,1.1627
20260119,30.14,1.4505,0.8,29.71,False,sz301309,1.1782
20240926,1872.69,1.8405,20.85,1838.85,True,sz399405,2.7481
20240925,5.5,0.7587,18.18,5.46,False,sz300423,1.8262
20240812,13.1,1.2678,-1.45,12.94,False,sz002034,2.3305
20240903,6.31,1.0341,0.63,6.25,False,sz002667,1.6394
20240927,9.4,0.3121,-1.49,9.37,False,sz002553,2.3367
20240930,5.45,6.9414,-6.97,5.1,False,sz002300,5.4745
20240927,17.07,6.2508,9.02,16.07,False,sz300595,5.3332
20250812,18.69,1.105,4.28,18.49,False,sz301376,1.5882
20250908,17.87,0.7963,0.34,17.73,False,sz300594,0.7325
20240819,3.47,1.1809,0.58,3.43,False,sz002807,1.6323
20250901,21.55,0.8934,-1.02,21.36,False,sz300947,0.7924
20251201,32.57,9.2797,-5.04,29.8,False,sz002981,5.7695
20240926,19.42,0.7034,19.98,19.29,False,sz002287,1.9041
20240830,9.09,0.1892,-8.58,9.07,False,sz300471,1.3376
20250624,32.78,0.128,2.87,32.74,False,sz301508,1.0738
20240808,4.6,2.7091,-8.7,4.48,False,sz300158,4.7077
20240927,2253.84,5.4064,4.54,2138.24,False,sz399383,1.8392
20240926,13.93,1.6906,14.07,13.7,False,sz000997,1.6851
20240926,5.98,1.9246,7.19,5.87,False,sz002363,1.1219
20240801,1616.42,0.3578,-4.11,1610.66,False,sz399419,1.5085
20240802,5.28,6.1449,-11.55,4.97,False,sz000670,7.5019
20251014,17.0,0.6554,-0.06,16.89,False,sz300997,0.4339
20251225,16.82,9.3907,-11.36,15.38,False,sz002951,6.8041
20251124,7.77,1.3236,16.47,7.67,False,sz300670,0.9066
20240927,4.57,4.5089,1.97,4.37,False,sz300291,2.298
20250625,48.23,0.4225,-5.47,48.03,False,sz001314,1.2191
20240920,4.33,7.7539,39.95,4.02,True,sz002583,0.879
20240926,3.77,0.1638,4.77,3.76,False,sz000090,3.1142
20240829,24.38,1.9892,-1.8,23.9,False,sz300545,5.3178
20240927,2.09,2.9176,24.88,2.03,True,sz002219,1.4699
20240925,13.7,1.5109,12.48,13.5,False,sz300612,5.1958
20251020,8.0,0.553,8.75,7.96,False,sz003037,0.3336
20240923,11.88,1.3998,25.67,11.72,True,sz300188,5.268
20250624,19.28,0.2174,2.7,19.24,False,sz300873,0.8685
20240731,4.23,1.0561,-6.38,4.19,False,sz300375,1.2044
20250804,91.2,0.5249,-2.8,90.72,False,sz301596,2.5868
20250625,47.3,1.205,0.34,46.74,False,sz001339,1.0403
20240801,3.9,1.7767,0.26,3.83,False,sz000909,1.1574
20240927,9.41,1.6858,-2.02,9.25,False,sz000722,3.0083
