ts_code,breakthrough_date,breakthrough_price,ma120_at_breakthrough,held_p0,held_ma120,held_p0_days,held_ma120_days,min_deviation_p0,min_deviation_ma,broke_p0_count,broke_ma_count,max_gain,final_gain,success
sz002873,20240930,9.83,9.18,False,False,50,90,-11.29,-5.83,70,30,26.03,-2.66,False
sz300933,20250624,7.44,7.23,False,False,119,104,-0.27,-8.03,1,16,34.54,5.65,False
sz301285,20250624,29.95,29.9,True,True,120,120,0.0,0.0,0,0,141.0,141.0,True
sz002810,20240927,12.85,12.41,False,False,72,68,-10.58,-8.84,48,52,16.5,-2.41,False
sz300162,20240731,6.32,6.13,False,False,84,70,-12.34,-12.13,36,50,50.95,9.34,False
sz300405,20240926,3.99,3.92,True,False,120,101,0.0,-10.19,0,19,49.37,12.53,False
sz002290,20241008,13.34,12.88,False,False,109,114,-9.37,-5.94,11,6,117.39,89.96,True
sz399423,20240926,1877.49,1874.48,True,True,120,120,0.0,0.0,0,0,45.31,30.56,True
sz301606,20251124,58.74,58.46,False,False,92,78,-1.09,-4.11,3,17,46.71,27.68,True
sz002670,20240731,10.27,9.57,False,False,82,91,-16.46,-8.63,38,29,86.37,30.48,True
sz002811,20250731,10.36,10.07,True,True,120,120,0.0,0.0,0,0,61.53,52.26,True
sz300730,20260408,14.78,14.35,False,True,4,7,-2.5,0.0,3,0,2.3,-2.5,False
sz002317,20240930,13.4,12.28,False,False,4,55,-22.24,-13.64,116,65,6.12,-17.46,False
sz300267,20240808,2.69,2.41,False,False,69,74,-20.07,-9.77,51,46,33.46,2.97,False
sz300686,20260306,15.73,15.12,False,False,11,14,-15.07,-12.88,17,14,24.22,18.56,False
sz300961,20251016,17.86,17.54,False,False,2,4,-30.24,-20.92,118,116,1.4,-23.12,False
sz000028,20240930,31.26,31.13,False,False,4,32,-19.86,-13.15,116,88,1.76,-18.58,False
sz399241,20240923,1071.68,1068.69,True,False,120,72,0.0,-7.96,0,48,45.92,12.37,False
sz002012,20240912,3.68,3.61,False,False,118,99,-1.36,-5.12,2,21,66.38,29.11,True
sz000501,20240920,6.81,6.79,False,False,119,99,-1.32,-3.64,1,21,69.14,19.8,False
sz300229,20240927,13.92,13.27,True,True,120,120,0.0,0.0,0,0,109.48,51.51,True
sz301299,20250625,63.3,62.44,False,False,37,48,-17.49,-13.68,83,72,6.65,-16.73,False
sz002575,20240927,5.05,4.86,False,True,118,120,-4.75,0.0,2,0,155.64,78.02,True
sz000066,20240925,8.74,8.73,True,False,120,115,0.0,-7.22,0,5,165.9,61.44,True
sz002622,20240910,1.72,1.67,False,False,112,114,-16.28,-11.96,8,6,118.02,81.98,True
sz301007,20251231,40.52,39.74,False,False,4,4,-23.96,-20.4,63,63,3.04,-13.06,False
sz000656,20240926,1.25,1.24,False,False,104,83,-9.6,-7.74,16,37,45.6,16.0,False
sz301333,20250708,50.97,49.15,False,False,114,109,-2.57,-3.55,6,11,34.57,16.83,False
sz002345,20240927,4.65,4.58,False,False,108,118,-5.38,-2.91,12,2,87.1,71.4,True
sz300885,20250624,12.69,12.66,False,False,119,110,-0.79,-6.78,1,10,143.34,79.59,True
sz300419,20240925,5.3,5.23,False,False,69,71,-25.09,-24.11,51,49,55.28,0.57,False
sz301180,20250905,14.7,14.27,False,False,115,116,-3.06,-2.91,5,4,38.64,38.64,True
sz001206,20260114,28.5,28.27,False,False,0,0,-30.14,-29.45,59,59,0.0,-29.27,False
sz300130,20240925,17.05,16.77,True,False,120,92,0.0,-12.97,0,28,95.13,18.83,False
sz301049,20250624,23.25,23.03,False,False,58,62,-13.16,-12.32,62,58,10.02,-12.6,False
sz002842,20240927,5.69,5.56,False,False,119,118,-0.7,-2.79,1,2,42.0,22.67,True
sz300457,20240925,16.32,15.61,True,False,120,99,0.0,-6.89,0,21,66.03,26.09,True
sz300004,20240820,4.84,4.53,False,False,94,96,-16.53,-10.71,26,24,61.16,34.71,True
sz001332,20250905,37.75,36.63,True,False,120,118,0.0,-5.06,0,2,88.42,62.38,True
sz002758,20240927,7.86,7.84,True,False,120,112,0.0,-3.22,0,8,24.69,8.65,False
sz002939,20251205,10.38,10.23,False,False,4,2,-16.12,-15.67,81,83,2.56,-11.4,False
sz300563,20240925,29.57,27.87,True,False,120,91,0.0,-23.45,0,29,136.1,32.6,True
sz301380,20251023,36.36,36.16,False,False,37,37,-16.42,-16.12,79,79,18.67,-7.21,False
sz399811,20240927,2888.32,2739.1,True,True,120,120,0.0,0.0,0,0,42.29,28.35,True
sz002977,20251124,38.28,36.7,False,False,24,29,-32.21,-25.23,70,65,16.01,-22.83,False
sz000885,20240927,11.56,11.34,True,False,120,98,0.0,-2.67,0,22,23.78,9.69,False
sz301150,20260203,41.55,40.4,False,False,44,44,-6.02,-3.82,2,2,52.73,52.73,True
sz301099,20250701,36.63,35.8,False,False,99,101,-3.85,-2.87,21,19,55.84,20.38,True
sz002441,20240930,7.12,6.97,False,False,91,102,-7.72,-5.6,29,18,34.41,17.7,False
sz002168,20241106,2.52,2.49,False,False,53,47,-17.06,-17.94,67,73,36.9,5.16,False
sz001298,20260119,32.66,32.55,False,False,4,4,-37.41,-34.18,52,52,4.72,-32.7,False
sz003011,20260108,21.89,21.54,False,False,62,54,-0.14,-5.73,1,9,29.24,9.41,False
sz002395,20240930,15.18,14.37,False,False,107,116,-6.92,-1.65,13,4,26.55,17.46,False
sz000686,20240924,6.01,5.87,True,False,120,116,0.0,-0.4,0,4,52.41,30.28,True
sz300353,20240919,8.02,7.99,True,False,120,118,0.0,-0.33,0,2,181.92,158.1,True
sz002893,20250624,10.37,10.19,True,False,120,118,0.0,-2.4,0,2,36.0,10.73,False
sz300999,20250724,31.01,30.98,False,False,60,59,-7.67,-8.02,60,61,10.13,-3.71,False
sz000683,20240731,6.49,6.17,False,False,1,13,-28.04,-25.34,119,107,1.39,-16.02,False
sz300505,20240930,13.94,12.48,False,False,111,115,-5.45,-2.54,9,5,31.42,11.55,False
sz300062,20240806,4.85,4.83,False,False,102,78,-4.54,-9.12,18,42,35.05,9.28,False
sz301155,20251204,79.19,78.44,False,False,42,39,-19.17,-22.27,44,47,16.34,-15.75,False
sz300504,20250707,15.29,15.26,False,False,40,46,-11.05,-9.63,80,74,10.07,-4.51,False
sz000430,20240925,5.36,5.25,False,False,114,112,-6.98,-9.62,6,8,33.77,27.27,True
sz301598,20250806,63.71,62.63,False,False,79,83,-6.45,-6.76,41,37,14.1,3.2,False
sz301202,20250704,41.06,40.84,False,False,92,64,-9.28,-14.19,28,56,31.51,-0.95,False
sz002427,20240930,3.53,3.21,False,False,88,104,-9.63,-6.29,32,16,79.6,44.19,True
sz002713,20240930,2.37,2.16,False,False,115,118,-5.95,-0.95,5,2,120.31,47.51,True
sz002140,20240930,7.84,7.33,False,False,107,119,-6.51,-0.15,13,1,45.92,33.29,True
sz003039,20250901,13.77,13.69,False,False,87,87,-3.7,-3.55,33,33,36.02,23.17,True
sz002469,20240930,5.25,5.0,False,False,99,111,-8.19,-3.45,21,9,141.71,51.62,True
sz300833,20250709,35.85,35.77,False,False,108,111,-3.91,-3.53,12,9,31.55,14.98,False
sz399674,20240927,1767.95,1744.36,False,False,100,78,-5.15,-5.91,20,42,22.85,4.23,False
sz300652,20240926,15.32,15.26,True,True,120,120,0.0,0.0,0,0,177.26,112.96,True
sz001337,20250804,23.77,23.6,False,False,107,108,-2.23,-2.01,13,12,209.34,209.34,True
sz002694,20240930,3.94,3.85,False,False,108,91,-7.87,-10.11,12,29,68.27,10.91,False
sz399993,20240927,2293.23,2220.82,False,False,101,100,-5.32,-5.48,19,20,26.22,10.1,False
sz300907,20251125,33.09,32.15,False,False,2,2,-20.82,-17.1,91,91,5.59,-12.06,False
sz301378,20250626,28.65,28.41,False,False,108,97,-3.63,-11.59,12,23,34.38,-1.05,False
sz000529,20240930,5.99,5.82,False,False,31,78,-11.35,-7.37,89,42,10.35,-1.84,False
sz301185,20250905,19.27,18.98,False,False,82,75,-5.5,-7.9,38,45,15.57,6.9,False
sz002289,20240927,3.25,3.21,False,False,113,116,-6.15,-3.28,7,4,54.46,54.46,True
sz300880,20250707,21.55,21.44,False,False,0,1,-18.75,-11.63,120,119,0.0,-18.14,False
sz002513,20240924,3.86,3.72,False,False,111,69,-4.15,-11.69,9,51,116.06,19.43,False
sz300949,20251022,40.45,40.41,False,False,80,64,-11.03,-14.82,37,53,29.05,-3.46,False
sz301336,20251201,59.12,54.98,False,False,14,47,-19.96,-13.41,75,42,9.91,-13.14,False
sz002074,20240731,19.43,19.28,False,False,81,68,-8.13,-7.54,39,52,30.26,5.97,False
sz002809,20240807,7.4,7.33,False,False,75,84,-17.16,-15.81,45,36,23.24,11.89,False
sz000567,20240926,5.83,5.62,False,False,119,64,-0.69,-17.97,1,56,62.61,-0.69,False
sz399307,20240930,276.91,271.0,False,False,113,119,-2.61,-0.46,7,1,14.17,11.85,False
sz000630,20240927,3.41,3.38,False,False,14,62,-11.14,-4.19,106,58,9.38,-3.52,False
sz002323,20240923,1.25,1.24,True,False,120,117,0.0,-5.91,0,3,90.4,29.6,True
sz301061,20251119,90.21,89.38,False,False,43,25,-22.02,-22.67,54,72,23.27,-18.33,False
sz002644,20240807,7.32,7.23,False,False,86,90,-15.03,-11.53,34,30,30.75,9.29,False
sz300964,20251020,44.06,43.08,False,True,118,120,-1.13,0.0,2,0,75.89,71.15,True
sz399417,20240926,2191.46,2187.45,True,True,120,120,0.0,0.0,0,0,36.05,28.79,True
sz000999,20240812,32.11,31.64,False,False,96,88,-17.35,-17.04,24,32,19.57,4.5,False
sz000062,20251015,27.12,26.88,False,False,24,34,-15.01,-12.87,96,86,6.86,3.24,False
sz002190,20240926,14.71,14.68,True,False,120,114,0.0,-6.01,0,6,38.0,12.1,False
sz001260,20251124,20.1,19.74,False,False,75,57,-4.28,-7.98,19,37,30.6,4.63,False
sz300287,20240730,2.87,2.53,False,False,87,95,-25.09,-12.14,33,25,116.03,44.25,True
sz000752,20240905,6.63,6.6,False,False,104,102,-6.79,-7.5,16,18,42.23,20.66,True
sz002241,20240920,18.25,18.01,False,True,119,120,-0.05,0.0,1,0,64.44,45.15,True
sz300981,20251031,13.14,13.12,False,False,71,48,-7.99,-10.77,39,62,22.68,2.36,False
sz301103,20251103,22.08,21.93,False,False,3,30,-15.99,-12.18,106,79,1.4,-13.32,False
sz002726,20240927,6.93,6.81,False,False,37,54,-10.53,-10.64,83,66,14.57,-10.1,False
sz300806,20250630,16.5,16.42,False,False,113,110,-6.36,-6.48,7,10,87.33,78.91,True
sz300553,20240930,18.78,17.87,False,False,114,117,-7.5,-2.25,6,3,113.39,95.04,True
sz002909,20251020,6.46,6.4,False,False,110,95,-5.42,-12.64,9,24,26.16,-1.39,False
sz002595,20240731,36.0,35.16,False,False,107,108,-6.28,-5.57,13,12,47.07,42.71,True
sz300034,20240930,17.11,15.41,False,False,21,77,-16.48,-8.44,99,43,14.61,-5.03,False
sz399012,20240926,2450.19,2444.04,True,False,120,117,0.0,-2.35,0,3,47.89,28.91,True
sz002768,20240927,19.58,19.26,True,True,120,120,0.0,0.0,0,0,35.14,26.26,True
sz300363,20240927,14.02,13.53,True,False,120,112,0.0,-2.84,0,8,51.21,32.67,True
sz300865,20251103,33.02,30.7,False,False,0,10,-26.32,-17.13,109,99,0.0,-15.9,False
sz300057,20240927,4.59,4.32,False,False,110,93,-3.49,-9.05,10,27,37.04,7.84,False
sz003021,20250721,121.75,118.77,False,False,41,59,-16.94,-13.27,79,61,22.79,1.02,False
sz000582,20240731,7.38,7.35,False,False,96,97,-11.65,-11.59,24,23,14.51,13.83,False
sz002222,20240924,22.41,22.34,False,True,119,120,-0.13,0.0,1,0,73.05,57.3,True
sz002116,20240927,9.25,9.11,False,False,112,94,-4.0,-6.24,8,26,22.92,6.38,False
sz300219,20240830,5.86,5.82,False,False,104,102,-9.38,-6.93,16,18,43.65,23.02,True
sz200570,20240930,1.93,1.85,False,False,44,77,-7.26,-5.01,76,43,5.7,-6.22,False
sz300583,20240730,15.3,13.74,False,False,81,96,-20.46,-8.52,39,24,98.89,26.67,True
sz301360,20250714,48.8,48.65,False,False,119,119,-0.84,-0.58,1,1,90.39,63.87,True
sz000056,20240926,2.01,1.96,True,True,120,120,0.0,0.0,0,0,120.4,86.57,True
sz000531,20240930,5.47,5.07,False,True,100,120,-7.86,0.0,20,0,21.39,13.89,False
sz002022,20240927,6.17,6.13,False,False,58,60,-9.08,-10.16,62,60,17.02,-4.21,False
sz200017,20240925,1.72,1.72,False,False,65,61,-13.95,-15.96,55,59,18.02,-13.95,False
sz399678,20240930,469.53,429.57,False,False,79,117,-9.87,-3.01,41,3,12.39,3.96,False
sz002291,20240924,4.88,4.81,False,False,119,118,-0.61,-1.12,1,2,119.88,34.84,True
sz000782,20240927,4.31,4.29,False,False,105,82,-3.02,-7.78,15,38,46.17,17.87,False
sz002358,20240927,3.52,3.42,True,True,120,120,0.0,0.0,0,0,96.87,59.94,True
sz002997,20250717,39.13,38.87,False,False,41,51,-10.71,-8.69,79,69,7.39,-5.09,False
sz300951,20260112,36.8,36.23,False,False,36,41,-9.51,-8.43,25,20,6.85,1.11,False
sz399441,20240927,2057.95,1978.53,False,False,84,77,-7.42,-6.53,36,43,25.2,3.0,False
sz300467,20240820,14.28,13.74,False,False,94,91,-16.67,-11.88,26,29,40.76,36.69,True
sz001236,20250924,11.24,11.2,False,False,6,1,-15.3,-16.09,114,119,2.67,-15.3,False
sz002795,20240927,3.93,3.87,False,False,110,108,-4.07,-7.28,10,12,53.94,23.41,True
sz300100,20250916,48.69,47.09,False,False,1,2,-39.06,-22.79,119,118,1.36,-37.11,False
sz002375,20240926,3.43,3.38,True,False,120,107,0.0,-5.99,0,13,33.51,6.41,False
sz300752,20250728,20.26,19.85,False,False,51,45,-13.47,-17.63,69,75,34.3,-3.6,False
sz000035,20240730,4.42,4.4,False,False,86,69,-9.51,-10.53,34,51,31.02,2.26,False
sz399395,20240927,5210.18,5101.27,False,False,94,115,-5.02,-2.16,26,5,9.69,5.53,False
sz000981,20240802,1.41,1.38,False,False,63,69,-27.66,-23.61,57,51,117.73,53.19,True
sz300429,20240930,12.73,10.87,False,False,74,74,-16.42,-14.26,46,46,38.96,1.34,False
sz002188,20240926,4.48,4.34,False,False,94,91,-9.82,-10.05,26,29,26.79,-1.56,False
sz001278,20250624,17.0,16.45,False,False,117,119,-1.18,-3.34,3,1,19.0,13.53,False
sz002612,20240927,14.84,14.2,False,False,95,82,-4.25,-7.39,25,38,29.58,0.88,False
sz300235,20250624,10.93,10.87,False,False,116,119,-0.73,-0.04,4,1,67.8,50.05,True
sz301037,20250624,12.69,11.92,False,False,118,115,-0.24,-6.13,2,5,27.66,8.43,False
sz000557,20240823,4.39,4.25,False,False,99,98,-12.53,-8.68,21,22,55.81,14.58,False
sz002044,20240927,3.93,3.92,False,False,116,119,-2.29,-0.81,4,1,90.91,43.29,True
sz002839,20240819,3.69,3.65,False,False,95,91,-10.3,-9.21,25,29,18.16,5.69,False
sz300979,20250725,56.22,55.97,False,False,34,67,-11.15,-8.71,86,53,12.59,-9.53,False
sz000030,20240731,4.97,4.87,False,False,57,68,-16.5,-14.96,63,52,11.47,1.01,False
sz002523,20240926,2.46,2.45,True,True,120,120,0.0,0.0,0,0,94.09,47.25,True
sz300757,20250717,165.96,160.35,True,False,120,110,0.0,-4.05,0,10,78.3,70.2,True
sz002877,20240930,8.0,7.32,False,False,91,118,-9.38,-0.31,29,2,38.38,9.38,False
sz000519,20240806,13.39,13.27,False,False,84,73,-16.13,-15.42,36,47,28.01,13.22,False
sz002790,20241127,7.81,7.78,False,False,26,48,-19.21,-15.37,94,72,9.6,-8.45,False
sz300462,20240930,10.18,9.24,False,False,67,82,-20.33,-19.39,53,38,19.35,-13.26,False
sz301281,20250624,31.13,31.1,False,False,98,70,-15.64,-20.77,22,50,27.53,-14.74,False
sz300231,20240912,7.71,7.6,False,True,119,120,-0.52,0.0,1,0,108.82,66.28,True
sz300937,20250904,27.78,27.78,False,False,96,83,-5.65,-6.57,24,37,52.63,13.97,False
sz301348,20250701,22.54,19.98,False,False,19,93,-12.56,-8.37,101,27,9.53,-9.59,False
sz301578,20250708,36.2,35.89,False,False,67,71,-7.57,-8.6,53,49,10.36,-6.69,False
sz300401,20240927,13.59,12.86,True,False,120,80,0.0,-7.46,0,40,22.67,2.8,False
sz300128,20240904,3.49,3.45,False,False,108,109,-10.03,-6.92,12,11,85.67,81.38,True
sz399694,20240926,2113.75,2042.36,True,True,120,120,0.0,0.0,0,0,67.93,52.9,True
sz301051,20250701,20.02,19.96,False,False,116,92,-2.55,-10.55,4,28,31.97,0.4,False
sz000534,20240927,10.33,10.1,False,True,115,120,-2.52,0.0,5,0,64.65,55.07,True
sz399973,20240927,1266.27,1220.92,True,False,120,101,0.0,-2.49,0,19,32.65,15.53,False
sz002674,20241008,10.02,9.68,False,False,10,94,-14.87,-10.8,110,26,6.89,-5.29,False
sz002313,20240930,7.65,7.09,False,False,111,118,-9.41,-1.48,9,2,73.86,24.05,True
sz000600,20241112,5.16,5.15,False,False,70,97,-10.47,-4.89,50,23,32.17,25.39,True
sz002489,20240731,2.6,2.55,False,False,110,115,-3.08,-1.59,10,5,48.46,29.23,True
sz301165,20251125,73.74,71.85,False,False,87,73,-1.1,-10.27,6,20,31.0,30.15,True
sz002227,20240911,9.04,8.23,False,True,107,120,-7.63,0.0,13,0,67.59,55.64,True
sz301398,20250624,39.49,36.65,False,False,103,118,-3.98,-3.21,17,2,45.25,17.3,False
sz002094,20240819,2.37,2.36,False,False,95,97,-13.92,-12.4,25,23,335.86,148.95,True
sz300052,20240927,12.53,12.26,False,False,109,91,-16.52,-42.5,11,29,122.11,-12.69,False
sz399809,20240815,1699.06,1690.96,True,False,120,116,0.0,-1.39,0,4,44.9,26.13,True
sz300208,20240930,2.26,2.02,False,False,63,73,-19.03,-23.72,57,47,45.13,-9.29,False
sz002269,20240828,1.39,1.39,False,False,109,117,-2.16,-1.47,11,3,110.79,49.64,True
sz399680,20240930,681.55,662.52,False,False,3,69,-13.03,-7.02,117,51,2.69,-9.18,False
sz300535,20240926,11.98,11.83,True,False,120,105,0.0,-5.53,0,15,35.81,19.28,False
sz399644,20240926,3190.51,3171.64,True,False,120,113,0.0,-1.32,0,7,19.99,8.6,False
sz300662,20240926,17.0,16.99,True,True,120,120,0.0,0.0,0,0,126.12,102.59,True
sz300305,20240930,6.09,5.78,False,False,45,63,-17.57,-10.5,75,57,14.12,-10.34,False
sz000719,20240814,9.87,9.78,False,False,109,101,-3.55,-4.25,11,19,23.71,7.8,False
sz300803,20250624,65.6,61.66,True,True,120,120,0.0,0.0,0,0,163.54,105.26,True
sz000937,20240930,5.86,5.67,False,False,15,66,-13.14,-6.67,105,54,5.46,-8.53,False
sz002459,20240927,12.32,12.13,False,False,114,65,-6.49,-20.28,6,55,56.82,-6.49,False
sz003009,20260317,61.9,61.89,False,False,0,0,-12.44,-12.71,21,21,0.0,-5.64,False
sz300518,20240820,11.22,9.38,False,False,88,101,-29.32,-13.62,32,19,37.88,2.41,False
sz001336,20251218,23.93,23.5,True,False,76,64,0.0,-6.06,0,12,33.1,7.77,False
sz000728,20240731,6.41,6.17,False,False,85,101,-7.96,-4.12,35,19,48.52,20.9,True
sz002468,20240731,8.91,8.48,False,False,99,99,-7.85,-4.71,21,21,29.84,19.3,False
sz002712,20240927,4.16,4.06,False,False,119,112,-1.2,-5.79,1,8,85.58,28.85,True
sz301137,20250904,30.16,30.06,False,False,119,115,-0.63,-3.45,1,5,128.78,106.43,True
sz001378,20250624,21.72,21.36,False,False,119,110,-0.18,-3.81,1,10,9.02,0.51,False
sz002088,20240930,11.52,11.18,False,False,56,107,-11.11,-7.76,64,13,9.9,9.9,False
sz000881,20240927,6.6,6.48,True,False,120,82,0.0,-6.38,0,38,29.39,8.03,False
sz002973,20260119,14.61,14.5,False,False,17,18,-13.83,-13.36,39,38,6.71,-6.98,False
sz300529,20240926,26.01,25.5,False,False,85,73,-6.61,-14.01,35,47,42.4,-2.65,False
sz000766,20240902,16.29,16.28,False,False,6,61,-16.7,-15.5,114,59,7.12,5.71,False
sz002275,20240829,12.74,12.64,False,False,107,78,-2.35,-6.19,13,42,23.47,2.2,False
sz301203,20260109,33.95,33.81,True,True,63,63,0.0,0.0,0,0,43.48,24.98,True
sz002771,20240910,17.95,17.4,False,False,88,90,-16.27,-16.88,32,30,30.7,5.68,False
sz399658,20240927,3542.0,3375.27,True,False,120,119,0.0,-0.19,0,1,16.65,8.72,False
sz002122,20240930,2.64,2.39,False,True,110,120,-10.61,0.0,10,0,114.77,65.15,True
sz002216,20240927,11.12,10.91,False,False,53,74,-5.67,-4.51,67,46,19.87,-2.07,False
sz002445,20240925,1.78,1.77,True,True,120,120,0.0,0.0,0,0,60.67,35.39,True
sz000156,20240926,6.45,6.22,False,False,118,110,-1.55,-5.07,2,10,43.88,25.74,True
sz300319,20240829,8.66,8.37,False,False,107,112,-8.66,-5.72,13,8,68.9,43.97,True
sz002217,20251219,3.12,3.1,False,False,15,8,-29.49,-27.83,60,67,5.77,-14.1,False
sz003015,20251021,16.85,16.52,False,False,32,35,-17.39,-14.46,86,83,4.69,-3.03,False
sz002336,20241024,3.29,3.12,True,False,120,101,0.0,-15.38,0,19,112.16,44.68,True
sz300851,20250624,27.0,26.59,False,False,104,87,-4.96,-8.15,16,33,10.48,-4.11,False
sz000965,20240920,2.8,2.77,False,False,119,68,-0.36,-7.04,1,52,36.79,8.21,False
sz300357,20240930,24.02,20.36,False,False,10,85,-24.19,-11.1,110,35,18.82,-8.78,False
sz000682,20240903,10.56,10.47,False,False,57,39,-14.14,-16.12,63,81,18.75,-9.5,False
sz002391,20240926,4.72,4.66,True,False,120,114,0.0,-2.53,0,6,22.46,6.14,False
sz300157,20240814,2.59,2.35,False,False,91,97,-20.85,-11.58,29,23,65.25,14.29,False
sz002058,20240924,8.29,8.22,True,False,120,80,0.0,-17.84,0,40,101.33,19.06,False
sz002825,20240926,6.42,6.34,True,True,120,120,0.0,0.0,0,0,42.96,28.95,True
sz300965,20251208,65.87,62.29,False,False,21,26,-26.16,-21.13,63,58,14.74,-14.98,False
sz300682,20260114,19.41,18.97,False,False,1,19,-22.87,-13.16,58,40,0.93,-16.9,False
sz300263,20240926,5.74,5.69,True,True,120,120,0.0,0.0,0,0,39.02,32.57,True
sz000505,20240919,5.95,5.67,False,False,94,69,-3.86,-5.04,26,51,25.54,2.02,False
sz002016,20250210,6.81,6.79,False,False,4,4,-22.61,-20.92,116,116,18.5,-18.8,False
sz002645,20240930,7.76,7.45,False,False,48,86,-17.01,-8.75,72,34,24.36,19.46,False
sz301633,20250721,86.2,77.06,False,False,1,59,-24.81,-13.31,119,61,4.57,-18.81,False
sz002626,20240731,13.74,13.7,False,False,91,74,-10.26,-11.18,29,46,22.13,0.95,False
sz002847,20251110,76.68,75.35,False,False,3,20,-29.51,-20.14,101,84,2.65,-29.51,False
sz300387,20240819,6.21,6.11,False,False,116,118,-3.38,-1.88,4,2,54.91,54.91,True
sz000652,20240924,3.32,3.16,True,False,120,85,0.0,-5.07,0,35,49.7,18.37,False
sz300766,20250812,40.88,39.59,False,False,54,58,-26.79,-20.9,66,62,20.11,5.77,False
sz002668,20240731,9.11,8.78,False,False,98,95,-9.55,-9.86,22,25,51.04,39.19,True
sz300134,20240830,7.51,7.41,False,False,119,104,-1.86,-6.11,1,16,136.62,100.53,True
sz001202,20251218,15.16,15.14,True,False,76,67,0.0,-6.58,0,9,46.5,11.87,False
sz399688,20240926,2067.09,2040.79,True,False,120,98,0.0,-10.36,0,22,38.05,6.69,False
sz300453,20240927,6.5,6.38,True,False,120,109,0.0,-1.98,0,11,28.31,20.46,True
sz002495,20240926,1.64,1.62,True,False,120,117,0.0,-1.33,0,3,95.01,41.41,True
sz002559,20240930,8.38,7.83,False,False,110,118,-5.97,-1.55,10,2,55.75,21.01,True
sz000837,20240927,7.87,7.73,True,False,120,116,0.0,-2.86,0,4,87.93,70.01,True
sz002490,20240927,2.08,2.05,True,True,120,120,0.0,0.0,0,0,97.6,62.02,True
sz300456,20240927,16.39,16.19,False,False,113,81,-3.36,-9.67,7,39,40.45,3.84,False
sz301181,20260330,39.65,39.61,False,False,10,10,-3.35,-3.96,3,3,34.55,15.31,False
sz002843,20240930,15.42,14.2,False,True,117,120,-4.54,0.0,3,0,101.43,43.97,True
sz000657,20240930,9.64,9.39,False,False,56,101,-11.62,-7.73,64,19,18.98,3.01,False
sz300763,20250624,55.02,53.68,False,False,119,114,-0.64,-3.13,1,6,78.12,29.68,True
sz301332,20250627,10.31,10.09,False,False,59,55,-9.02,-9.85,61,65,11.74,-8.05,False
sz000004,20240823,11.53,11.51,False,False,113,80,-9.71,-32.92,7,40,103.12,8.93,False
sz002517,20240926,10.1,9.8,True,True,120,120,0.0,0.0,0,0,76.63,58.02,True
sz200045,20240829,3.29,3.09,False,False,102,119,-6.68,-0.34,18,1,41.91,23.69,True
sz000563,20240731,2.82,2.78,False,False,85,89,-7.09,-5.37,35,31,64.18,23.05,True
sz001380,20250804,20.52,20.46,True,False,120,75,0.0,-9.95,0,45,43.08,12.43,False
sz301298,20251015,16.79,16.42,False,False,47,50,-13.88,-13.16,73,70,4.71,-3.16,False
sz200488,20240806,1.44,1.42,False,False,23,24,-41.67,-32.83,97,96,11.81,-40.28,False
sz002327,20240930,8.78,8.69,False,False,2,58,-16.06,-11.22,118,62,4.21,-8.88,False
sz301502,20250624,39.82,39.58,True,False,120,99,0.0,-12.08,0,21,62.91,6.43,False
sz002640,20240909,1.95,1.89,False,False,115,116,-11.28,-5.89,5,4,249.74,117.95,True
sz200992,20240926,1.66,1.65,True,False,120,111,0.0,-3.0,0,9,72.29,36.14,True
sz301636,20251111,57.0,55.75,False,False,54,54,-15.51,-13.16,50,50,89.26,26.77,True
sz301065,20251010,23.13,23.12,False,False,61,58,-10.77,-11.83,59,62,7.39,1.69,False
