ts_code,breakthrough_date,roe,netprofit_yoy,new_high,final_gain,success
sz301068,20251201,-2.1027,-118.8507,False,-13.18,False
sz301295,20251128,2.143,-23.6886,False,-4.42,False
sz300225,20240903,1.5643,1500.4903,False,9.84,False
sz300923,20251124,2.2551,36.7714,False,0.27,False
sz000543,20241206,10.8158,21.2933,False,-3.64,False
sz002050,20240927,8.4288,8.586,False,3.68,False
sz000990,20240927,1.0562,617.6694,False,2.41,False
sz000859,20240902,-1.4709,-3445.9838,False,-15.76,False
sz002537,20240801,1.2795,28.9851,False,-4.49,False
sz300326,20240925,1.0509,-73.6402,False,14.85,False
sz300575,20240927,1.9892,-75.0571,False,3.82,False
sz399553,20240926,,,False,4.04,False
sz001324,20251009,3.2686,-24.7142,False,2.34,False
sz300012,20240812,6.9068,1.9672,False,-10.11,False
sz002961,20251128,12.8713,42.1534,False,28.58,True
sz002267,20240927,7.7765,41.2466,False,7.23,False
sz399807,20240819,,,False,-10.45,False
sz002700,20241015,10.1931,-9.1157,False,11.81,False
sz301125,20251210,0.2231,-75.918,False,-3.53,False
sz000589,20240930,5.4506,25.667,False,-8.33,False
sz300491,20240930,1.7866,-43.7563,False,-4.0,False
sz301272,20250624,-0.1962,-124.9212,False,5.18,False
sz002457,20240806,3.1345,421.3332,False,5.75,False
sz002902,20251105,-16.6367,-7.266,False,0.05,False
sz001309,20250702,-4.891,-130.426,False,-3.88,False
sz002130,20240930,8.3909,43.0449,False,36.55,True
sz002885,20250624,1.2883,105.0109,False,4.34,False
sz002419,20240926,3.6704,-28.3404,False,2.95,False
sz000977,20240927,3.2847,90.5604,False,15.09,False
sz300345,20240807,-16.8374,-19.7393,False,-8.9,False
sz002383,20240731,-3.0966,-504.9219,False,-6.83,False
sz000690,20240930,3.0521,16.6198,False,-9.36,False
sz300622,20250617,3.8908,20.5404,False,-5.13,False
sz300977,20250624,0.3136,35.0166,False,6.13,False
sz300690,20250624,2.0361,902.123,False,5.67,False
sz300271,20240926,-3.8392,-5.83,False,23.94,True
sz002183,20240919,0.4554,-42.1229,False,22.15,True
sz000559,20240909,5.5233,12.2344,False,6.65,False
sz002837,20240731,7.2332,99.6279,False,-9.62,False
sz002563,20240927,4.8615,7.1441,False,10.11,False
sz002004,20240812,3.1239,-19.0167,False,0.0,False
sz000517,20240926,5.5971,-45.5276,False,0.0,False
sz300893,20250624,5.3267,20.4684,False,2.12,False
sz399429,20240927,,,False,6.93,False
sz301011,20250624,1.5127,-42.7835,False,-0.11,False
sz002634,20241024,-19.519,-1450.7258,False,18.08,False
sz300168,20240924,-17.0399,-277.2193,False,38.38,True
sz300441,20240731,9.853,106.184,False,-4.9,False
sz301538,20250624,3.6419,3.239,False,-2.06,False
sz300126,20240927,-0.4654,-179.8001,False,9.68,False
sz301196,20260224,6.9111,25.203,False,-0.64,False
sz301193,20250702,-3.8708,-204.811,False,14.38,False
sz200019,20250220,,,False,0.62,False
sz301609,20260120,9.4549,7.5983,False,-4.82,False
sz002851,20240926,6.9252,-19.272,False,24.06,True
sz002318,20240930,8.9227,-9.562,False,1.1,False
sz000058,20240828,2.531,-63.1929,False,9.44,False
sz000825,20240927,0.413,128.0525,False,3.34,False
sz300911,20260227,-8.4125,-904.6692,False,-2.52,False
sz399231,20240930,,,False,-5.78,False
sz300217,20240925,5.3854,10.6096,False,19.66,False
sz300444,20240927,5.4285,43.3142,False,8.65,False
sz002631,20240926,-1.3407,-905.4397,False,10.92,False
sz002062,20240930,4.2964,2.4339,False,-3.63,False
sz000571,20240910,-7.4465,-10.3309,False,9.3,False
sz301320,20250905,1.8699,-22.4644,False,-2.37,False
sz002999,20250904,1.922,46.4029,False,-1.33,False
sz300390,20240927,6.9915,-39.2568,False,14.32,False
sz000016,20240802,-21.3299,-462.8134,False,-20.92,False
sz300259,20240927,1.9979,-38.2924,False,16.22,False
sz200530,20240731,,,False,-2.18,False
sz002652,20241227,4.5606,171.7203,False,-12.58,False
sz002001,20240918,8.7366,48.6191,False,20.46,True
sz301077,20250627,2.8343,9.7334,False,-0.75,False
sz001238,20260305,4.1665,43.9158,False,-7.63,False
sz300469,20240821,-6.895,23.8588,False,-0.52,False
sz300712,20250624,1.4857,4.7913,False,8.04,False
sz000626,20240801,-1.5391,-5516.338,False,-13.51,False
sz002335,20240930,5.0288,-29.8779,False,-1.43,False
sz301510,20250815,2.234,16.6268,False,0.26,False
sz301039,20250708,2.7964,-28.4753,False,7.86,False
sz002832,20240930,9.8767,15.2527,False,-15.75,False
sz002186,20240926,3.5801,5.0828,False,-2.73,False
sz300140,20240930,3.2769,-6.1602,False,-3.99,False
sz300427,20240809,0.8302,-64.5,False,-2.6,False
sz399401,20240927,,,False,9.02,False
sz002528,20241024,-16.7696,79.5743,False,14.76,False
sz002728,20240930,0.1401,-98.2321,False,-6.07,False
sz300074,20240927,-6.2304,-541.3698,False,15.01,False
sz002949,20250819,2.271,-40.9265,False,-9.48,False
sz300513,20240927,-2.1385,-254.9678,False,13.95,False
sz300846,20250725,-7.8478,23.0268,False,-9.36,False
sz300289,20240912,0.0348,-96.3241,False,23.52,True
sz002135,20240927,1.9687,-42.5464,False,7.21,False
sz002766,20240813,3.111,587.7526,False,-7.91,False
sz002907,20250924,3.226,14.2659,False,1.88,False
sz000088,20240731,4.7526,4.3809,False,-2.95,False
sz002452,20240903,5.3733,42.8428,False,0.28,False
sz000712,20240813,-2.0836,66.343,False,-7.93,False
sz002156,20240730,2.2878,271.9092,False,-6.28,False
sz300190,20240925,1.1836,153.0932,False,17.61,False
sz002431,20240927,-11.7876,-98.0504,False,6.25,False
sz002682,20240731,-2.2772,61.2404,False,-14.58,False
sz300017,20240927,3.1305,15.1191,False,14.86,False
sz399662,20240927,,,False,14.66,False
sz000911,20240924,14.4055,-37.8482,False,4.55,False
sz300825,20250717,-2.5975,-268.6124,False,-0.69,False
sz300068,20240903,3.389,-39.4896,False,-0.72,False
sz301111,20250624,-0.4513,-129.3209,False,5.81,False
sz002734,20240802,1.1728,-44.84,False,-10.42,False
sz300295,20240808,0.5585,-49.774,False,-2.75,False
sz300674,20250811,5.1109,35.257,False,7.81,False
sz002955,20251020,2.419,-66.4174,False,2.97,False
sz300026,20240812,1.6961,-57.1426,False,-13.97,False
sz300814,20250717,1.1878,-34.1293,False,6.08,False
sz300541,20240924,0.4844,-89.3998,False,44.89,True
sz002587,20240816,0.172,-87.075,False,-6.25,False
sz300616,20240926,-2.9368,-68.1448,False,-2.8,False
sz002083,20240826,5.6305,75.157,False,-3.06,False
sz300790,20250731,4.3798,27.1922,False,15.28,False
sz300371,20240816,1.8947,-51.5581,False,1.06,False
sz301592,20260304,-2.466,-291.5761,False,-10.74,False
sz300877,20251205,4.5483,484.692,False,3.52,False
sz301208,20250911,1.4459,-44.2211,False,-4.1,False
sz000417,20240924,4.0447,-24.1368,False,13.03,False
sz002104,20240905,2.9408,-35.3636,False,-5.07,False
sz301172,20250624,0.1247,-80.1302,False,3.86,False
sz399319,20240927,,,False,0.84,False
sz002030,20240930,-4.6095,-199.122,False,-8.41,False
sz000523,20240926,2.6349,170.3108,False,-3.77,False
sz300591,20240926,-5.3848,-629.9748,False,56.51,True
sz301372,20260113,2.0449,141.0584,False,5.7,False
sz002557,20240926,6.2669,25.9205,False,-3.44,False
sz000584,20240826,,,False,12.37,False
sz000839,20240815,12.8268,135.0752,False,-4.7,False
sz002803,20240927,3.2578,-61.8037,False,-1.93,False
sz300245,20240731,-0.8206,55.1214,False,-7.82,False
sz000790,20240927,0.8738,-38.4103,False,1.34,False
sz000877,20240930,-4.1595,-2508.2822,False,-0.88,False
sz300112,20240923,0.6504,-80.3105,False,15.9,False
sz002329,20240930,0.0778,-99.3972,False,-8.33,False
sz300475,20240930,5.8057,-11.443,False,3.16,False
sz301296,20250625,0.4981,-75.0119,False,-1.17,False
sz002600,20250114,9.2147,-14.5017,False,9.54,False
sz301025,20251126,1.049,-56.7183,False,-2.29,False
sz300740,20251126,6.3891,44.006,False,2.42,False
sz002367,20240927,5.1735,-23.4189,False,-2.19,False
sz000993,20240930,2.1944,-78.1134,False,-6.26,False
sz301314,20251124,0.9974,-22.1896,False,9.56,False
sz002056,20240927,7.1347,-47.2916,False,4.03,False
sz000545,20240903,-1.4588,76.3765,False,-12.92,False
sz300223,20240930,1.6726,-11.1011,False,13.41,False
sz300925,20250806,2.7011,-21.8508,False,4.36,False
sz301509,20250930,3.3201,123.6108,False,-1.28,False
sz002782,20240926,5.5849,57.2487,False,7.2,False
sz300389,20240930,6.1502,-37.8683,False,0.87,False
sz399435,20240930,,,False,-6.69,False
sz300768,20250804,1.5658,0.1724,False,1.16,False
sz002980,20251125,5.9701,-40.9418,False,-4.19,False
sz300413,20240926,4.8684,-15.4497,False,8.25,False
sz300174,20240930,4.6425,29.8689,False,-6.95,False
sz300726,20250912,4.1238,11.7766,False,1.97,False
sz000612,20240930,6.0922,172.5112,False,1.59,False
sz002301,20240926,3.0567,17.548,False,5.97,False
sz399686,20240924,,,False,31.29,True
sz301043,20260313,7.202,-23.4938,False,-1.32,False
sz002848,20240925,-24.0628,-135.0351,False,6.33,False
sz002666,20240927,1.486,30.151,False,3.9,False
sz002235,20240924,1.6183,45.251,False,11.76,False
sz000726,20240927,1.8298,-23.5003,False,1.39,False
sz002466,20240930,-10.8341,-180.6788,False,-3.64,False
sz300569,20240927,1.1484,-47.2316,False,9.96,False
sz002933,20250624,0.7027,286.7363,False,3.94,False
sz002752,20240930,7.4042,47.8466,False,-6.95,False
sz301177,20250804,1.2131,131.6099,False,4.01,False
sz000768,20240828,3.3263,16.2525,False,-2.11,False
sz002428,20240924,-0.6581,-27.3942,False,18.54,False
sz300527,20240806,-0.0501,99.1625,False,-4.02,False
sz001376,20250826,8.7633,-7.3232,False,-3.18,False
sz002086,20240930,-2.5972,-91.8416,False,-13.27,False
sz300040,20240807,2.7285,38.5616,False,-15.58,False
sz003036,20251128,2.8896,-47.9414,False,-6.06,False
sz301139,20260112,0.906,-62.2444,False,-0.63,False
sz300317,20240930,-2.3751,-787.8305,False,-1.9,False
sz002218,20240927,0.5297,7.2768,False,0.0,False
sz000925,20240930,-3.2433,-126.5069,False,-1.75,False
sz000158,20240826,-4.2495,-385.1173,False,-1.39,False
sz300811,20250710,7.5426,3.2813,False,25.83,True
sz399656,20240927,,,False,6.22,False
sz300359,20240730,-1.8385,-254.8315,False,-2.01,False
sz002950,20250703,5.6944,6.8658,False,2.84,False
sz301220,20260306,7.1519,168.014,False,-1.83,False
sz002405,20240730,-3.6091,-20.6231,False,1.57,False
sz002162,20240926,0.2474,-98.5589,False,2.24,False
sz002566,20240926,1.4982,-29.7133,False,4.26,False
sz200553,20240926,,,False,5.61,False
sz300972,20251127,54.4587,917.0418,False,3.25,False
sz000668,20240911,-1.6087,39.811,False,5.94,False
sz300695,20251119,11.192,230.3368,False,-1.48,False
sz300274,20240731,16.7756,13.895,False,-0.66,False
sz300379,20240902,-4.5397,5.5511,False,-4.88,False
sz300123,20240802,-1.1774,-514.6236,False,-8.72,False
sz001215,20250702,1.9453,-39.6745,False,-1.19,False
sz002482,20240927,-16.6442,79.779,False,-6.94,False
sz300896,20250630,5.534,-15.8689,False,0.6,False
sz300771,20251015,3.4936,106.6835,False,13.21,False
sz002356,20240930,-3.7939,-479.297,False,-2.37,False
sz399802,20240927,,,False,10.16,False
sz002705,20240927,5.7749,11.9538,False,-1.42,False
sz300059,20240924,5.5178,-3.9967,False,68.91,True
sz002262,20240924,9.5473,15.4611,False,10.24,False
sz300323,20240815,-3.3265,32.2671,False,-15.52,False
sz301393,20251029,4.2982,3.0136,False,1.46,False
sz300570,20240930,5.8796,10.9562,False,27.92,True
sz399556,20240926,,,False,5.03,False
sz300627,20240903,8.1641,42.9632,False,0.22,False
sz003002,20250808,6.7993,53.0731,False,1.15,False
sz301239,20250725,0.6946,-66.1216,False,-2.79,False
sz300668,20250715,-0.0783,-120.2073,False,1.9,False
sz000972,20240926,5.635,-69.0145,False,0.38,False
sz300340,20240904,-26.1805,-88.7201,False,-15.4,False
sz002386,20240926,0.14,3.4062,False,2.91,False
sz000695,20241226,0.9779,117.4902,False,-8.96,False
sz000426,20240731,12.9048,566.4332,False,-10.82,False
sz002201,20240930,1.6654,9.8422,False,-6.79,False
sz301277,20250908,5.1177,-30.0143,False,-5.87,False
sz300494,20240930,0.2381,-97.21,False,0.6,False
sz300808,20250905,-2.691,-732.1486,False,-1.72,False
sz300558,20240905,4.1771,51.0035,False,-7.81,False
sz301421,20260226,2.1706,-16.3936,False,-6.02,False
sz002204,20240927,3.8912,22.9446,False,6.18,False
sz000717,20240923,-5.0511,-14394.5402,False,29.74,True
sz000423,20240927,7.048,39.0323,False,-1.87,False
sz002763,20240930,6.6936,-24.1753,False,-6.3,False
sz300344,20251103,-25.726,-20.5932,False,-4.26,False
sz300516,20240830,1.2953,-2.7582,False,-2.79,False
sz300843,20250627,1.9653,38.4375,False,-0.89,False
sz000759,20240808,-6.3274,-614.4174,False,-18.55,False
sz301108,20260205,3.6643,95.7784,False,-2.54,False
sz003007,20250625,-3.3459,-103.2228,False,-2.38,False
sz300071,20240830,1.5443,123.7101,False,-1.96,False
sz300820,20250701,4.9391,-32.7078,False,0.33,False
sz002229,20241008,-4.0836,-92.0734,False,-3.05,False
sz301396,20250814,4.9326,725.7327,False,38.2,True
sz002687,20240930,3.0873,-36.8607,False,-8.24,False
sz300641,20240930,15.7167,1015.5098,False,11.73,False
sz399667,20240926,,,False,22.66,True
sz002434,20240926,3.1797,-26.6544,False,-1.53,False
sz301211,20250624,0.446,-72.3766,False,1.8,False
sz300368,20240930,-17.4552,-166.1602,False,8.91,False
sz002153,20240926,0.337,10.8261,False,12.64,False
sz300195,20240926,-0.336,-260.1218,False,12.3,False
sz301325,20250708,-0.8193,-132.6556,False,5.68,False
sz002353,20240930,5.5725,4.3289,False,-4.92,False
sz300395,20240828,4.3678,-39.9356,False,1.94,False
sz002500,20240731,1.7975,-17.96,False,-1.86,False
sz000789,20240926,0.0218,-99.4345,False,9.36,False
sz002067,20240806,0.8538,45.8848,False,1.42,False
sz300588,20240823,-5.6692,-92.1621,False,-6.64,False
sz000820,20240813,-14.3796,25.8919,False,-12.81,False
sz399234,20240930,,,False,-4.43,False
sz300212,20240927,-10.8017,-23.6101,False,52.02,True
sz002029,20240925,2.8737,18.4229,False,10.75,False
sz300422,20240816,1.2497,633.5029,False,-11.46,False
sz301308,20250630,-2.352,-139.5244,False,-7.01,False
sz399404,20240807,,,False,1.53,False
sz300759,20250708,5.0306,-37.0043,False,4.67,False
sz300145,20240930,6.6673,48.2374,False,-0.68,False
sz300717,20251128,5.711,18.5568,False,-8.7,False
sz000623,20240924,1.9345,-49.4479,False,20.02,True
sz002330,20240926,0.5989,-44.8114,False,1.53,False
sz000070,20241022,0.2318,122.952,False,16.43,False
sz300939,20250624,1.4123,-19.0889,False,1.3,False
sz301515,20251125,-0.8157,-150.9241,False,-1.38,False
sz002657,20240924,-2.6658,-270.8219,False,24.05,True
sz002879,20240801,2.5457,69.6438,False,-1.37,False
sz301072,20251020,-3.6202,-460.6248,False,3.4,False
sz300240,20240826,1.4693,-1.2971,False,-0.71,False
sz000795,20240731,5.5219,158.1594,False,-4.69,False
sz002286,20240924,3.4823,111.6411,False,13.05,False
sz301339,20260114,6.1183,0.5976,False,-5.8,False
sz300946,20251204,3.6901,-44.241,False,-15.63,False
sz002628,20240826,-0.9376,-698.5304,False,-7.42,False
sz000568,20240930,19.3006,13.2166,False,-10.78,False
sz002806,20240926,0.2685,108.0505,False,17.67,False
sz002552,20240930,6.4231,-3.8453,False,-4.81,False
sz300908,20250624,2.7708,-4.8149,False,-0.8,False
sz002035,20240731,8.2777,14.7744,False,-4.93,False
sz000526,20240806,23.3519,81.8234,False,-6.2,False
sz300745,20260316,-2.7509,12.7322,False,4.43,False
sz002362,20240927,-4.138,2.0356,False,10.71,False
sz399418,20240926,,,False,23.52,True
sz002531,20241008,3.2531,-59.4923,False,-4.29,False
sz002864,20260105,5.4113,0.2614,False,18.67,False
sz300159,20240823,,-57.6336,False,0.91,False
sz002605,20240911,8.7992,-30.2884,False,9.91,False
sz301020,20251020,7.7353,10.9496,False,5.48,False
sz000811,20240930,5.9953,-11.5107,False,-10.84,False
sz301293,20251225,3.6079,-20.0133,False,71.39,True
sz300470,20240926,6.7947,7.6431,False,10.48,False
sz001221,20260324,21.5514,38.0679,False,-0.47,False
sz002865,20240930,-3.7017,-117.4082,False,-0.35,False
sz002582,20240926,-0.9167,-98.7327,False,-0.88,False
sz300290,20240814,-0.4882,-18.9795,False,-12.94,False
sz002256,20240904,0.1637,101.6893,False,-8.79,False
sz300671,20250630,-1.5436,11.1937,False,-4.09,False
sz002899,20250625,0.8303,2.1912,False,6.68,False
sz300996,20250709,0.0953,-90.9889,False,20.06,True
sz300114,20240926,,,False,64.87,True
sz002731,20240930,5.2803,37.9299,False,-7.31,False
sz000908,20250205,,79.3229,False,-2.54,False
sz002101,20240926,2.2866,1.5233,False,2.11,False
sz001338,20250905,4.6591,0.9604,False,-1.79,False
sz300795,20250709,2.6292,-61.8389,False,3.06,False
sz300374,20240927,-5.6807,28.6353,False,19.69,False
sz399352,20240731,,,False,-4.88,False
sz300872,20251020,1.6828,-32.2537,False,-1.74,False
sz399635,20240927,,,False,17.53,False
sz300189,20240924,-2.0647,0.347,False,28.18,True
sz300613,20240926,4.1145,-18.1847,False,29.13,True
sz000595,20240822,-6.7816,-2.855,False,16.87,False
sz001373,20250625,-0.248,-161.9301,False,3.94,False
sz000590,20240926,-3.2857,-466.541,False,6.39,False
sz300045,20240927,0.1624,123.0642,False,53.67,True
sz002719,20240927,-15.2033,-72.3119,False,2.31,False
sz002978,20250721,5.3496,0.5835,False,-3.7,False
sz300522,20240927,3.4419,33.3175,False,20.24,True
sz300658,20240924,2.0268,21.9534,False,16.96,False
sz002757,20240926,6.9683,2.3619,False,5.57,False
sz301246,20250905,-0.1337,-116.2259,False,-3.41,False
sz002230,20240927,-2.3786,-644.5898,False,13.47,False
sz000723,20240930,-4.6764,-283.0448,False,-12.33,False
sz002463,20240809,11.4755,131.5909,False,3.17,False
sz300839,20260209,-11.1827,59.8536,False,30.11,True
sz002936,20251021,4.1366,1.556,False,-0.49,False
sz002167,20240930,-4.1105,-325.1319,False,-0.63,False
sz301225,20251121,6.2776,8.8944,False,23.56,True
sz002253,20240927,-1.4299,-46.1108,False,33.95,True
sz399653,20240926,,,False,7.27,False
sz002129,20240927,-7.7591,-167.5325,False,-2.34,False
sz301096,20251226,0.2371,-95.6767,False,7.12,False
sz300488,20240930,4.4814,5.449,False,0.72,False
sz000920,20240924,5.3613,35.8635,False,9.6,False
sz002860,20240930,5.3454,-20.2272,False,-3.1,False
sz002787,20240927,2.5795,325.1681,False,25.17,True
sz200028,20240930,,,False,1.96,False
sz300226,20240927,4.2541,-29.41,False,46.21,True
sz000069,20240926,-1.7207,19.129,False,11.2,False
sz300920,20251230,2.4142,50.1601,False,-8.42,False
sz002053,20240930,8.0064,83.4725,False,-6.96,False
sz300095,20240927,1.1363,-58.4614,False,14.39,False
sz300689,20260127,1.8164,2925.4454,False,-5.82,False
sz300268,20240930,-314.0917,-4.7121,False,-5.37,False
sz002534,20240731,8.5144,1066.4603,False,-3.64,False
sz000027,20240930,3.7305,-6.5995,False,-5.41,False
sz301311,20250905,-1.3281,10.7863,False,-1.01,False
sz001209,20250624,1.5837,-68.0919,False,2.7,False
sz399683,20240925,,,False,10.84,False
sz002282,20250702,2.7349,-11.4074,False,2.24,False
sz301046,20250624,0.6726,-42.3536,False,6.8,False
sz002663,20240924,0.2007,126.6637,False,10.56,False
sz300723,20250929,-3.9841,-258.2972,False,-7.06,False
sz000617,20240819,3.0052,-22.0656,False,-9.18,False
sz002304,20240926,15.1662,1.0794,False,-3.56,False
sz002802,20250624,1.8012,200.5491,False,3.42,False
sz300458,20240830,3.9849,800.9071,False,-7.9,False
sz300171,20240930,1.4535,-73.2505,False,-6.24,False
sz301008,20250624,1.0464,-26.0749,False,2.19,False
sz002519,20240930,4.2639,32.2868,False,15.91,False
sz300943,20251124,4.1358,2.7714,False,12.6,False
sz000659,20240813,-3.2254,-119.8498,False,7.95,False
sz002985,20250930,3.1966,21.5005,False,0.51,False
sz300416,20240930,4.042,-24.3522,False,3.95,False
sz002283,20240927,3.1162,-12.1199,False,1.63,False
sz399806,20240927,,,False,9.45,False
sz002701,20240731,6.2226,18.3892,False,3.12,False
sz002266,20240926,4.4369,-35.2036,False,4.76,False
sz002960,20250624,1.1228,-12.3732,False,2.26,False
sz000892,20240802,1.4211,136.961,False,-7.93,False
sz002686,20240918,2.0854,21.99,False,14.03,False
sz300013,20240812,,45.5352,False,-18.55,False
sz399552,20240926,,,False,2.73,False
sz002228,20240918,2.7211,10.1591,False,12.09,False
sz301397,20251225,5.1861,-6.6664,False,-3.19,False
sz003006,20250725,13.1416,4.636,False,-8.42,False
sz300623,20240924,5.5655,122.7648,False,100.86,True
