breakthrough_date,breakthrough_price,consolidation_amplitude,final_gain,success,ts_code,volatility_shrink_ratio
20250818,216.62,17.8,-1.25,False,sh688279,1.3397
20250626,21.0,8.83,0.62,False,sh688750,2.0172
20251107,4.11,2.27,0.97,False,sh601568,1.3468
20240930,5.36,19.18,-3.36,False,sh603300,3.3827
20240927,11670.05,11.3,0.14,False,sh000150,3.6367
20260209,49.85,18.65,-0.44,False,sh688237,1.7304
20260324,159.09,36.66,5.32,False,sh688037,1.1535
20240927,4963.64,15.86,0.43,False,sh000819,1.9097
20240925,3.96,12.95,16.92,False,sh601727,0.678
20250625,15.78,7.9,6.34,False,sh605277,0.7169
20251124,56.13,25.58,-2.46,False,sh688499,1.2576
20250630,21.32,14.04,11.26,False,sh688303,1.7605
20260113,11.98,11.26,5.59,False,sh688079,1.0553
20240926,9.49,10.43,9.69,False,sh600338,1.3291
20240927,9634.05,9.94,4.49,False,sh000857,2.7548
20240731,1.84,7.9,1.09,False,sh600871,0.4583
20240927,4.46,11.22,1.57,False,sh600796,3.3277
20250626,9.76,15.47,1.74,False,sh603466,1.6709
20250702,8.71,6.78,-2.87,False,sh603162,1.0129
20240924,5.1,8.7,28.63,True,sh600292,2.6038
20240930,13.27,24.84,-4.22,False,sh600546,2.0749
20240930,18.57,23.21,-8.02,False,sh600315,5.2605
20240926,0.98,11.09,12.2,False,sh900929,1.6345
20250812,28.55,11.85,0.7,False,sh688533,1.17
20240815,9.73,6.92,-4.11,False,sh600995,0.6111
20240809,22.98,35.73,1.04,False,sh603228,0.6117
20250711,17.58,8.33,0.68,False,sh603153,0.4405
20250728,22.85,15.09,0.22,False,sh688678,1.4769
20240822,16.14,12.6,-4.28,False,sh601126,0.9616
20240924,4.32,25.19,29.4,True,sh600577,0.2331
20240930,17.09,16.13,0.0,False,sh603266,2.985
20251023,33.39,12.42,9.91,False,sh688636,1.5219
20250625,19.91,12.61,-0.6,False,sh688351,1.0313
20240926,1.52,9.94,11.86,False,sh600010,2.9124
20251217,28.09,16.52,5.38,False,sh688006,0.9192
20260126,20.86,20.58,-6.04,False,sh688655,0.4522
20240927,13.97,11.9,5.87,False,sh603456,2.2582
20240927,14.51,11.03,0.48,False,sh603131,2.0007
20240924,4.96,17.23,24.62,True,sh600620,0.2335
20251020,33.99,15.82,2.62,False,sh688561,1.511
20240924,240.1,3.98,16.83,False,sh000003,0.8747
20240927,4.6,11.51,-0.22,False,sh600493,1.3806
20251128,37.27,21.07,-1.53,False,sh603657,1.0821
20250821,15.95,13.43,-5.33,False,sh605008,0.8555
20240927,4.6,10.25,2.83,False,sh603618,1.7947
20250624,20.98,8.14,3.1,False,sh688381,1.2322
20251217,43.02,9.72,4.14,False,sh688248,0.8025
20250624,19.02,10.09,4.05,False,sh688132,1.0838
20251124,4.5,13.53,2.67,False,sh603183,1.8109
20240808,6.98,14.49,2.15,False,sh600273,2.5008
20240813,18.98,28.48,-2.21,False,sh603005,0.9038
20241118,6.07,9.53,5.11,False,sh603878,0.8142
20260407,10.53,17.85,-15.0,False,sh688098,2.1333
20260113,49.44,19.76,-5.89,False,sh688265,2.5957
20240828,2.13,17.71,-13.62,False,sh600777,3.1792
20240924,2.85,7.31,21.07,True,sh600959,1.3217
20250908,16.48,12.02,-0.3,False,sh603353,1.8213
20240730,4.36,10.96,-2.75,False,sh601368,0.7247
20240927,5.61,8.86,2.14,False,sh600917,5.4522
20250624,13.44,11.64,1.56,False,sh603356,1.2236
20251107,45.78,21.07,0.63,False,sh688680,0.4047
20240730,19.0,17.75,-5.16,False,sh600895,1.6901
20251105,25.75,21.89,6.06,False,sh605020,0.7841
20241028,6.76,32.76,7.39,False,sh600215,0.4066
20251013,27.87,13.27,-0.93,False,sh688450,0.8665
20251031,13.19,17.73,0.53,False,sh688203,0.2826
20250708,15.75,12.82,-2.79,False,sh688599,1.6033
20240926,3.28,10.28,8.23,False,sh600425,2.4661
20240927,8.59,47.24,11.87,False,sh600696,3.0099
20250924,6.88,5.18,0.15,False,sh600971,1.2369
20250704,16.77,8.49,0.66,False,sh605339,0.7044
20240927,5.05,19.84,7.12,False,sh601669,1.2787
20250708,7.32,6.26,12.7,False,sh601512,0.4107
20250630,12.72,13.6,0.94,False,sh688179,1.1169
20251124,45.13,20.85,3.59,False,sh688379,1.0255
20240930,14.85,20.74,-6.87,False,sh603729,4.0588
20240813,40.58,10.16,-5.47,False,sh600038,0.8654
20240930,32.39,10.39,-9.63,False,sh600845,1.9159
20250818,11.06,10.34,-2.44,False,sh688184,2.3371
20240927,1992.75,9.29,7.4,False,sh000863,2.3553
20240924,2.63,18.53,54.75,True,sh600705,2.1367
20250624,9.65,21.18,2.38,False,sh603135,0.5315
20240930,11.71,15.43,-3.25,False,sh603767,3.9953
20251203,13.76,11.16,31.83,True,sh603386,1.8115
20240926,1.71,24.52,8.77,False,sh600076,3.4226
20240930,21.33,13.31,-6.8,False,sh603200,2.3145
20251031,52.08,26.85,-7.49,False,sh688799,0.6558
20240930,33.75,17.7,-4.95,False,sh600511,3.6143
20250729,50.46,14.16,-2.5,False,sh688003,1.2843
20250717,77.8,14.89,9.65,False,sh688507,1.7739
20250624,35.89,7.95,1.03,False,sh688060,1.1768
20240927,3131.2,14.31,0.93,False,sh000987,2.2507
20240925,2.8,14.18,-3.21,False,sh600608,0.8698
20240806,4.53,12.54,26.49,True,sh600192,1.0698
20240930,6.31,22.55,2.22,False,sh601390,1.6244
20250724,7.88,6.41,-0.76,False,sh688549,0.5054
20250625,20.91,12.27,-0.29,False,sh603156,1.0865
20251125,23.14,11.58,-0.13,False,sh688163,3.6132
20240926,11262.03,9.71,6.75,False,sh000130,2.6864
20250716,20.4,16.05,-3.19,False,sh603360,0.443
20240927,7.01,9.06,3.57,False,sh600116,1.7469
20250725,10.23,9.63,-5.38,False,sh603055,2.1367
20250805,12.5,13.25,4.8,False,sh688219,0.7671
20250829,9.16,10.21,0.87,False,sh603982,1.2764
20250722,26.49,11.9,3.21,False,sh688087,0.3913
20240930,3.03,22.11,-0.66,False,sh600595,2.904
20250708,15.02,8.06,-5.19,False,sh688429,1.0695
20240930,4.89,15.67,4.09,False,sh601339,1.9369
20240909,5.99,17.71,-4.34,False,sh600241,1.4437
20240801,10.41,11.94,3.46,False,sh603303,0.9655
20240927,11.62,14.32,-0.69,False,sh600388,1.5072
20250630,36.8,10.79,-3.34,False,sh688100,0.9741
20250724,60.71,10.71,-2.65,False,sh688234,1.0313
20240730,9.49,18.06,-5.41,False,sh603037,0.5603
20251201,25.18,13.35,-1.87,False,sh603285,1.9256
20240807,2.12,8.93,-2.36,False,sh600726,0.807
20240826,4.28,15.08,19.11,False,sh600375,0.5193
20240926,7.34,9.77,9.81,False,sh601177,1.8227
20251124,66.66,23.46,-10.53,False,sh688667,1.1119
20251009,10.83,8.22,0.65,False,sh600873,0.485
20250717,10.13,13.21,0.3,False,sh603278,1.3777
20250624,45.26,17.77,1.88,False,sh688300,0.6577
20260109,22.0,20.32,-4.55,False,sh688553,3.4395
20240731,15.76,22.87,0.13,False,sh603699,0.5745
20240930,60.81,20.88,-9.01,False,sh600612,2.2486
20240927,6.78,9.97,3.98,False,sh601139,3.1005
20250717,55.09,15.06,-7.61,False,sh688629,0.3703
20251201,94.25,14.41,-2.73,False,sh603236,1.0877
20250805,5.22,11.43,0.38,False,sh688287,1.4889
20240930,22.91,31.25,-5.5,False,sh600872,5.8377
20251219,13.54,10.25,1.18,False,sh603161,1.4529
20260310,23.27,13.04,-2.36,False,sh605259,4.073
20240926,1.6,23.93,6.25,False,sh600545,3.298
20241008,7.58,18.54,3.69,False,sh600671,1.1774
20240731,1.31,6.44,-1.53,False,sh600022,1.2549
20251027,53.27,7.83,-0.28,False,sh688363,0.8895
20250710,17.16,10.47,-1.46,False,sh688530,0.7321
20250718,78.9,14.54,5.96,False,sh688535,0.4404
20240731,25.76,13.68,3.49,False,sh600993,2.417
20240927,11.32,32.27,-1.33,False,sh603918,1.203
20240830,23.27,10.75,-7.99,False,sh601225,0.7171
20240902,17.32,11.91,0.12,False,sh600674,1.6792
20240805,7.38,5.81,-2.44,False,sh601111,0.7181
20250729,174.0,14.85,2.39,False,sh688052,0.6249
20250624,39.86,17.33,0.0,False,sh688601,0.5811
20240927,13.95,21.92,-1.43,False,sh600489,0.8695
20251125,25.61,19.23,1.02,False,sh688328,1.0344
20240927,3.19,19.18,-1.57,False,sh603778,0.612
20251124,27.35,20.15,0.22,False,sh688786,1.059
20250630,29.43,10.24,15.39,False,sh605168,1.527
20240912,10.84,8.79,0.46,False,sh603585,5.4231
20250926,46.46,17.19,34.91,True,sh688282,0.3173
20240801,11.6,14.23,-3.53,False,sh600877,1.2445
20240924,3.26,5.44,15.96,False,sh600790,1.0537
20240930,10.15,11.45,-4.43,False,sh603081,1.37
20250716,15.9,8.45,-0.5,False,sh603107,0.3143
20240927,68.88,18.39,2.11,False,sh601888,1.6026
20240926,12941.68,9.75,10.23,False,sh000851,2.5981
20240823,4.94,24.01,0.0,False,sh600839,3.0812
20250716,56.76,9.55,0.6,False,sh688305,0.5771
20240801,10.62,14.65,-2.83,False,sh600523,2.0748
20240924,10.93,18.86,24.79,True,sh603232,0.4512
20251121,40.15,22.09,5.55,False,sh603280,0.7376
20240927,2.17,15.19,1.84,False,sh600170,2.6096
20251205,14.51,21.19,-7.51,False,sh688718,0.4727
20240927,4.17,22.88,3.36,False,sh600590,2.7895
20240927,8591.07,11.78,2.04,False,sh000118,3.2877
20240930,14.41,15.75,-4.16,False,sh600459,2.6524
20240802,3.63,19.19,-6.33,False,sh600094,1.4247
20250625,8.15,5.19,-2.82,False,sh601990,1.2278
20250919,10.93,18.98,-2.29,False,sh688586,0.1655
20240819,4.55,12.75,-2.64,False,sh600269,1.3631
20240930,12.48,12.53,-5.77,False,sh603578,2.4025
20251124,28.55,20.88,1.75,False,sh688128,0.9428
20260408,53.37,21.29,-1.44,False,sh688401,0.4672
20240927,4.1,17.49,0.73,False,sh600740,2.0628
20240911,1.69,22.4,-2.96,False,sh600227,0.8715
20240924,8.75,25.21,12.57,False,sh603536,2.361
20240927,19.32,16.27,4.5,False,sh601858,1.7019
20260401,50.94,27.56,0.47,False,sh688166,0.5074
20250707,2.23,2.27,3.13,False,sh601868,0.661
20251020,12.98,23.76,4.62,False,sh603506,0.5299
20240822,2661.41,7.51,-3.1,False,sh000937,0.3535
20241008,7.66,25.67,-12.14,False,sh603633,3.3755
20250715,28.83,8.71,5.33,False,sh688157,0.8982
20240806,3.73,17.59,-6.7,False,sh600712,0.8913
20250729,144.29,11.75,-0.91,False,sh688200,0.5904
20240930,16.96,21.0,-7.67,False,sh600088,4.9538
20251016,6.12,15.37,1.63,False,sh603378,1.1331
20240927,26.34,14.17,4.67,False,sh603799,2.258
20250702,15.29,12.83,14.78,False,sh603185,1.219
20240930,25.34,24.45,-9.23,False,sh600426,1.7451
20251124,10.26,13.84,1.85,False,sh603565,1.485
20240930,4.63,14.85,-5.18,False,sh600468,2.7132
20240926,42.18,23.67,24.06,True,sh603179,0.5201
20240801,7.23,8.3,0.69,False,sh600668,0.9926
20250624,17.49,6.48,1.2,False,sh688529,0.7384
20260121,96.41,4.51,-3.0,False,sh603202,1.888
20240919,3.44,14.03,1.46,False,sh600495,3.0441
20250729,31.04,12.78,-1.0,False,sh603882,2.5825
20240903,3.89,7.12,-3.86,False,sh600075,2.494
20240830,2.86,18.78,2.8,False,sh600626,0.896
20260313,69.82,18.5,5.36,False,sh605389,1.1993
20240930,12.48,20.88,-10.02,False,sh603599,2.6991
20240731,20.57,19.26,-6.12,False,sh603203,1.2255
20251229,34.43,12.47,-1.68,False,sh688357,1.9943
20240813,21.14,15.71,-7.76,False,sh603929,0.7424
20240925,3.32,10.69,5.72,False,sh600016,2.5353
20240801,16.72,7.73,5.68,False,sh600645,1.5774
20240925,10.11,21.69,17.3,False,sh600571,0.8242
20250822,57.4,15.15,10.7,False,sh605117,2.5893
20260203,61.64,17.52,0.16,False,sh688063,3.1057
20251218,7.03,15.76,3.27,False,sh601121,0.9591
20250702,21.65,15.66,-2.59,False,sh603261,1.8761
20240731,5.03,9.07,-1.59,False,sh600191,1.2464
20240920,4.13,9.34,11.87,False,sh600825,0.5709
20240927,7.16,15.44,0.14,False,sh600058,10.4824
20251031,15.83,8.62,11.18,False,sh603155,1.0099
20260323,39.24,35.61,3.64,False,sh605090,0.8335
20250624,32.45,24.0,0.0,False,sh603150,0.7058
20240731,3.82,9.06,-3.14,False,sh600369,0.8386
20260304,11.52,11.12,39.5,True,sh605268,1.3208
20250625,19.14,11.4,-0.57,False,sh688066,0.9983
20240927,3.58,13.92,13.13,False,sh600327,3.8503
20240927,10.84,17.25,3.04,False,sh600640,2.4668
20250924,27.77,22.44,2.45,False,sh688501,0.5683
20240924,4.46,12.39,32.92,True,sh600517,0.4785
20260105,156.99,30.38,3.83,False,sh688656,2.3018
20241107,13.2,11.44,-2.42,False,sh603886,2.6337
20240923,12.9,12.82,10.31,False,sh601028,0.5395
20240731,6.08,13.62,-3.29,False,sh600623,0.5882
20251201,36.68,18.52,-0.71,False,sh603380,0.4525
20240731,1159.41,5.34,-2.89,False,sh000865,0.641
20250805,28.5,10.17,-2.63,False,sh688182,1.3117
20240926,18.65,15.36,9.12,False,sh600559,0.9589
20240912,7.42,27.94,-6.74,False,sh600843,0.2503
20250626,25.1,9.61,-0.32,False,sh600938,1.2233
20250616,5.27,6.66,5.31,False,sh601988,1.1307
20240731,25.28,11.09,-7.08,False,sh600690,2.218
20250801,29.86,12.8,5.63,False,sh688418,0.4583
20240927,11.24,12.35,-2.49,False,sh600977,3.7425
20241008,2.67,20.18,-13.48,False,sh600759,1.8469
20240927,2.54,13.55,-0.79,False,sh600423,1.8524
20240926,2525.66,12.6,15.29,False,sh000162,1.6376
20260203,53.58,12.21,1.66,False,sh603049,1.0971
20240926,2.44,13.11,8.2,False,sh600939,2.4217
20240926,18.62,22.37,2.2,False,sh603298,0.8064
20250630,46.86,20.57,-7.79,False,sh688152,2.0022
20251128,15.93,19.74,-2.39,False,sh603679,2.4935
20240927,1.96,18.02,11.22,False,sh601011,5.7104
20240930,2.84,29.36,-9.51,False,sh603818,1.9411
20240930,8.02,22.03,-7.98,False,sh600774,3.0955
20250711,34.27,14.82,1.84,False,sh688435,0.5255
20251225,127.05,11.77,-1.22,False,sh688686,1.6389
20260105,25.82,24.96,0.7,False,sh605068,1.1582
20250625,34.75,17.79,-1.06,False,sh603350,0.8111
20250923,16.77,6.98,-3.7,False,sh603233,0.8257
20251205,23.4,21.06,-3.12,False,sh688518,0.4745
20240926,7.24,17.85,10.36,False,sh601208,0.2428
20240918,0.12,8.13,3.2,False,sh900902,0.5011
20240304,53.97,23.92,-5.15,False,sh688008,0.4072
20250630,7.18,14.73,-0.42,False,sh688556,2.1678
20240731,2.47,14.25,-3.64,False,sh600617,0.5083
20240926,1.52,26.29,4.61,False,sh600370,3.591
20250708,38.18,9.9,0.68,False,sh688662,1.0043
20250725,53.69,17.02,-0.56,False,sh688031,0.7586
20241223,5.54,11.55,-2.17,False,sh600027,0.5997
20240926,9.57,13.1,5.64,False,sh603165,1.895
20250724,54.63,8.55,-2.6,False,sh688366,2.1793
20250718,46.38,11.04,2.52,False,sh605588,0.7093
20240930,6.39,14.0,-5.16,False,sh600313,3.1782
20240927,3.75,11.58,1.6,False,sh600540,2.8048
20240806,5.99,7.5,-2.67,False,sh600814,1.3711
20250722,9.77,3.77,-1.54,False,sh605368,1.6725
20240903,7.55,15.82,3.05,False,sh600113,1.8515
20240902,7.41,8.59,-3.37,False,sh601311,1.8371
20240926,7.4,15.64,8.38,False,sh600689,0.9005
20240926,58.76,19.97,7.86,False,sh603198,2.0851
20250625,24.4,11.87,-3.48,False,sh688252,1.7886
20250707,15.07,17.09,2.32,False,sh603863,0.6418
20240930,2.85,14.67,-4.21,False,sh601991,1.2082
20240926,4541.32,10.94,16.41,False,sh000135,2.4733
20240930,88.03,23.8,-2.56,False,sh603986,3.5303
20240911,15.35,16.28,-9.64,False,sh603032,0.9919
20240902,19.25,14.56,17.61,False,sh603306,1.596
20250630,22.63,11.88,-0.35,False,sh688105,0.8795
20260109,42.55,9.13,-4.18,False,sh603307,0.7265
20240927,3.55,9.42,1.97,False,sh601008,2.808
20240925,7.66,15.01,6.01,False,sh600768,1.3988
20251031,11.06,10.13,-0.54,False,sh603551,1.3262
20240930,3140.48,15.35,-4.48,False,sh000153,3.0088
20240731,5.18,9.79,-3.09,False,sh601377,0.7814
20240806,4.9,15.95,-5.11,False,sh600222,2.9853
20240830,11.56,20.23,-9.17,False,sh601020,0.7516
20260122,10.97,7.14,-2.46,False,sh603648,0.7371
20250624,14.08,7.46,3.34,False,sh688257,1.0437
20240927,29.75,15.95,4.2,False,sh600745,2.1347
20251204,92.62,17.83,-4.18,False,sh688583,2.994
20240930,8.14,17.17,-4.42,False,sh600158,5.8279
20240906,3.08,27.51,2.6,False,sh600358,0.4862
20260325,235.22,26.27,7.77,False,sh688019,0.6746
20240730,20.67,23.68,2.24,False,sh603580,0.4524
20250624,29.78,21.07,4.1,False,sh603255,2.0267
20240927,6.28,17.26,4.78,False,sh601969,2.274
20251020,70.34,15.17,6.72,False,sh605123,2.2043
20250409,35.68,24.51,3.08,False,sh600316,0.8135
20251020,12.43,7.04,2.98,False,sh688057,0.5449
20240731,7.68,11.97,2.73,False,sh600996,0.8236
20240731,62.23,17.2,-6.75,False,sh603160,3.0041
20251021,25.64,28.52,1.01,False,sh605089,0.5652
20250630,26.62,13.17,-2.97,False,sh603931,0.7992
20240927,4.01,12.68,2.99,False,sh600526,2.3507
20250625,20.34,17.31,0.88,False,sh601138,0.4019
20240930,15.75,23.15,-3.68,False,sh600188,1.4581
20250904,42.28,6.76,9.56,False,sh603102,1.6217
20240813,1.39,15.72,-6.47,False,sh600568,0.5262
20240927,3661.99,14.1,2.1,False,sh000854,2.3294
20240902,5.14,7.72,-7.39,False,sh600795,1.1282
20250624,22.81,18.82,-1.4,False,sh688005,2.1728
20250905,17.44,17.49,2.64,False,sh688562,2.1163
20260107,91.24,26.57,13.26,False,sh688331,0.5369
20251015,24.35,17.18,7.23,False,sh688618,2.0823
20240920,2.82,24.09,6.74,False,sh600490,5.4357
20240731,0.76,8.3,-2.62,False,sh900936,0.7872
20240930,7.18,19.79,-7.79,False,sh603901,3.4142
20240926,7042.16,9.02,13.92,False,sh000806,2.7667
20250714,22.29,11.18,3.59,False,sh688028,0.3845
20240930,6.22,21.97,3.38,False,sh600820,1.9812
20250820,75.72,18.48,-3.86,False,sh688486,1.4053
20240731,10.16,17.26,-3.64,False,sh601958,2.2385
20240730,6.98,9.4,28.09,True,sh600789,1.5597
20240927,8.58,17.26,-1.28,False,sh603098,1.5266
20250721,11.52,7.62,1.82,False,sh688352,1.1346
20250303,17.45,8.4,1.03,False,sh601211,0.9587
20260119,9.68,16.11,14.98,False,sh688701,1.1878
20240930,3.38,47.17,-1.78,False,sh600589,4.0754
20250820,105.9,24.68,-3.21,False,sh688266,0.5309
20240925,36.16,10.01,15.04,False,sh600893,0.9962
20250716,32.56,15.21,-3.59,False,sh605488,0.6538
20240912,8.62,11.15,6.15,False,sh603636,0.708
20240903,6.4,17.11,-3.44,False,sh600127,2.6736
20250911,9.39,7.58,-5.86,False,sh601577,0.8893
20250624,58.58,10.99,0.12,False,sh688228,0.7447
20240930,25.03,19.9,3.92,False,sh603678,1.6854
20240926,2.0,10.94,11.5,False,sh600169,1.788
20260410,75.3,21.68,0.27,False,sh688131,0.7417
20240925,4.36,11.74,5.97,False,sh600717,0.8492
20240930,10.31,19.33,-7.86,False,sh603006,6.4583
20241023,3.19,41.37,6.9,False,sh601515,0.2621
20250729,64.38,18.81,4.21,False,sh688205,2.158
20260408,56.05,26.47,0.82,False,sh688456,0.4447
20240903,18.67,11.32,-6.21,False,sh600141,1.6272
20240819,25.08,20.05,-2.71,False,sh603337,0.5749
20251212,16.07,18.52,-5.23,False,sh605189,0.569
20251203,38.99,17.38,0.21,False,sh688767,1.0451
20250711,5.66,7.04,0.53,False,sh688387,0.5221
20260105,25.93,8.14,2.93,False,sh688729,0.9709
20240801,16.22,14.03,-0.62,False,sh600391,2.9553
20251211,4.94,18.02,3.64,False,sh688119,0.1531
20251124,30.1,20.81,6.31,False,sh688683,2.2356
20240926,12.79,12.79,1.64,False,sh600258,1.1648
20240828,7.03,20.26,-14.8,False,sh603060,6.8519
20240930,22.33,26.06,-8.33,False,sh600771,5.1276
20250107,15.2,10.95,-0.13,False,sh600216,0.946
20251201,117.08,19.54,7.57,False,sh688630,1.2218
20240926,3494.98,9.65,14.53,False,sh000984,2.2877
20240816,1.64,24.92,-19.51,False,sh600322,0.8839
20251124,22.72,17.59,12.76,False,sh688319,1.1605
20240731,7.3,33.92,-7.95,False,sh603680,1.1936
20260122,20.95,8.72,2.2,False,sh603706,1.4315
20240924,7.04,11.14,21.16,True,sh600846,0.6754
20250722,43.98,7.68,-0.7,False,sh688187,0.9345
20251217,12.68,12.09,-5.05,False,sh603136,2.9949
20241104,19.23,20.82,0.73,False,sh603883,0.6231
20251125,18.78,22.51,-0.43,False,sh688334,1.9445
20240926,2.17,18.44,5.07,False,sh600808,3.1996
20250624,10.46,8.99,1.24,False,sh601696,1.0181
20240731,2.11,12.55,-6.16,False,sh600512,2.2228
20250724,12.68,6.7,1.1,False,sh688653,1.2342
20240924,7.31,12.6,28.59,True,sh600288,0.785
20250721,22.4,10.88,-1.03,False,sh688218,1.3249
20241025,2.18,21.7,-1.38,False,sh603388,1.5432
20250805,65.99,9.05,-0.3,False,sh688582,0.4618
20240920,2.45,15.86,10.2,False,sh600159,1.0928
20251125,28.77,18.8,8.45,False,sh605058,0.6778
20250725,673.3,16.3,2.35,False,sh688256,0.6678
20240829,46.97,17.76,0.98,False,sh603606,1.9551
20240930,3.37,13.02,-5.04,False,sh600744,1.8283
20240926,2.46,22.47,3.25,False,sh600117,2.9255
20251103,20.55,21.37,4.82,False,sh605016,0.5803
20240927,1771.86,9.4,12.66,False,sh000131,1.8636
20240902,4.3,7.5,-2.33,False,sh600470,1.1078
20260119,29.1,15.86,-0.07,False,sh603867,2.3561
20240927,6.68,13.65,2.1,False,sh600727,1.3251
20240930,10.57,12.07,2.93,False,sh603036,2.0003
20260310,19.08,12.22,-2.73,False,sh688466,1.1718
20240927,13.56,11.7,-1.33,False,sh600389,1.3404
20260203,17.0,9.64,-0.29,False,sh688101,1.0374
20240927,3.57,14.83,-0.56,False,sh600594,5.4504
20250929,5.83,5.65,1.89,False,sh600908,0.6678
20250804,39.71,11.28,4.58,False,sh603983,0.8809
20250625,69.76,11.98,0.24,False,sh688286,1.1519
20250825,18.1,5.96,-0.94,False,sh603237,1.6047
20250905,16.72,13.08,6.52,False,sh603103,1.4549
20250724,34.78,8.39,-1.67,False,sh688628,2.0791
20240816,0.12,22.05,-5.65,False,sh900906,0.7221
20240927,5.67,11.57,-0.18,False,sh600613,2.3464
20250910,33.43,43.44,6.94,False,sh688552,1.8944
20240924,7.43,10.15,18.17,False,sh600189,1.3515
20250723,16.04,9.95,-3.62,False,sh603279,3.5178
20251215,48.2,17.05,2.41,False,sh688035,0.4551
20240830,1.62,4.19,0.0,False,sh900948,0.9607
20250818,63.94,6.75,4.52,False,sh688605,0.838
20240926,6.75,12.82,3.26,False,sh600810,1.296
20251020,31.18,17.87,10.87,False,sh605258,2.3006
20240930,9.67,21.33,-5.89,False,sh600295,2.2029
20240924,2.17,37.23,21.2,True,sh600225,4.6186
20260303,15.37,9.54,-10.67,False,sh605169,0.7258
20250624,102.83,17.71,-3.92,False,sh688787,0.687
20250912,6.98,29.02,6.73,False,sh603398,1.0845
20251205,32.54,10.69,11.99,False,sh688053,1.1368
20241119,18.21,10.86,-6.7,False,sh600312,0.8655
20240924,2.71,10.41,20.66,True,sh600675,2.483
20240731,14.97,14.77,-4.01,False,sh600026,0.517
20240927,19.5,19.21,-4.31,False,sh603919,2.3843
20240913,14.27,10.41,3.5,False,sh600992,0.6841
20251028,29.97,23.18,-10.94,False,sh605589,1.279
20240906,6.24,11.18,5.93,False,sh600838,0.6317
20251021,10.19,14.93,0.39,False,sh603106,0.4392
20251222,65.65,20.15,27.45,True,sh688519,2.9345
20240930,10.58,21.55,-4.35,False,sh600876,0.993
20240930,10.52,16.2,-7.7,False,sh600458,1.9704
20240927,3185.01,10.07,4.9,False,sh000119,2.2281
20250729,65.55,8.88,1.66,False,sh688083,1.9701
20250905,38.3,33.86,6.66,False,sh688719,2.4501
20240927,10.84,15.31,4.98,False,sh600416,1.5396
20250709,10.99,10.38,-6.82,False,sh603801,0.5978
20251021,27.89,22.33,9.68,False,sh688757,2.2
20240927,6.57,11.97,0.46,False,sh603987,2.5894
20251124,65.86,17.79,5.24,False,sh688230,1.1846
20250725,34.95,10.35,-1.69,False,sh600171,0.4083
20240927,5.56,15.93,9.53,False,sh603660,1.9378
20240927,4.13,11.0,0.48,False,sh600722,4.2206
20240930,2.27,12.66,-7.05,False,sh600226,2.1086
20240930,17.29,21.3,-9.31,False,sh603050,0.6556
20240910,14.83,18.12,2.83,False,sh600741,1.4234
20250724,32.41,7.82,-0.99,False,sh688253,2.0252
20250819,16.01,7.5,1.19,False,sh603602,1.0377
20241008,14.7,31.35,-12.99,False,sh603579,5.1551
20240805,7.14,15.56,-12.18,False,sh600095,1.414
20250904,17.01,15.04,-0.12,False,sh603365,2.8569
20260119,19.26,23.4,0.52,False,sh688156,1.8235
20240730,12.68,23.45,14.98,False,sh600444,1.7511
20240930,22.59,11.92,-0.44,False,sh603355,1.593
20240926,8.9,17.94,6.18,False,sh600123,1.6868
20251010,8.33,7.05,-0.84,False,sh601827,2.9887
20250729,27.8,7.04,0.43,False,sh688262,0.8337
20240924,4.51,6.49,61.92,True,sh600390,1.4707
20240930,4.12,16.65,-0.97,False,sh601608,2.6154
