ts_code,breakthrough_date,roe,netprofit_yoy,final_gain,success
sz002826,20240731,,,3.79,False
sz300966,20251125,,,-4.58,False
sz301319,20260408,,,44.89,True
sz300681,20250815,,,-0.69,False
sz300260,20240930,,,8.51,False
sz200020,20240904,,,-0.85,False
sz200429,20250923,,,1.1,False
sz301630,20260116,,,-6.27,False
sz002572,20240926,,,12.09,False
sz300928,20250702,,,-1.94,False
sz000061,20240919,,,13.39,False
sz301357,20260302,,,-17.92,False
sz001965,20260309,,,-0.1,False
sz300478,20240820,,,-21.57,False
sz000637,20240926,,,1.82,False
sz300703,20251105,,,-5.29,False
sz002324,20240930,,,-12.96,False
sz301066,20250624,,,7.63,False
sz001229,20250703,,,0.94,False
sz000856,20250626,,,1.51,False
sz300265,20240807,,,-16.24,False
sz301486,20251205,,,9.95,False
sz300436,20240806,,,32.91,True
sz399410,20240927,,,12.64,False
sz000679,20240805,,,-14.58,False
sz002539,20240926,,,4.21,False
sz301028,20250624,,,2.84,False
sz002197,20241017,,,17.96,False
sz300151,20240731,,,-3.27,False
sz300206,20240911,,,9.28,False
sz300132,20240808,,,-8.12,False
sz301618,20250630,,,0.47,False
sz301331,20260206,,,-10.48,False
sz002988,20251020,,,-5.89,False
sz002514,20240902,,,-22.12,False
sz300248,20240903,,,0.0,False
sz200521,20250506,,,1.99,False
sz002620,20240926,,,9.32,False
sz002073,20240927,,,6.08,False
sz300454,20250624,,,-1.0,False
sz000560,20240830,,,-2.0,False
sz002420,20240923,,,12.72,False
sz300181,20240930,,,4.78,False
sz000900,20240925,,,9.78,False
sz300332,20240930,,,-6.17,False
sz399994,20240927,,,19.62,False
sz300006,20240909,,,7.61,False
sz300655,20240927,,,48.25,True
sz002109,20241028,,,6.62,False
sz399673,20240926,,,20.4,True
sz002958,20260209,,,-2.8,False
sz300857,20250812,,,17.88,False
sz300298,20240806,,,-1.36,False
sz300679,20250819,,,-2.66,False
sz301228,20251106,,,41.93,True
sz002739,20240930,,,-10.01,False
sz002916,20260401,,,16.94,False
sz000099,20240927,,,11.76,False
sz300819,20250905,,,-5.29,False
sz002210,20240806,,,-6.49,False
sz301152,20250924,,,7.17,False
sz002777,20240927,,,28.4,True
sz300148,20240815,,,-11.96,False
sz002614,20240927,,,1.7,False
sz000554,20240927,,,7.47,False
sz002047,20240927,,,6.29,False
sz002373,20240930,,,9.44,False
sz399409,20240927,,,19.82,False
sz301556,20250703,,,11.84,False
sz000987,20240924,,,28.4,True
sz399393,20240924,,,22.75,True
sz300106,20240823,,,-4.71,False
sz002009,20240930,,,-3.6,False
sz301518,20260408,,,5.03,False
sz002817,20240927,,,1.93,False
sz300251,20240930,,,-5.75,False
sz002297,20240731,,,-5.02,False
sz002991,20251110,,,0.02,False
sz301328,20250627,,,-1.43,False
sz300957,20251009,,,-0.41,False
sz000863,20240926,,,-2.21,False
sz300398,20240731,,,-8.21,False
sz301601,20250718,,,-2.06,False
sz002024,20240919,,,10.87,False
sz200011,20240802,,,-1.37,False
sz301366,20250725,,,3.45,False
sz300585,20240813,,,-4.65,False
sz000603,20240930,,,14.33,False
sz002543,20240930,,,-6.0,False
sz399239,20240925,,,33.28,True
sz300919,20250718,,,-0.39,False
sz000050,20240927,,,3.12,False
sz000403,20250317,,,-1.99,False
sz002110,20240926,,,-3.93,False
sz002922,20250724,,,2.96,False
sz000919,20240806,,,-2.0,False
sz301128,20250703,,,6.43,False
sz300198,20240925,,,48.61,True
sz300051,20240927,,,10.41,False
sz003027,20251215,,,17.69,False
sz300602,20240821,,,-2.19,False
sz001367,20251031,,,0.5,False
sz300784,20250721,,,-0.6,False
sz301586,20250901,,,-8.42,False
sz300365,20240830,,,-10.33,False
sz002439,20240930,,,1.8,False
sz300863,20260324,,,4.65,False
sz000957,20240927,,,1.0,False
sz300032,20240815,,,-12.06,False
sz002209,20240806,,,-8.48,False
sz300555,20240805,,,0.16,False
sz002593,20240930,,,-6.39,False
sz300281,20240910,,,13.13,False
sz002247,20240801,,,6.85,False
sz002941,20250625,,,-0.27,False
sz300987,20251104,,,-1.77,False
sz000698,20240930,,,-8.31,False
sz000751,20240927,,,2.85,False
sz301234,20251210,,,-5.31,False
sz300117,20241022,,,26.57,True
sz002176,20240930,,,-10.58,False
sz300805,20250630,,,0.45,False
sz000931,20240806,,,-3.41,False
sz399642,20240927,,,8.39,False
sz002138,20240927,,,10.56,False
sz300037,20240830,,,-5.76,False
sz300533,20240930,,,2.93,False
sz000581,20240731,,,-6.08,False
sz002708,20240930,,,7.84,False
sz002221,20240926,,,-2.64,False
sz300828,20250912,,,-3.37,False
sz002927,20250627,,,6.84,False
sz002746,20240927,,,-1.09,False
sz301163,20251124,,,3.17,False
sz002546,20240927,,,3.89,False
sz002315,20240927,,,8.8,False
sz300449,20240813,,,0.45,False
sz399692,20240927,,,12.51,False
sz301057,20260408,,,-1.41,False
sz399975,20240924,,,25.09,True
sz002672,20240927,,,12.5,False
sz300407,20240828,,,4.54,False
sz300254,20240805,,,0.46,False
sz300160,20240927,,,11.85,False
sz001256,20250627,,,0.55,False
sz002812,20240930,,,-4.5,False
sz301019,20250624,,,4.51,False
sz300464,20240819,,,-9.23,False
sz300237,20240805,,,5.34,False
sz000078,20240806,,,-6.2,False
sz002871,20240913,,,14.78,False
sz301629,20250916,,,30.65,True
sz300698,20251028,,,6.7,False
sz000036,20240731,,,-5.25,False
sz301300,20251020,,,5.74,False
sz300751,20250813,,,11.54,False
sz002042,20241008,,,-8.85,False
sz000551,20240826,,,-6.11,False
sz300084,20240927,,,7.03,False
sz300455,20240927,,,24.88,True
sz002493,20240930,,,-11.99,False
sz300900,20250825,,,-10.37,False
sz002309,20240820,,,3.19,False
sz002840,20241128,,,6.56,False
sz301182,20250624,,,0.48,False
sz300887,20251015,,,-1.11,False
sz000007,20240815,,,0.22,False
sz300381,20240730,,,-2.08,False
sz300760,20250724,,,-0.56,False
sz002347,20240806,,,-16.36,False
sz000333,20240731,,,-4.78,False
sz002577,20240815,,,-4.72,False
sz000819,20240809,,,-2.02,False
sz200025,20240731,,,-3.76,False
sz002010,20240926,,,2.85,False
sz000503,20240920,,,27.97,True
sz002643,20240930,,,-2.34,False
sz300963,20250905,,,-4.35,False
sz399243,20240926,,,16.01,False
sz300684,20250703,,,4.98,False
sz002823,20240924,,,14.17,False
sz300098,20240905,,,-2.84,False
sz002891,20251110,,,-7.62,False
sz000963,20240819,,,-6.06,False
sz300351,20240930,,,8.79,False
sz300502,20240910,,,18.84,False
sz002397,20240927,,,2.23,False
sz300636,20240930,,,-7.94,False
sz003013,20251128,,,-4.89,False
sz300065,20240924,,,41.23,True
sz000703,20240930,,,-10.77,False
sz301266,20250630,,,10.5,False
sz300485,20240926,,,10.7,False
sz002443,20240927,,,13.84,False
sz002124,20241008,,,8.79,False
sz000887,20240731,,,-10.9,False
sz002975,20250624,,,5.11,False
sz002273,20240913,,,27.86,True
sz301205,20251020,,,27.46,True
sz300654,20250717,,,4.22,False
sz301456,20250624,,,2.92,False
sz399813,20240926,,,23.57,True
sz002714,20240731,,,0.68,False
sz301131,20251021,,,1.31,False
sz300048,20240927,,,7.05,False
sz301382,20250625,,,-0.47,False
sz300561,20240731,,,-10.04,False
sz300834,20251021,,,0.53,False
sz301418,20251021,,,4.66,False
sz001330,20250624,,,-6.75,False
sz002693,20240805,,,-9.28,False
sz002696,20240927,,,4.64,False
sz399991,20240927,,,3.99,False
sz300650,20240801,,,-3.8,False
sz399676,20240927,,,8.22,False
sz000905,20240927,,,4.09,False
sz301387,20251015,,,1.62,False
sz300337,20240815,,,23.37,True
sz399638,20240925,,,14.22,False
sz300184,20240801,,,5.17,False
sz002425,20240819,,,-12.54,False
sz002970,20250630,,,-5.29,False
sz399008,20240927,,,6.88,False
sz001318,20250624,,,4.81,False
sz300549,20240927,,,11.42,False
sz000155,20240927,,,8.58,False
sz002215,20240919,,,11.14,False
sz300480,20240930,,,3.67,False
sz301119,20250708,,,14.11,False
sz001356,20250805,,,0.2,False
sz300507,20240926,,,15.01,False
sz002408,20240731,,,-3.64,False
sz002608,20240930,,,-7.91,False
sz300154,20240927,,,12.55,False
sz300433,20240924,,,30.72,True
sz399415,20240926,,,4.13,False
sz300748,20251217,,,3.21,False
sz002646,20240927,,,-4.22,False
sz000506,20241023,,,62.75,True
sz002868,20240930,,,2.36,False
sz002015,20240930,,,-9.1,False
sz301063,20250905,,,-2.6,False
sz000632,20240925,,,11.99,False
sz300706,20251208,,,-6.15,False
sz002321,20240905,,,5.92,False
sz300179,20240927,,,9.43,False
sz002076,20240926,,,1.17,False
sz000565,20240920,,,8.04,False
sz002342,20240926,,,3.21,False
sz002511,20240930,,,-11.92,False
sz000002,20240925,,,36.8,True
sz000798,20240808,,,-3.96,False
sz301187,20250624,,,7.04,False
sz300137,20240930,,,22.59,True
sz002845,20240930,,,10.98,False
sz002038,20240930,,,-5.82,False
sz300905,20251119,,,-8.57,False
sz000831,20240927,,,0.54,False
sz300203,20240731,,,-4.21,False
sz300648,20240911,,,9.03,False
sz399989,20240927,,,5.43,False
sz002114,20240920,,,10.12,False
sz000407,20240925,,,9.1,False
sz301256,20250806,,,2.17,False
sz300829,20250808,,,4.95,False
sz300055,20240926,,,12.31,False
sz002709,20240930,,,-9.96,False
sz300867,20250908,,,8.12,False
sz000953,20240731,,,12.61,False
sz301086,20250709,,,-0.31,False
sz001300,20260324,,,-4.62,False
sz300036,20240927,,,29.33,True
sz002597,20240731,,,-1.32,False
sz300551,20240920,,,80.0,True
sz301428,20250624,,,3.83,False
sz300804,20260209,,,0.39,False
sz000930,20240930,,,1.21,False
sz002724,20240927,,,6.38,False
sz301101,20250820,,,-6.36,False
sz300078,20240802,,,-1.38,False
sz002945,20250625,,,-2.45,False
sz000750,20240906,,,3.49,False
sz300664,20251010,,,4.08,False
sz301235,20251125,,,7.78,False
sz002243,20240918,,,21.01,True
sz301035,20260120,,,2.56,False
sz200625,20240927,,,1.19,False
sz399397,20240927,,,7.88,False
sz000983,20240930,,,-10.53,False
sz301552,20250630,,,-1.59,False
sz000037,20240930,,,-6.18,False
sz002377,20240930,,,21.03,True
sz301628,20250626,,,-0.17,False
sz001234,20260206,,,3.79,False
sz300465,20240819,,,-8.62,False
sz300236,20240730,,,-4.57,False
sz002339,20240923,,,7.02,False
sz002813,20240930,,,-0.95,False
sz301018,20250714,,,7.56,False
sz300255,20240912,,,25.24,True
sz301056,20251222,,,33.65,True
sz002020,20240802,,,8.42,False
sz000829,20240801,,,-3.56,False
sz002547,20240902,,,-19.75,False
sz300581,20240801,,,-6.48,False
sz002311,20240930,,,-7.19,False
sz399971,20240927,,,7.57,False
sz002676,20240731,,,-1.87,False
sz002025,20240823,,,6.43,False
sz399696,20240927,,,16.94,False
sz300403,20240927,,,15.48,False
sz300778,20250904,,,-2.08,False
sz002990,20250908,,,-3.27,False
sz300399,20240731,,,-9.12,False
sz002638,20240920,,,6.18,False
sz300935,20260416,,,1.93,False
sz000801,20240801,,,-14.29,False
sz300233,20241008,,,-11.03,False
sz000032,20240927,,,16.77,False
sz002521,20240930,,,-18.53,False
sz399001,20240926,,,10.94,False
sz300080,20240924,,,13.41,False
sz000555,20240927,,,10.19,False
sz002415,20240930,,,-5.0,False
sz301230,20251103,,,-9.5,False
sz002246,20240812,,,2.11,False
sz002889,20250630,,,0.87,False
sz300349,20240930,,,14.37,False
sz300986,20250819,,,-11.59,False
sz002172,20240927,,,0.36,False
sz001282,20250801,,,6.71,False
sz300801,20251223,,,14.81,False
sz300307,20240926,,,28.21,True
sz300660,20240927,,,12.08,False
sz301083,20260304,,,-0.83,False
sz399646,20240926,,,4.18,False
sz300537,20240730,,,-4.73,False
sz301587,20250624,,,-1.32,False
sz002438,20240801,,,5.24,False
sz000778,20240930,,,0.26,False
sz301129,20250630,,,-3.53,False
sz300199,20240930,,,2.26,False
sz003026,20251024,,,-8.0,False
sz300603,20240923,,,22.18,True
sz002096,20240807,,,-2.83,False
sz001366,20250924,,,-1.44,False
sz002923,20250716,,,2.73,False
sz300579,20240806,,,-6.53,False
sz000736,20240918,,,27.39,True
sz002225,20240927,,,-3.26,False
sz301167,20250924,,,2.56,False
sz002742,20240730,,,15.75,False
sz001328,20250805,,,1.53,False
sz000680,20240927,,,-1.69,False
sz300506,20240923,,,43.25,True
sz002393,20240808,,,-4.91,False
sz300355,20240927,,,105.1,True
sz300853,20250624,,,-3.43,False
sz002409,20240930,,,4.95,False
sz002895,20260325,,,3.67,False
sz399614,20240927,,,3.15,False
sz000627,20240902,,,46.89,True
sz003017,20260105,,,-1.13,False
sz300548,20240930,,,7.95,False
sz000929,20240927,,,1.21,False
sz002214,20240930,,,-0.85,False
sz301262,20250905,,,-0.28,False
sz300481,20240927,,,10.41,False
sz002120,20240903,,,-0.41,False
sz002277,20240925,,,7.58,False
sz002971,20251225,,,3.06,False
sz000883,20241218,,,-6.15,False
sz000599,20240924,,,9.0,False
sz200725,20240731,,,-2.8,False
sz301135,20251022,,,1.39,False
sz200596,20240927,,,3.18,False
sz002239,20240926,,,0.8,False
sz301386,20251125,,,3.55,False
sz300002,20240830,,,1.25,False
sz300651,20240930,,,-5.33,False
sz301528,20251218,,,8.72,False
sz002497,20240927,,,0.71,False
sz300451,20240926,,,32.34,True
sz301186,20251015,,,7.58,False
sz002039,20240813,,,1.56,False
sz399439,20240930,,,-5.08,False
sz002343,20240927,,,4.33,False
sz000650,20240930,,,-8.65,False
sz301566,20251024,,,2.13,False
sz300883,20251219,,,-1.61,False
sz301001,20250725,,,0.03,False
sz301356,20251217,,,-1.49,False
sz300929,20260112,,,6.32,False
sz000060,20240926,,,4.58,False
sz002573,20240930,,,-1.97,False
sz002647,20240820,,,-7.04,False
sz301631,20250728,,,2.96,False
sz000507,20240926,,,3.26,False
sz002869,20240830,,,-9.19,False
sz002014,20240930,,,-4.28,False
sz300261,20240812,,,-15.94,False
sz300432,20240924,,,47.35,True
sz300680,20250624,,,-6.63,False
sz301318,20250911,,,-2.08,False
sz300967,20251022,,,-0.38,False
sz002827,20250224,,,-2.49,False
sz300150,20240819,,,-12.39,False
sz001266,20251020,,,21.0,True
sz002196,20240731,,,-12.02,False
sz301029,20250728,,,4.34,False
sz300099,20240805,,,-13.02,False
sz000678,20240821,,,-12.53,False
sz399411,20240927,,,1.38,False
sz300437,20240930,,,-0.6,False
sz300264,20240816,,,-7.82,False
sz301067,20250716,,,14.95,False
sz002642,20240819,,,4.97,False
sz000065,20240930,,,-3.53,False
sz000636,20240919,,,20.0,False
sz300702,20251022,,,0.52,False
sz300479,20240905,,,-10.1,False
sz001382,20251009,,,0.79,False
sz000561,20240823,,,-13.37,False
sz002072,20240806,,,-0.78,False
sz300249,20240909,,,1.17,False
sz000006,20240801,,,1.3,False
sz002515,20240805,,,0.93,False
sz002989,20250826,,,21.52,True
sz301330,20251118,,,-1.95,False
sz002841,20240830,,,1.85,False
sz300207,20240919,,,44.72,True
sz300901,20251013,,,17.08,False
sz000048,20240927,,,-3.44,False
sz002108,20240927,,,3.13,False
sz399672,20240927,,,2.01,False
sz399995,20240927,,,9.1,False
sz300333,20240731,,,-8.64,False
sz000901,20250210,,,-0.09,False
sz301419,20251128,,,1.32,False
sz300180,20240815,,,5.18,False
sz002146,20240926,,,6.8,False
sz002272,20240816,,,-6.37,False
sz002421,20240924,,,14.6,False
sz301153,20250624,,,-1.4,False
sz000702,20240802,,,6.25,False
sz002211,20240927,,,33.81,True
sz002917,20250714,,,6.6,False
sz300678,20250630,,,-2.98,False
sz300299,20240805,,,39.62,True
sz000962,20240926,,,6.55,False
sz002959,20251027,,,-7.93,False
sz300460,20240807,,,25.32,True
sz301283,20260305,,,-5.14,False
sz301519,20250924,,,-1.79,False
sz002875,20240905,,,9.75,False
sz002008,20240815,,,-7.26,False
sz002792,20240807,,,-3.1,False
sz300107,20240815,,,-9.38,False
sz001231,20251219,,,38.65,True
sz399392,20240927,,,8.55,False
sz301557,20250905,,,3.16,False
sz002372,20240930,,,-5.15,False
sz399408,20240926,,,5.17,False
sz000661,20240927,,,2.87,False
sz300755,20250624,,,-1.93,False
sz301030,20250811,,,0.98,False
sz001979,20240808,,,2.06,False
sz002046,20240927,,,9.37,False
sz002615,20240912,,,15.71,False
sz300149,20240802,,,-0.4,False
sz300918,20251015,,,-6.85,False
sz002542,20240927,,,18.18,False
sz399238,20240926,,,0.2,False
sz300584,20240802,,,42.23,True
sz301367,20250924,,,0.95,False
sz000536,20240816,,,-12.7,False
sz301053,20251124,,,4.31,False
sz002858,20240927,,,0.38,False
sz301600,20250728,,,11.4,False
sz300956,20250819,,,-1.88,False
sz000862,20240930,,,-6.35,False
sz301329,20250708,,,0.8,False
sz200539,20240731,,,-3.87,False
sz002296,20240930,,,-1.66,False
sz000785,20240926,,,-3.04,False
sz300250,20240910,,,-1.57,False
sz300164,20240930,,,4.21,False
sz002816,20240912,,,25.84,True
sz300862,20250630,,,-7.59,False
sz300364,20240927,,,24.2,True
sz300785,20250716,,,0.38,False
sz300050,20240814,,,47.2,True
sz002476,20240927,,,2.09,False
sz002111,20240930,,,15.63,False
sz000402,20240925,,,31.94,True
sz002940,20251031,,,18.34,False
sz000755,20240820,,,-7.14,False
sz002721,20240906,,,-1.59,False
sz002592,20240930,,,-3.64,False
sz300554,20240930,,,10.69,False
sz002208,20240905,,,57.05,True
sz000935,20240927,,,41.16,True
sz399015,20240927,,,16.16,False
sz300033,20240924,,,59.89,True
sz003040,20251014,,,0.29,False
sz300665,20240927,,,13.31,False
sz399643,20240926,,,21.15,True
sz002139,20240927,,,6.39,False
sz300498,20240731,,,-0.83,False
sz300302,20240730,,,-5.08,False
sz002177,20240819,,,-9.42,False
sz001287,20250715,,,2.91,False
sz300285,20240731,,,-11.59,False
sz002410,20240926,,,24.59,True
sz301162,20251124,,,-6.93,False
sz002747,20240930,,,-4.39,False
sz000733,20240930,,,17.43,False
sz003023,20260116,,,-3.6,False
sz300606,20240826,,,-8.79,False
sz002093,20240926,,,26.44,True
sz000040,20241211,,,-24.52,False
sz300532,20240820,,,6.05,False
sz002968,20251215,,,9.69,False
sz300780,20250624,,,4.65,False
sz301218,20250626,,,0.89,False
sz300161,20240930,,,1.82,False
sz300406,20241008,,,-14.33,False
sz002293,20241008,,,-9.56,False
sz002995,20250716,,,-3.87,False
sz399420,20240731,,,-4.32,False
sz300953,20250624,,,-2.56,False
sz399974,20240926,,,5.9,False
sz002673,20240924,,,19.09,False
sz000533,20240927,,,5.48,False
sz399693,20240926,,,28.37,True
sz001219,20250624,,,6.51,False
sz300448,20240730,,,8.31,False
sz002314,20240925,,,13.3,False
sz301362,20251114,,,-2.63,False
sz000607,20240926,,,2.95,False
sz300733,20251015,,,3.51,False
sz300085,20240919,,,268.03,True
sz000550,20240927,,,10.98,False
sz002043,20240924,,,15.38,False
sz300750,20250625,,,6.26,False
sz301301,20250701,,,-2.04,False
sz002524,20240926,,,0.54,False
sz300278,20240821,,,-7.65,False
sz300699,20250625,,,-1.22,False
sz300102,20240802,,,-0.79,False
sz002870,20240927,,,3.71,False
sz300930,20251120,,,-7.27,False
sz301286,20250722,,,-4.65,False
sz000049,20250624,,,0.22,False
sz301004,20250703,,,-4.17,False
sz002346,20240926,,,2.19,False
sz000655,20240927,,,2.72,False
sz300761,20250904,,,17.7,False
sz300380,20240821,,,1.15,False
sz300886,20250924,,,1.56,False
sz001205,20250916,,,-3.9,False
sz301183,20250624,,,0.56,False
sz300133,20240930,,,1.58,False
sz002492,20240927,,,2.41,False
sz002822,20240826,,,1.1,False
sz301487,20251124,,,-3.16,False
sz300685,20250708,,,2.28,False
sz002538,20240813,,,-2.84,False
sz399242,20240926,,,11.64,False
sz300962,20250924,,,1.99,False
sz002011,20240927,,,-1.55,False
sz001228,20250905,,,-0.47,False
sz301353,20251225,,,1.29,False
sz000818,20241106,,,6.84,False
sz301500,20251105,,,-3.23,False
sz002576,20240801,,,-5.99,False
sz002125,20240930,,,-5.07,False
sz002442,20240927,,,2.76,False
sz300818,20250718,,,0.75,False
sz000151,20240909,,,9.55,False
sz300484,20240930,,,13.0,False
sz301267,20250625,,,1.0,False
sz399611,20240926,,,12.81,False
sz002738,20240926,,,4.09,False
sz000622,20241024,,,25.15,True
sz003012,20250721,,,-0.34,False
sz300637,20240813,,,-11.88,False
sz000685,20240808,,,-2.86,False
sz300503,20240731,,,-7.98,False
sz002396,20240920,,,12.17,False
sz300350,20240927,,,20.37,True
sz300856,20250820,,,-11.07,False
sz002890,20251212,,,1.37,False
sz301229,20251020,,,6.47,False
sz002692,20240919,,,7.82,False
sz300007,20240927,,,19.82,False
sz300835,20251124,,,7.06,False
sz300560,20240910,,,7.11,False
sz301383,20250820,,,-13.25,False
sz300049,20240930,,,11.96,False
sz301130,20250924,,,2.15,False
sz399812,20240927,,,3.02,False
sz002715,20241008,,,15.2,False
sz000761,20240925,,,17.07,False
sz000886,20240731,,,-5.68,False
sz300378,20240910,,,7.33,False
sz301201,20250627,,,10.75,False
sz002424,20241024,,,12.33,False
sz300185,20240927,,,18.15,False
sz399639,20240930,,,-6.52,False
sz300564,20251125,,,-3.76,False
sz300565,20240807,,,2.43,False
sz300830,20251020,,,5.87,False
sz399677,20240924,,,34.07,True
sz002697,20240926,,,1.95,False
sz399990,20240930,,,-6.95,False
sz000967,20240927,,,3.61,False
sz300632,20240731,,,-3.21,False
sz300061,20250114,,,-3.22,False
sz301118,20250904,,,10.38,False
sz000707,20240926,,,4.22,False
sz002912,20250711,,,4.26,False
sz001319,20250716,,,-1.06,False
sz399009,20240927,,,9.9,False
sz002773,20240930,,,-6.33,False
sz301156,20250901,,,-5.66,False
sz301505,20251124,,,-3.81,False
sz002320,20240930,,,-8.89,False
sz000633,20240926,,,3.08,False
sz300707,20250717,,,1.26,False
sz000852,20250626,,,5.42,False
sz301062,20250806,,,4.33,False
sz300155,20240905,,,-6.06,False
sz002193,20240806,,,-11.46,False
sz002609,20240927,,,8.31,False
sz300904,20250730,,,6.32,False
sz000830,20240731,,,-5.3,False
sz300598,20240823,,,-0.56,False
sz300136,20240730,,,-7.4,False
sz000799,20240927,,,11.32,False
sz300385,20240819,,,-17.99,False
sz002510,20240924,,,7.77,False
sz301335,20260114,,,-7.37,False
sz000564,20240920,,,0.55,False
sz001387,20250624,,,7.1,False
sz002077,20240927,,,11.83,False
sz002624,20240926,,,5.26,False
sz399013,20240927,,,5.06,False
sz002769,20240927,,,2.0,False
sz000429,20250620,,,-3.53,False
sz300666,20240826,,,1.63,False
sz300035,20240927,,,13.64,False
sz003043,20251201,,,-1.78,False
sz002908,20260105,,,-0.28,False
sz300552,20240927,,,25.24,True
sz300807,20250916,,,-5.22,False
sz000933,20240930,,,-7.62,False
sz002727,20241106,,,-4.1,False
sz301102,20250625,,,4.91,False
sz002946,20250804,,,4.51,False
sz000753,20240927,,,2.64,False
sz300667,20250805,,,2.87,False
sz300286,20240930,,,-5.65,False
sz002413,20240927,,,12.31,False
sz300849,20250910,,,-8.34,False
sz300018,20240814,,,-2.51,False
sz000404,20240902,,,-0.85,False
sz002117,20240930,,,1.1,False
sz301255,20250624,,,0.62,False
sz002470,20240926,,,1.37,False
sz300605,20240826,,,-10.35,False
sz399623,20240927,,,6.95,False
sz399344,20240926,,,10.07,False
sz300864,20250624,,,2.79,False
sz000950,20240925,,,2.18,False
sz301581,20250708,,,-1.42,False
sz000899,20241008,,,-5.02,False
sz300783,20250825,,,-5.7,False
sz200058,20240904,,,-6.64,False
sz000019,20240904,,,-5.3,False
sz002996,20250929,,,3.93,False
sz000783,20240731,,,-2.78,False
sz002750,20241104,,,20.0,True
sz300256,20240809,,,20.67,True
sz200016,20240926,,,19.7,False
sz301055,20251020,,,1.01,False
sz002023,20240930,,,10.63,False
sz000530,20240925,,,8.47,False
sz002544,20240930,,,21.76,True
sz301361,20250707,,,2.31,False
sz300582,20240830,,,-0.11,False
sz300218,20240903,,,-6.51,False
sz301036,20250701,,,-5.79,False
sz002613,20240927,,,3.06,False
sz001279,20250624,,,-0.55,False
sz002189,20240731,,,-2.13,False
sz300428,20240930,,,-4.78,False
sz000980,20240805,,,-19.31,False
sz399394,20240927,,,4.23,False
sz301551,20250806,,,3.73,False
sz300753,20250924,,,1.66,False
sz002374,20240926,,,12.92,False
sz301078,20250626,,,-4.62,False
sz300101,20240926,,,19.34,False
sz300466,20240924,,,19.69,False
sz002569,20240911,,,5.62,False
sz000807,20240926,,,8.67,False
sz399440,20240930,,,-4.82,False
sz000629,20240927,,,1.49,False
sz000802,20240924,,,2.79,False
sz300230,20240926,,,17.43,False
sz002791,20240927,,,5.82,False
sz000518,20240802,,,-7.69,False
sz300978,20250624,,,2.37,False
sz000031,20240920,,,21.2,True
sz300083,20240821,,,-1.15,False
sz002838,20240927,,,8.42,False
sz002488,20240802,,,14.4,False
sz300735,20250731,,,-0.29,False
sz002312,20240828,,,8.42,False
sz002541,20241008,,,-13.18,False
sz399972,20240926,,,9.36,False
sz002675,20240927,,,0.47,False
sz301050,20250625,,,0.26,False
sz399695,20240927,,,7.94,False
sz300167,20240805,,,-11.35,False
sz300534,20240806,,,-5.07,False
sz002268,20240927,,,14.05,False
sz399808,20240927,,,5.69,False
sz300053,20240730,,,-0.09,False
sz002095,20240924,,,10.1,False
sz002920,20250812,,,9.65,False
sz002226,20240930,,,-3.55,False
sz000735,20240731,,,-0.8,False
sz002112,20240912,,,15.11,False
sz002741,20240731,,,-10.18,False
sz301233,20251022,,,0.99,False
sz003008,20251224,,,-0.54,False
sz002171,20240930,,,-6.15,False
sz300802,20251020,,,6.13,False
sz000936,20240930,,,0.45,False
sz300304,20240731,,,-6.56,False
sz300663,20240902,,,3.63,False
sz301080,20251203,,,-6.49,False
sz399645,20240926,,,6.08,False
sz000949,20240731,,,5.08,False
sz002274,20240926,,,1.7,False
sz000767,20240927,,,2.03,False
sz300528,20240805,,,-6.9,False
sz002972,20251201,,,-7.5,False
sz000880,20240821,,,-2.96,False
sz200726,20240930,,,-1.28,False
sz001379,20250714,,,0.77,False
sz301136,20251027,,,18.23,False
sz399814,20240927,,,1.45,False
sz300334,20250924,,,-1.57,False
sz000729,20240924,,,8.99,False
sz300566,20240926,,,27.03,True
sz300335,20240926,,,15.15,False
sz300001,20240731,,,-6.29,False
sz301178,20260114,,,0.23,False
sz002390,20240930,,,-8.07,False
sz300850,20260105,,,9.55,False
sz002259,20240930,,,-13.58,False
sz002896,20250711,,,34.46,True
sz300631,20240930,,,-3.27,False
sz002911,20250716,,,-2.25,False
sz300318,20240802,,,20.93,True
sz000157,20240930,,,-10.45,False
sz002444,20240829,,,10.34,False
sz301261,20250709,,,7.85,False
sz300482,20240930,,,-3.65,False
sz399659,20240927,,,10.07,False
sz002123,20240923,,,34.29,True
sz301355,20250624,,,13.04,False
sz002570,20240924,,,16.73,False
sz000063,20240731,,,-6.34,False
sz002017,20240913,,,33.23,True
sz000504,20240902,,,-8.89,False
sz300118,20240930,,,-0.51,False
sz300683,20251017,,,-5.51,False
sz000850,20240906,,,3.84,False
sz301548,20250624,,,2.45,False
sz002059,20240731,,,-2.56,False
sz002824,20240820,,,5.19,False
sz300729,20250819,,,-0.75,False
sz000833,20240730,,,6.67,False
sz002494,20240927,,,4.76,False
sz300201,20240930,,,-1.0,False
sz300452,20240927,,,6.53,False
sz399689,20240930,,,-5.67,False
sz300135,20240802,,,-1.47,False
sz002669,20240927,,,4.29,False
sz300767,20260123,,,-12.04,False
sz002340,20240731,,,-7.51,False
sz301565,20250624,,,10.52,False
sz300386,20240830,,,2.76,False
sz200581,20240919,,,19.57,False
sz002627,20240731,,,-4.4,False
sz301002,20251218,,,25.08,True
sz301560,20251104,,,-4.71,False
sz300383,20240926,,,17.47,False
