benchmark_gain,breakthrough_date,breakthrough_price,final_gain,rs_diff,stock_gain,success,ts_code
0.55,20240911,7.4,-2.43,-11.04,-2.43,False,sz002660
0.0,20250630,35.61,-1.57,2.33,-1.57,False,sz301522
-1.61,20240827,3.46,-12.72,20.02,-12.72,False,sz002307
5.69,20240927,12.23,2.45,0.41,2.45,False,sz300592
-4.05,20240930,5.35,-2.43,18.97,-2.43,False,sz300172
0.0,20251103,32.98,0.73,-1.7,0.73,False,sz301658
0.0,20250717,10.88,4.87,-8.26,4.87,False,sz002986
-2.35,20240731,1612.95,-0.9,1.9,-0.9,False,sz399433
1.24,20240812,7.42,-8.35,17.89,-8.35,False,sz002349
10.03,20240926,19.56,16.16,5.26,16.16,False,sz300415
10.03,20240926,6.45,13.33,-3.54,13.33,False,sz300246
5.69,20240927,4.06,2.71,4.65,2.71,False,sz002863
0.0,20251201,30.66,-5.19,11.49,-5.19,False,sz301068
0.0,20251128,27.16,-0.04,-3.31,-0.04,False,sz301295
-2.1,20240903,5.49,-2.91,-9.94,-2.91,False,sz300225
0.0,20251124,25.98,0.46,-3.17,0.46,False,sz300923
5.69,20240927,21.2,1.65,25.68,1.65,False,sz002050
-2.13,20240801,5.35,-3.55,8.22,-3.55,False,sz002537
14.62,20240925,4.31,22.51,-3.29,22.51,True,sz300326
5.69,20240927,6.02,4.32,-0.22,4.32,False,sz300575
10.03,20240926,6382.74,12.0,-2.81,12.0,False,sz399553
0.0,20251009,19.69,0.86,1.29,0.86,False,sz001324
1.24,20240812,11.77,-5.52,9.82,-5.52,False,sz300012
0.0,20251128,22.29,19.83,-5.51,19.83,False,sz002961
5.69,20240927,6.78,5.9,-1.56,5.9,False,sz002267
-1.32,20240819,1262.52,-2.85,5.67,-2.85,False,sz399807
2.47,20241015,8.21,-2.92,-22.27,-2.92,False,sz002700
0.0,20251210,18.69,-8.13,-7.79,-8.13,False,sz301125
-4.05,20240930,16.74,-6.27,21.65,-6.27,False,sz300491
0.82,20250624,35.13,2.56,-0.51,2.56,False,sz301272
0.02,20240806,7.82,1.92,4.86,1.92,False,sz002457
0.0,20251105,21.58,-1.39,-8.37,-1.39,False,sz002902
0.0,20250702,86.93,-0.16,9.25,-0.16,False,sz001309
-4.05,20240930,13.82,12.52,-1.5,12.52,False,sz002130
0.82,20250624,13.81,1.59,1.87,1.59,False,sz002885
10.03,20240926,4.4,8.41,-3.68,8.41,False,sz002419
-0.67,20240807,7.3,-4.93,30.16,-4.93,False,sz300345
-2.35,20240731,6.3,0.79,16.35,0.79,False,sz002383
0.98,20250617,36.03,-1.3,12.64,-1.3,False,sz300622
0.82,20250624,17.62,3.46,3.94,3.46,False,sz300977
0.82,20250624,23.3,3.22,-1.25,3.22,False,sz300690
10.03,20240926,5.18,28.57,8.74,28.57,True,sz300271
9.68,20240919,3.16,6.96,-8.46,6.96,False,sz002183
-2.35,20240731,17.83,-8.2,18.83,-8.2,False,sz002837
5.69,20240927,5.24,16.41,18.88,16.41,False,sz002563
1.24,20240812,3.96,2.78,11.87,2.78,False,sz002004
0.82,20250624,16.86,2.88,-6.56,2.88,False,sz300893
5.69,20240927,1226.95,4.22,3.77,4.22,False,sz399429
0.82,20250624,27.93,1.47,-6.72,1.47,False,sz301011
0.2,20241024,3.65,36.16,27.61,36.16,True,sz002634
21.89,20240924,5.42,61.25,-4.12,61.25,True,sz300168
-2.35,20240731,5.92,-3.89,17.96,-3.89,False,sz300441
0.82,20250624,52.79,-0.25,-4.39,-0.25,False,sz301538
5.69,20240927,4.75,5.47,-0.17,5.47,False,sz300126
0.0,20260224,87.11,-1.26,9.71,-1.26,False,sz301196
0.0,20250702,16.41,27.0,7.47,27.0,True,sz301193
1.01,20250220,3.23,-0.62,-0.17,-0.62,False,sz200019
0.0,20260120,52.69,0.93,25.51,0.93,False,sz301609
10.03,20240926,24.77,12.8,1.08,12.8,False,sz002851
-4.05,20240930,21.86,-2.97,13.38,-2.97,False,sz002318
0.0,20260227,41.59,3.68,15.72,3.68,False,sz300911
-4.05,20240930,1304.81,-5.84,16.99,-5.84,False,sz399231
14.62,20240925,3.97,24.95,0.2,24.95,True,sz300217
5.69,20240927,6.24,6.73,2.77,6.73,False,sz300444
10.03,20240926,4.12,7.77,-6.95,7.77,False,sz002631
-4.05,20240930,3.86,0.26,14.74,0.26,False,sz002062
0.0,20250905,18.96,-0.42,-13.86,-0.42,False,sz301320
0.0,20250904,6.78,2.36,-6.22,2.36,False,sz002999
5.69,20240927,19.97,11.07,19.97,11.07,False,sz300390
5.69,20240927,2.71,12.16,4.46,12.16,False,sz300259
-2.35,20240731,1.38,-0.73,9.05,-0.73,False,sz200530
-5.68,20241227,3.02,-13.58,-7.81,-13.58,False,sz002652
6.59,20240918,18.18,2.15,-27.42,2.15,False,sz002001
0.0,20250627,19.92,1.46,-0.65,1.46,False,sz301077
0.0,20260305,52.0,-4.04,-1.27,-4.04,False,sz001238
-0.67,20240821,13.5,-13.56,11.16,-13.56,False,sz300469
0.82,20250624,23.88,0.08,3.55,0.08,False,sz300712
-4.05,20240930,23.83,-3.06,34.37,-3.06,False,sz002335
0.0,20250815,34.26,0.47,9.39,0.47,False,sz301510
0.0,20250708,8.4,-0.6,2.44,-0.6,False,sz301039
-4.05,20240930,23.75,-13.64,27.85,-13.64,False,sz002832
10.03,20240926,9.53,1.05,-0.08,1.05,False,sz002186
-4.05,20240930,6.26,-2.4,40.22,-2.4,False,sz300140
0.6,20240809,4.23,-3.55,-0.49,-3.55,False,sz300427
5.69,20240927,3420.21,5.51,4.68,5.51,False,sz399401
0.2,20241024,2.71,15.87,22.13,15.87,False,sz002528
-4.05,20240930,8.56,-5.61,12.92,-5.61,False,sz002728
5.69,20240927,3.53,6.23,8.19,6.23,False,sz300074
0.0,20250819,14.66,0.95,3.17,0.95,False,sz002949
5.69,20240927,8.39,5.13,7.64,5.13,False,sz300513
0.0,20250725,21.91,-6.34,13.11,-6.34,False,sz300846
1.17,20240912,4.21,-5.7,-17.8,-5.7,False,sz300289
5.69,20240927,4.16,1.68,3.17,1.68,False,sz002135
-0.04,20240813,4.55,-5.71,-7.67,-5.71,False,sz002766
0.0,20250924,16.53,-1.75,-5.89,-1.75,False,sz002907
-2.1,20240903,7.14,-4.06,-17.38,-4.06,False,sz002452
-0.42,20240730,22.12,-5.06,0.92,-5.06,False,sz002156
14.62,20240925,3.01,19.6,-5.35,19.6,False,sz300190
5.69,20240927,1.76,2.84,7.46,2.84,False,sz002431
-2.35,20240731,4.39,-7.74,23.07,-7.74,False,sz002682
5.69,20240927,7.74,9.17,6.35,9.17,False,sz300017
5.69,20240927,1390.85,7.88,11.16,7.88,False,sz399662
0.0,20250717,11.65,-1.37,14.89,-1.37,False,sz300825
-2.1,20240903,11.15,-4.3,16.86,-4.3,False,sz300068
0.82,20250624,15.65,3.0,2.28,3.0,False,sz301111
-1.49,20240802,6.91,-8.25,7.35,-8.25,False,sz002734
0.26,20240808,9.46,0.0,8.42,0.0,False,sz300295
0.0,20250811,26.13,4.98,-13.59,4.98,False,sz300674
0.0,20251020,26.26,5.71,-14.46,5.71,False,sz002955
1.24,20240812,3.65,-8.22,22.0,-8.22,False,sz300026
0.0,20250717,33.86,-2.16,4.35,-2.16,False,sz300814
21.89,20240924,9.11,57.18,-6.34,57.18,True,sz300541
-0.87,20240816,5.92,-7.09,6.26,-7.09,False,sz002587
10.03,20240926,12.5,2.96,28.89,2.96,False,sz300616
-1.56,20240826,4.25,-1.41,2.23,-1.41,False,sz002083
0.0,20250731,22.58,8.64,11.07,8.64,False,sz300790
-0.87,20240816,9.43,-1.27,31.65,-1.27,False,sz300371
0.0,20260304,127.16,-5.92,0.36,-5.92,False,sz301592
0.0,20251205,25.6,0.04,-12.03,0.04,False,sz300877
0.0,20250911,44.42,-2.7,-5.11,-2.7,False,sz301208
-2.55,20240905,5.72,-5.77,-1.54,-5.77,False,sz002104
0.82,20250624,20.22,1.58,1.49,1.58,False,sz301172
5.69,20240927,2358.07,0.98,-1.82,0.98,False,sz399319
-4.05,20240930,6.42,-7.32,16.88,-7.32,False,sz002030
10.03,20240926,3.38,47.93,7.42,47.93,True,sz300591
0.0,20260113,26.82,2.98,6.18,2.98,False,sz301372
10.03,20240926,29.06,0.34,5.8,0.34,False,sz002557
5.69,20240927,11.89,-2.61,20.07,-2.61,False,sz002803
-2.35,20240731,6.14,-4.72,8.41,-4.72,False,sz300245
21.37,20240923,7.17,21.76,-13.65,21.76,True,sz300112
-4.05,20240930,3.48,-7.47,22.53,-7.47,False,sz002329
-4.05,20240930,32.27,-0.09,21.6,-0.09,False,sz300475
-0.22,20250625,9.68,-1.86,2.76,-1.86,False,sz301296
0.05,20250114,8.07,4.83,-11.18,4.83,False,sz002600
0.0,20251126,10.93,2.93,15.66,2.93,False,sz301025
0.0,20251126,19.85,1.06,-10.34,1.06,False,sz300740
5.69,20240927,5.94,-1.35,10.86,-1.35,False,sz002367
0.0,20251124,42.9,5.69,-2.46,5.69,False,sz301314
5.69,20240927,12.16,3.45,1.38,3.45,False,sz002056
-4.05,20240930,64.82,4.72,38.72,4.72,False,sz300223
0.0,20250806,23.84,0.96,-7.38,0.96,False,sz300925
0.0,20250930,36.76,0.22,-6.63,0.22,False,sz301509
10.03,20240926,10.56,13.73,-4.22,13.73,False,sz002782
-4.05,20240930,11.53,-3.64,18.64,-3.64,False,sz300389
-4.05,20240930,3908.64,-6.38,15.93,-6.38,False,sz399435
0.0,20250804,18.11,-0.17,8.77,-0.17,False,sz300768
0.0,20251125,23.65,-4.95,3.64,-4.95,False,sz002980
10.03,20240926,21.22,16.31,4.44,16.31,False,sz300413
-4.05,20240930,15.53,-7.6,19.03,-7.6,False,sz300174
0.0,20250912,37.15,7.11,3.51,7.11,False,sz300726
10.03,20240926,5.02,11.35,-1.56,11.35,False,sz002301
21.89,20240924,1469.53,51.45,-7.92,51.45,True,sz399686
0.0,20260313,54.71,-1.21,-16.19,-1.21,False,sz301043
14.62,20240925,7.42,7.82,-6.32,7.82,False,sz002848
5.69,20240927,3.85,1.3,4.04,1.3,False,sz002666
21.89,20240924,4.42,25.79,1.73,25.79,True,sz002235
-4.05,20240930,35.2,-3.78,33.64,-3.78,False,sz002466
5.69,20240927,4.62,8.23,5.06,8.23,False,sz300569
0.82,20250624,33.23,8.82,-1.33,8.82,False,sz002933
-4.05,20240930,5.32,-4.14,15.0,-4.14,False,sz002752
0.0,20250804,28.2,4.79,-4.89,4.79,False,sz301177
21.89,20240924,11.54,30.42,-20.31,30.42,True,sz002428
0.02,20240806,6.72,-1.79,10.11,-1.79,False,sz300527
0.0,20250826,12.58,-3.02,2.28,-3.02,False,sz001376
-4.05,20240930,2.26,-11.06,7.86,-11.06,False,sz002086
-0.67,20240807,5.84,-3.42,14.22,-3.42,False,sz300040
0.0,20251128,17.0,1.18,-15.67,1.18,False,sz003036
0.0,20260112,20.48,-2.34,11.3,-2.34,False,sz301139
-4.05,20240930,4.2,-4.05,27.23,-4.05,False,sz300317
5.69,20240927,3.37,0.0,15.88,0.0,False,sz002218
0.0,20250710,46.31,2.81,6.98,2.81,False,sz300811
5.69,20240927,5223.82,5.13,8.33,5.13,False,sz399656
-0.42,20240730,4.48,15.4,5.49,15.4,False,sz300359
0.0,20250703,8.79,0.46,1.14,0.46,False,sz002950
0.0,20260306,40.38,7.68,10.84,7.68,False,sz301220
-0.42,20240730,6.99,-5.01,12.54,-5.01,False,sz002405
10.03,20240926,3.12,7.37,1.85,7.37,False,sz002162
10.03,20240926,6.34,7.73,-2.02,7.73,False,sz002566
10.03,20240926,1.96,10.2,-4.57,10.2,False,sz200553
0.0,20251127,173.24,3.79,-0.87,3.79,False,sz300972
0.0,20251119,92.72,-2.97,-14.03,-2.97,False,sz300695
-2.35,20240731,66.82,3.23,18.58,3.23,False,sz300274
-2.65,20240902,9.83,-7.93,6.8,-7.93,False,sz300379
-1.49,20240802,5.16,-7.56,19.71,-7.56,False,sz300123
0.0,20250702,28.55,0.25,-3.19,0.25,False,sz001215
5.69,20240927,1.73,-6.36,3.2,-6.36,False,sz002482
0.0,20250630,173.62,-2.22,2.85,-2.22,False,sz300896
0.0,20251015,12.57,0.64,-1.72,0.64,False,sz300771
-4.05,20240930,3.37,-11.28,11.0,-11.28,False,sz002356
5.69,20240927,4492.74,5.9,7.0,5.9,False,sz399802
5.69,20240927,14.1,-1.28,7.62,-1.28,False,sz002705
21.89,20240924,11.9,104.2,1.93,104.2,True,sz300059
21.89,20240924,24.41,13.64,-17.99,13.64,False,sz002262
-0.99,20240815,5.09,-11.98,28.52,-11.98,False,sz300323
0.0,20251029,54.46,-2.48,-0.16,-2.48,False,sz301393
-4.05,20240930,36.24,-0.41,27.81,-0.41,False,sz300570
10.03,20240926,2196.92,13.65,-5.51,13.65,False,sz399556
-2.1,20240903,19.99,1.36,-16.93,1.36,False,sz300627
0.0,20250808,26.1,-2.76,-5.95,-2.76,False,sz003002
0.0,20250725,43.05,-3.6,11.36,-3.6,False,sz301239
0.0,20250715,17.92,1.62,5.85,1.62,False,sz300668
-2.24,20240904,8.7,-9.08,13.72,-9.08,False,sz300340
10.03,20240926,4.12,5.83,-2.11,5.83,False,sz002386
-4.05,20240930,5.01,-6.79,20.94,-6.79,False,sz002201
0.0,20250908,13.96,0.86,-11.03,0.86,False,sz301277
-4.05,20240930,11.75,-7.32,30.42,-7.32,False,sz300494
0.0,20250905,29.57,-3.08,-14.69,-3.08,False,sz300808
-2.55,20240905,37.14,5.55,-10.25,5.55,False,sz300558
0.0,20260226,99.69,-6.68,-12.63,-6.68,False,sz301421
5.69,20240927,4.37,4.12,1.89,4.12,False,sz002204
-4.05,20240930,6.51,-4.61,6.51,-4.61,False,sz002763
0.0,20251103,5.16,-7.75,9.55,-7.75,False,sz300344
-2.69,20240830,28.33,-4.41,-25.96,-4.41,False,sz300516
0.0,20250627,31.5,-2.7,16.11,-2.7,False,sz300843
0.0,20260205,33.86,-5.43,-1.54,-5.43,False,sz301108
-0.22,20250625,30.66,-4.27,8.3,-4.27,False,sz003007
-2.69,20240830,2.55,-2.35,-5.27,-2.35,False,sz300071
0.0,20250701,49.0,-1.31,4.49,-1.31,False,sz300820
-8.32,20241008,12.8,-15.23,52.19,-15.23,False,sz002229
0.0,20250814,59.43,2.29,-1.69,2.29,False,sz301396
-4.05,20240930,4.61,-7.38,16.98,-7.38,False,sz002687
-4.05,20240930,23.19,-0.82,24.38,-0.82,False,sz300641
10.03,20240926,2581.39,31.01,-0.49,31.01,True,sz399667
10.03,20240926,5.24,8.02,3.58,8.02,False,sz002434
0.82,20250624,12.24,2.98,0.38,2.98,False,sz301211
-4.05,20240930,3.59,14.48,44.33,14.48,False,sz300368
10.03,20240926,6.25,15.36,14.95,15.36,False,sz002153
10.03,20240926,4.47,16.11,-1.39,16.11,False,sz300195
0.0,20250708,60.21,-1.35,8.12,-1.35,False,sz301325
-4.05,20240930,31.94,0.88,16.14,0.88,False,sz002353
-1.87,20240828,30.35,4.45,-16.63,4.45,False,sz300395
-2.35,20240731,4.83,-2.48,9.37,-2.48,False,sz002500
0.02,20240806,2.81,-2.49,4.98,-2.49,False,sz002067
-0.43,20240823,9.18,-5.23,19.69,-5.23,False,sz300588
-4.05,20240930,873.63,-3.64,9.86,-3.64,False,sz399234
5.69,20240927,20.55,23.6,35.26,23.6,True,sz300212
14.62,20240925,5.11,12.71,-6.56,12.71,False,sz002029
-0.87,20240816,4.71,-12.53,13.87,-12.53,False,sz300422
0.0,20250630,87.49,-5.7,22.91,-5.7,False,sz301308
-0.67,20240807,5765.17,-0.18,1.31,-0.18,False,sz399404
0.0,20250708,24.86,6.64,-0.52,6.64,False,sz300759
-4.05,20240930,2.95,1.02,22.59,1.02,False,sz300145
0.0,20251128,20.0,-1.7,-4.17,-1.7,False,sz300717
10.03,20240926,3.93,5.09,-3.69,5.09,False,sz002330
0.82,20250624,30.0,0.83,7.7,0.83,False,sz300939
0.0,20251125,21.78,1.61,-1.27,1.61,False,sz301515
21.89,20240924,12.1,44.55,1.18,44.55,True,sz002657
-2.13,20240801,13.15,-1.45,9.69,-1.45,False,sz002879
0.0,20251020,23.83,4.62,-7.64,4.62,False,sz301072
-1.56,20240826,5.66,2.47,-28.49,2.47,False,sz300240
21.89,20240924,6.06,29.4,-7.96,29.4,True,sz002286
0.0,20260114,15.7,-3.06,11.98,-3.06,False,sz301339
0.0,20251204,58.6,-7.08,11.85,-7.08,False,sz300946
-1.56,20240826,2.29,-4.37,19.1,-4.37,False,sz002628
10.03,20240926,9.17,27.59,-18.81,27.59,True,sz002806
-4.05,20240930,12.48,-4.89,20.41,-4.89,False,sz002552
0.82,20250624,29.99,1.0,-1.22,1.0,False,sz300908
-2.35,20240731,6.29,-2.55,8.64,-2.55,False,sz002035
0.0,20260316,26.19,-8.93,2.55,-8.93,False,sz300745
5.69,20240927,17.08,2.93,10.33,2.93,False,sz002362
10.03,20240926,2730.97,23.68,1.1,23.68,True,sz399418
-8.32,20241008,9.1,-11.98,28.34,-11.98,False,sz002531
0.0,20260105,31.66,8.05,-11.12,8.05,False,sz002864
-0.43,20240823,1.88,2.72,2.03,2.72,False,sz300159
0.55,20240911,20.49,-8.05,-6.45,-8.05,False,sz002605
0.0,20251020,22.25,5.98,-4.22,5.98,False,sz301020
0.0,20251225,57.47,23.16,5.94,23.16,True,sz301293
10.03,20240926,31.39,10.38,0.22,10.38,False,sz300470
0.0,20260324,64.29,6.55,-10.21,6.55,False,sz001221
-4.05,20240930,47.9,-4.32,21.11,-4.32,False,sz002865
10.03,20240926,4.53,4.2,17.58,4.2,False,sz002582
0.21,20240814,9.27,-4.85,-1.46,-4.85,False,sz300290
-2.24,20240904,1.82,-7.14,-6.61,-7.14,False,sz002256
0.0,20250630,32.75,-3.88,3.31,-3.88,False,sz300671
-0.22,20250625,23.05,0.22,8.2,0.22,False,sz002899
0.0,20250709,15.9,31.45,9.28,31.45,True,sz300996
10.03,20240926,43.3,61.66,-5.81,61.66,True,sz300114
-4.05,20240930,8.89,-7.65,13.42,-7.65,False,sz002731
10.03,20240926,10.91,11.37,4.08,11.37,False,sz002101
0.0,20250905,11.7,0.26,-0.85,0.26,False,sz001338
0.0,20250709,15.67,-0.7,0.58,-0.7,False,sz300795
5.69,20240927,14.98,20.49,5.36,20.49,True,sz300374
-2.35,20240731,7004.81,-4.18,4.42,-4.18,False,sz399352
0.0,20251020,22.41,0.94,-7.01,0.94,False,sz300872
5.69,20240927,1333.35,10.97,10.21,10.97,False,sz399635
21.89,20240924,2.2,43.18,-2.6,43.18,True,sz300189
10.03,20240926,33.95,39.29,-6.77,39.29,True,sz300613
-0.22,20250625,29.43,2.55,0.53,2.55,False,sz001373
5.69,20240927,18.28,12.8,5.61,12.8,False,sz300045
5.69,20240927,6.48,2.16,-5.02,2.16,False,sz002719
0.0,20250721,30.85,0.45,0.65,0.45,False,sz002978
5.69,20240927,10.82,16.64,5.6,16.64,False,sz300522
21.89,20240924,4.48,33.92,0.59,33.92,True,sz300658
10.03,20240926,11.67,9.94,-1.82,9.94,False,sz002757
0.0,20250905,14.96,0.4,-4.47,0.4,False,sz301246
5.69,20240927,40.3,6.23,11.44,6.23,False,sz002230
0.6,20240809,31.91,4.17,-16.35,4.17,False,sz002463
0.0,20260209,13.22,6.58,7.65,6.58,False,sz300839
0.0,20251021,2.05,-0.98,-0.97,-0.98,False,sz002936
-4.05,20240930,6.37,-2.35,10.96,-2.35,False,sz002167
0.0,20251121,86.0,16.28,-6.93,16.28,False,sz301225
5.69,20240927,10.84,2.31,6.44,2.31,False,sz002253
10.03,20240926,2235.51,15.76,-2.23,15.76,False,sz399653
5.69,20240927,9.42,-0.74,13.11,-0.74,False,sz002129
0.0,20251226,55.93,3.45,4.13,3.45,False,sz301096
-4.05,20240930,22.09,-3.94,14.36,-3.94,False,sz300488
-4.05,20240930,8.71,-1.84,16.11,-1.84,False,sz002860
5.69,20240927,7.07,9.47,6.4,9.47,False,sz002787
-4.05,20240930,14.32,0.42,11.19,0.42,False,sz200028
5.69,20240927,19.8,23.28,20.22,23.28,True,sz300226
0.0,20251230,46.77,-5.79,19.86,-5.79,False,sz300920
-4.05,20240930,12.07,0.0,11.7,0.0,False,sz002053
5.69,20240927,6.04,6.45,5.38,6.45,False,sz300095
0.0,20260127,53.3,9.62,20.02,9.62,False,sz300689
-4.05,20240930,7.26,-5.65,12.51,-5.65,False,sz300268
-2.35,20240731,10.16,-1.87,10.4,-1.87,False,sz002534
0.0,20250905,19.8,1.72,-13.91,1.72,False,sz301311
0.82,20250624,17.42,2.18,-2.82,2.18,False,sz001209
14.62,20240925,1557.34,14.36,-7.16,14.36,False,sz399683
0.0,20250702,7.58,0.66,4.12,0.66,False,sz002282
0.82,20250624,19.55,1.53,4.63,1.53,False,sz301046
21.89,20240924,1.42,24.65,-5.05,24.65,True,sz002663
0.0,20250929,56.96,-6.99,-22.64,-6.99,False,sz300723
10.03,20240926,80.62,4.13,-2.15,4.13,False,sz002304
0.82,20250624,13.46,4.09,-3.92,4.09,False,sz002802
-2.69,20240830,16.84,-6.99,-36.73,-6.99,False,sz300458
-4.05,20240930,13.46,-8.4,24.67,-8.4,False,sz300171
0.82,20250624,22.4,1.7,-12.8,1.7,False,sz301008
-4.05,20240930,5.28,0.57,13.57,0.57,False,sz002519
0.0,20251124,17.22,7.43,-2.71,7.43,False,sz300943
0.0,20250930,29.21,8.11,1.25,8.11,False,sz002985
-4.05,20240930,12.9,-4.19,21.34,-4.19,False,sz300416
5.69,20240927,4.29,0.7,4.21,0.7,False,sz002283
5.69,20240927,983.21,5.77,3.87,5.77,False,sz399806
-2.35,20240731,4.16,-0.72,9.82,-0.72,False,sz002701
10.03,20240926,2.94,9.86,-7.86,9.86,False,sz002266
0.82,20250624,9.72,0.1,6.88,0.1,False,sz002960
6.59,20240918,4.49,12.25,-10.01,12.25,False,sz002686
1.24,20240812,2.48,-8.87,54.56,-8.87,False,sz300013
10.03,20240926,7861.26,8.53,-5.1,8.53,False,sz399552
6.59,20240918,2.23,4.48,-16.58,4.48,False,sz002228
0.0,20251225,36.64,-4.26,12.36,-4.26,False,sz301397
0.0,20250725,29.21,-11.16,9.28,-11.16,False,sz003006
21.89,20240924,17.35,73.43,-15.64,73.43,True,sz300623
0.82,20250624,43.54,0.76,5.01,0.76,False,sz300842
14.62,20240925,2.12,8.96,-2.25,8.96,False,sz002418
0.0,20250714,16.18,0.25,1.63,0.25,False,sz002884
-4.05,20240930,10.27,-7.11,24.03,-7.11,False,sz300559
0.82,20250624,19.21,1.82,-5.39,1.82,False,sz002903
-2.23,20240906,8.85,-8.93,-1.03,-8.93,False,sz002456
0.0,20251124,27.26,3.34,-3.26,3.34,False,sz301273
-0.42,20240730,1.13,3.54,9.71,3.54,False,sz002005
-4.05,20240930,12.35,-8.26,18.38,-8.26,False,sz002878
-1.6,20250314,3.25,0.62,3.06,0.62,False,sz200030
0.55,20240911,3.41,-4.69,-19.76,-4.69,False,sz002562
1.24,20240812,6.0,-2.83,7.53,-2.83,False,sz002836
5.69,20240927,6.22,5.63,7.93,5.63,False,sz300270
0.0,20250728,19.43,0.46,1.46,0.46,False,sz300691
0.0,20251126,58.46,1.52,-15.29,1.52,False,sz300976
-4.05,20240930,16.41,-4.27,18.9,-4.27,False,sz300127
-0.67,20240807,65.69,0.32,6.45,0.32,False,sz002028
0.0,20250703,19.02,1.05,5.84,1.05,False,sz301539
21.37,20240923,1.76,22.16,1.82,22.16,True,sz002486
-2.35,20240731,5.94,-8.08,30.64,-8.08,False,sz300169
-2.35,20240731,14.18,-8.96,1.85,-8.96,False,sz002635
6.59,20240918,8.39,-1.91,-12.87,-1.91,False,sz002066
0.0,20250703,17.76,7.71,7.12,7.71,False,sz301010
5.69,20240927,2402.1,5.07,5.59,5.07,False,sz399428
-2.69,20240830,34.06,-0.06,-16.74,-0.06,False,sz002352
0.0,20251014,58.67,2.66,-2.27,2.66,False,sz301577
0.82,20250624,33.1,4.23,-2.84,4.23,False,sz300892
-4.05,20240930,9.05,-5.53,24.18,-5.53,False,sz300258
0.0,20260120,8.13,0.49,7.11,0.49,False,sz002998
0.0,20251201,16.3,3.68,-3.26,3.68,False,sz301321
-2.35,20240731,5.32,-2.07,4.71,-2.07,False,sz002063
-4.05,20240930,1.0,-3.0,8.34,-3.0,False,sz200056
0.0,20250806,57.14,3.76,-2.96,3.76,False,sz300910
0.0,20250811,83.48,2.67,6.28,2.67,False,sz301608
0.0,20251211,30.38,-4.38,-18.31,-4.38,False,sz301192
10.03,20240926,3127.31,13.23,-5.24,13.23,False,sz399400
0.26,20240808,8.19,-1.22,24.71,-1.22,False,sz300426
-0.9,20240822,7.84,-2.04,3.89,-2.04,False,sz300141
-1.6,20250314,23.26,-4.51,-10.03,-4.51,False,sz001696
0.0,20251112,44.4,-8.11,15.59,-8.11,False,sz001277
10.03,20240926,4.9,1.63,6.36,1.63,False,sz002187
0.0,20251126,25.42,-7.12,-3.86,-7.12,False,sz301038
-4.05,20240930,17.39,-10.93,16.33,-10.93,False,sz002833
-4.05,20240930,6.72,-4.61,17.72,-4.61,False,sz002334
0.0,20251020,18.26,-2.63,1.05,-2.63,False,sz300713
-2.35,20240731,8.47,-7.91,1.03,-7.91,False,sz300468
0.0,20250630,14.94,0.54,-3.24,0.54,False,sz001239
0.82,20250624,26.04,1.39,-24.37,1.39,False,sz301076
0.02,20240806,27.94,-0.25,-5.79,-0.25,False,sz002653
-4.05,20240930,4.92,-1.08,8.32,-1.08,False,sz002200
0.82,20250624,32.86,-2.04,-2.08,-2.04,False,sz002906
-4.05,20240930,28.46,-6.29,4.44,-6.29,False,sz002880
-1.61,20240827,12.22,3.93,2.04,3.93,False,sz002767
0.0,20260121,31.65,1.64,23.34,1.64,False,sz300669
21.89,20240924,11.46,45.4,-3.76,45.4,True,sz300288
-0.87,20240816,6.08,-3.95,18.47,-3.95,False,sz300512
0.0,20250923,4.84,-1.65,-2.02,-1.65,False,sz002948
-1.56,20240826,7.5,4.8,-3.9,4.8,False,sz300626
-4.05,20240930,16.1,8.32,32.88,8.32,False,sz300075
0.21,20240814,10.84,-11.81,26.18,-11.81,False,sz300322
0.0,20251027,12.86,-0.86,-0.31,-0.86,False,sz300824
0.02,20240806,11.12,-0.45,-2.23,-0.45,False,sz002119
5.69,20240927,1631.98,1.58,1.35,1.58,False,sz399663
12.53,20240920,12.93,8.43,-8.16,8.43,False,sz300645
9.68,20240919,19.87,2.61,-5.59,2.61,False,sz002683
0.02,20240806,4.73,-0.63,13.01,-0.63,False,sz300016
0.0,20251205,6.45,-3.1,-3.62,-3.1,False,sz301215
-4.05,20240930,23.23,-8.14,27.15,-8.14,False,sz002430
0.0,20251212,28.88,8.41,-6.96,8.41,False,sz301446
-1.49,20240802,2.84,-2.82,-0.24,-2.82,False,sz002157
10.03,20240926,4.1,19.85,3.09,19.85,False,sz300058
-4.05,20240930,16.38,2.53,17.12,2.53,False,sz300540
0.02,20240806,18.76,-0.48,-15.48,-0.48,False,sz300489
0.82,20250624,15.8,5.0,5.58,5.0,False,sz301439
-4.05,20240930,18.96,-3.53,12.37,-3.53,False,sz002128
0.0,20250630,20.67,-1.16,1.67,-1.16,False,sz001311
0.21,20240814,1.96,35.2,26.26,35.2,True,sz300027
0.0,20250710,8.07,-3.47,0.72,-3.47,False,sz002400
0.82,20250624,14.67,0.07,3.08,0.07,False,sz300675
5.69,20240927,7.34,-3.17,-6.34,-3.17,False,sz002252
-2.35,20240731,31.26,1.66,-3.82,1.66,False,sz300294
-4.05,20240930,10.09,-7.24,21.49,-7.24,False,sz002735
0.82,20250624,54.69,1.77,16.24,1.77,False,sz301110
