ts_code,breakthrough_date,breakthrough_price,max_drawdown,max_gain,success,final_gain
sz301609,20260120,52.69,11.25,5.2,False,-6.11
sz002851,20240926,24.77,0.0,93.82,True,83.49
sz002318,20240930,21.86,9.93,3.89,False,0.46
sz000058,20240828,6.04,5.13,35.11,True,11.76
sz000825,20240927,3.59,0.0,13.65,False,5.57
sz300911,20260227,41.59,36.86,16.52,False,-34.55
sz399231,20240930,1304.81,11.07,2.74,False,-2.25
sz300217,20240925,3.97,3.53,49.14,True,22.93
sz300444,20240927,6.24,0.0,29.17,True,10.42
sz002631,20240926,4.12,0.0,19.42,False,10.92
sz002062,20240930,3.86,4.14,5.96,False,3.63
sz000571,20240910,3.01,1.0,30.9,True,22.26
sz301320,20250905,18.96,11.39,1.58,False,-5.85
sz002999,20250904,6.78,8.7,2.51,False,-1.62
sz300390,20240927,19.97,0.0,45.32,True,14.12
sz000016,20240802,3.06,28.1,0.0,False,-9.48
sz300259,20240927,2.71,0.0,35.02,True,23.22
sz200530,20240731,1.38,5.81,0.0,False,-3.63
sz002652,20241227,3.02,17.88,0.0,False,-5.3
sz002001,20240918,18.18,2.04,30.03,True,29.37
sz301077,20250627,19.92,2.11,11.55,False,6.53
sz001238,20260305,52.0,13.38,0.0,False,-10.12
sz300469,20240821,13.5,15.48,12.0,False,10.59
sz300712,20250624,23.88,1.59,16.08,False,16.08
sz000626,20240801,4.96,18.75,0.0,False,-17.74
sz002335,20240930,23.83,7.85,19.3,False,8.43
sz301510,20250815,34.26,6.89,3.3,False,-1.02
sz301039,20250708,8.4,1.67,7.86,False,3.21
sz002832,20240930,23.75,22.99,0.08,False,-21.43
sz002186,20240926,9.53,4.09,11.02,False,6.3
sz300140,20240930,6.26,8.79,12.14,False,2.4
sz300427,20240809,4.23,5.91,1.89,False,-0.24
sz399401,20240927,3420.21,0.0,18.61,False,11.54
sz002528,20241024,2.71,0.0,29.15,True,9.96
sz002728,20240930,8.56,9.11,10.98,False,8.06
sz300074,20240927,3.53,0.0,29.75,True,18.41
sz002949,20250819,14.66,12.62,0.95,False,-3.07
sz300513,20240927,8.39,0.0,28.01,True,3.22
sz300846,20250725,21.91,9.63,9.45,False,9.45
sz300289,20240912,4.21,6.18,34.92,True,16.86
sz002135,20240927,4.16,0.0,14.66,False,8.17
sz002766,20240813,4.55,11.87,3.52,False,-7.25
sz002907,20250924,16.53,4.96,3.69,False,-3.09
sz000088,20240731,4.41,6.12,0.91,False,-5.89
sz002452,20240903,7.14,5.6,19.61,False,14.57
sz000712,20240813,11.1,17.12,7.84,False,-13.51
sz002156,20240730,22.12,15.55,2.62,False,-15.05
sz300190,20240925,3.01,1.33,35.22,True,23.26
sz002431,20240927,1.76,0.0,29.55,True,21.59
sz002682,20240731,4.39,24.15,3.42,False,-22.78
sz300017,20240927,7.74,0.0,38.76,True,11.89
sz399662,20240927,1390.85,0.0,27.86,True,17.09
sz000911,20240924,6.81,1.62,11.75,False,5.43
sz300825,20250717,11.65,5.24,7.21,False,-1.55
sz300068,20240903,11.15,5.92,79.73,True,67.71
sz301111,20250624,15.65,2.36,9.84,False,9.84
sz002734,20240802,6.91,13.61,0.0,False,-7.96
sz300295,20240808,9.46,8.56,15.54,False,7.82
sz300674,20250811,26.13,5.74,8.61,False,-1.22
sz002955,20251020,26.26,0.99,13.9,False,6.7
sz300026,20240812,3.65,15.07,0.0,False,-13.42
sz300814,20250717,33.86,3.46,16.07,False,12.94
sz300541,20240924,9.11,0.0,67.16,True,49.39
sz002587,20240816,5.92,12.33,0.0,False,-11.99
sz300616,20240926,12.5,5.28,28.09,True,-1.6
sz002083,20240826,4.25,6.36,0.24,False,0.24
sz300790,20250731,22.58,0.13,24.0,True,24.0
sz300371,20240816,9.43,17.5,17.92,False,-17.39
sz301592,20260304,127.16,17.43,0.0,False,-10.42
sz300877,20251205,25.6,2.3,23.83,True,17.93
sz301208,20250911,44.42,13.78,0.59,False,-13.78
sz000417,20240924,4.22,0.0,29.15,True,22.75
sz002104,20240905,5.72,11.36,28.15,True,16.61
sz301172,20250624,20.22,1.14,6.73,False,5.74
sz399319,20240927,2358.07,1.36,8.13,False,1.52
sz002030,20240930,6.42,10.75,6.54,False,-5.76
sz000523,20240926,2.92,5.14,12.33,False,12.33
sz300591,20240926,3.38,0.0,88.76,True,71.89
sz301372,20260113,26.82,2.57,7.68,False,5.44
sz002557,20240926,29.06,5.09,10.98,False,5.44
sz000584,20240826,1.94,2.58,24.23,True,13.92
sz000839,20240815,2.34,8.12,0.0,False,-4.27
sz002803,20240927,11.89,5.38,13.54,False,4.2
sz300245,20240731,6.14,13.84,0.0,False,-11.56
sz000790,20240927,3.74,2.41,30.21,True,13.9
sz000877,20240930,5.7,5.44,8.42,False,8.42
sz300112,20240923,7.17,1.39,34.87,True,24.27
sz002329,20240930,3.48,11.21,3.74,False,0.57
sz300475,20240930,32.27,8.34,20.05,True,-2.05
sz301296,20250625,9.68,3.13,0.9,False,-0.34
sz002600,20250114,8.07,2.23,25.4,True,23.3
sz301025,20251126,10.93,15.37,7.41,False,-10.61
sz300740,20251126,19.85,1.11,13.05,False,8.92
sz002367,20240927,5.94,4.38,10.61,False,-0.67
sz000993,20240930,9.27,8.41,3.34,False,2.16
sz301314,20251124,42.9,5.71,9.56,False,-3.38
sz002056,20240927,12.16,0.0,24.83,True,24.83
sz000545,20240903,2.09,17.22,18.66,False,5.26
sz300223,20240930,64.82,3.18,21.18,True,7.19
sz300925,20250806,23.84,3.82,7.93,False,-3.44
sz301509,20250930,36.76,4.71,6.07,False,3.59
sz002782,20240926,10.56,0.0,24.43,True,14.49
sz300389,20240930,11.53,9.45,16.48,False,-2.43
sz399435,20240930,3908.64,11.0,2.05,False,-2.49
sz300768,20250804,18.11,2.71,7.34,False,3.98
sz002980,20251125,23.65,14.76,0.0,False,-12.35
sz300413,20240926,21.22,0.0,38.27,True,17.15
sz300174,20240930,15.53,12.1,8.82,False,-4.25
sz300726,20250912,37.15,2.85,11.44,False,3.36
sz000612,20240930,6.9,13.48,11.16,False,8.84
sz002301,20240926,5.02,0.0,20.51,True,16.33
sz399686,20240924,1469.53,0.0,51.45,True,37.96
sz301043,20260313,54.71,10.44,9.69,False,-3.97
sz002848,20240925,7.42,1.48,33.96,True,24.39
sz002666,20240927,3.85,0.0,12.21,False,7.53
sz002235,20240924,4.42,0.0,25.79,True,18.1
sz000726,20240927,5.74,0.7,12.37,False,3.66
sz002466,20240930,35.2,11.14,10.0,False,2.76
sz300569,20240927,4.62,0.0,28.79,True,12.34
sz002933,20250624,33.23,0.66,9.3,False,8.43
sz002752,20240930,5.32,8.83,5.26,False,0.94
sz301177,20250804,28.2,0.89,31.88,True,31.88
sz000768,20240828,23.69,9.03,5.49,False,5.49
sz002428,20240924,11.54,1.56,50.78,True,45.23
sz300527,20240806,6.72,8.63,1.64,False,1.64
sz001376,20250826,12.58,5.01,0.16,False,-0.08
sz002086,20240930,2.26,14.6,13.27,False,6.64
sz300040,20240807,5.84,23.45,0.0,False,-9.59
sz003036,20251128,17.0,12.47,2.65,False,-8.18
sz301139,20260112,20.48,10.01,0.73,False,-7.37
sz300317,20240930,4.2,9.52,11.9,False,2.62
sz002218,20240927,3.37,2.97,13.95,False,8.01
sz000925,20240930,6.58,7.45,7.68,False,6.16
sz000158,20240826,7.19,6.95,68.01,True,68.01
sz300811,20250710,46.31,1.94,28.91,True,23.02
sz399656,20240927,5223.82,0.0,20.58,True,5.01
sz300359,20240730,4.48,4.91,18.3,False,0.67
sz002950,20250703,8.79,1.02,5.92,False,5.35
sz301220,20260306,40.38,7.13,19.81,False,-2.8
sz002405,20240730,6.99,10.01,10.59,False,3.43
sz002162,20240926,3.12,0.0,24.04,True,13.14
sz002566,20240926,6.34,0.0,16.09,False,7.89
sz200553,20240926,1.96,0.0,50.0,True,37.24
sz300972,20251127,173.24,1.29,14.94,False,14.94
sz000668,20240911,6.9,8.55,18.84,False,5.94
sz300695,20251119,92.72,8.43,0.91,False,-6.04
sz300274,20240731,66.82,4.88,3.91,False,3.58
sz300379,20240902,9.83,10.78,80.47,True,80.47
sz300123,20240802,5.16,18.99,3.1,False,-12.6
sz001215,20250702,28.55,2.98,2.49,False,2.49
sz002482,20240927,1.73,9.25,6.94,False,2.89
sz300896,20250630,173.62,2.4,12.32,False,8.36
sz300771,20251015,12.57,5.17,13.21,False,11.93
sz002356,20240930,3.37,14.24,1.78,False,-0.89
sz399802,20240927,4492.74,0.0,20.58,True,14.7
sz002705,20240927,14.1,4.4,12.19,False,-2.55
sz300059,20240924,11.9,0.0,108.74,True,85.88
sz002262,20240924,24.41,5.98,13.64,False,7.99
sz300323,20240815,5.09,19.65,5.7,False,-19.65
sz301393,20251029,54.46,10.02,4.41,False,-5.81
sz300570,20240930,36.24,8.06,101.99,True,90.01
sz399556,20240926,2196.92,0.0,22.89,True,11.49
sz300627,20240903,19.99,1.4,44.45,True,26.83
sz003002,20250808,26.1,10.08,2.68,False,-8.01
sz301239,20250725,43.05,5.02,1.74,False,1.74
sz300668,20250715,17.92,1.62,5.3,False,4.85
sz000972,20240926,2.65,3.4,16.23,False,16.23
sz300340,20240904,8.7,18.62,31.49,True,2.41
sz002386,20240926,4.12,0.0,16.75,False,8.74
sz000695,20241226,10.38,12.52,2.7,False,-11.08
sz000426,20240731,12.76,12.62,0.0,False,-11.29
sz002201,20240930,5.01,10.99,8.39,False,4.39
sz301277,20250908,13.96,10.53,0.86,False,-5.87
sz300494,20240930,11.75,12.6,13.7,False,-8.26
sz300808,20250905,29.57,10.72,7.81,False,-1.29
sz300558,20240905,37.14,10.58,40.76,True,18.82
sz301421,20260226,99.69,18.87,0.0,False,-14.45
sz002204,20240927,4.37,0.0,14.87,False,8.92
sz000717,20240923,1.95,0.0,63.08,True,54.36
sz000423,20240927,56.57,5.82,4.58,False,0.27
sz002763,20240930,6.51,7.83,3.53,False,-3.23
sz300344,20251103,5.16,47.87,0.0,False,-47.87
sz300516,20240830,28.33,8.47,42.32,True,42.32
sz300843,20250627,31.5,5.08,1.43,False,-2.0
sz000759,20240808,3.45,20.29,0.0,False,-12.46
sz301108,20260205,33.86,12.88,1.48,False,-9.1
sz003007,20250625,30.66,5.25,11.97,False,11.97
sz300071,20240830,2.55,9.02,72.16,True,72.16
sz300820,20250701,49.0,5.2,6.57,False,-0.08
sz002229,20241008,12.8,19.53,27.27,True,13.75
sz301396,20250814,59.43,2.37,39.85,True,25.51
sz002687,20240930,4.61,10.85,2.39,False,-6.29
sz300641,20240930,23.19,10.26,13.75,False,7.29
sz399667,20240926,2581.39,0.0,50.08,True,29.17
sz002434,20240926,5.24,2.48,20.42,True,7.06
sz301211,20250624,12.24,3.05,4.17,False,3.66
sz300368,20240930,3.59,0.0,30.92,True,21.45
sz002153,20240926,6.25,0.0,28.96,True,24.0
sz300195,20240926,4.47,0.0,34.23,True,28.19
sz301325,20250708,60.21,3.65,6.39,False,0.96
sz002353,20240930,31.94,8.27,10.27,False,10.27
sz300395,20240828,30.35,8.6,19.47,False,19.47
sz002500,20240731,4.83,5.18,0.83,False,-3.73
sz000789,20240926,4.81,0.21,17.27,False,10.19
sz002067,20240806,2.81,5.69,4.27,False,-1.78
sz300588,20240823,9.18,12.75,12.75,False,1.74
sz000820,20240813,2.81,18.86,0.0,False,-5.69
sz399234,20240930,873.63,6.48,3.39,False,0.78
sz300212,20240927,20.55,0.0,56.79,True,27.79
sz002029,20240925,5.11,0.39,22.68,True,15.06
sz300422,20240816,4.71,21.23,0.0,False,-19.75
sz301308,20250630,87.49,8.79,0.0,False,-1.76
sz399404,20240807,5765.17,2.28,2.53,False,-2.1
sz300759,20250708,24.86,1.21,32.1,True,19.91
sz300145,20240930,2.95,7.8,16.27,False,9.49
sz300717,20251128,20.0,10.8,0.6,False,-5.15
sz000623,20240924,12.99,0.0,41.42,True,26.71
sz002330,20240927,4.05,1.98,10.12,False,3.95
sz000070,20241022,4.87,0.0,28.34,True,15.81
sz300939,20250624,30.0,1.53,11.1,False,5.23
sz301515,20251125,21.78,17.36,1.84,False,-7.94
sz002657,20240924,12.1,0.0,53.06,True,53.06
sz002879,20240801,13.15,7.07,0.46,False,-4.56
sz301072,20251020,23.83,0.92,8.18,False,4.53
sz300240,20240826,5.66,6.89,4.42,False,2.3
sz000795,20240731,5.55,9.02,0.0,False,-7.75
sz002286,20240924,6.06,0.0,29.4,True,15.69
sz301339,20260114,15.7,8.54,0.0,False,-3.5
sz300946,20251204,58.6,16.35,2.88,False,-4.32
sz002628,20240826,2.29,10.04,3.49,False,-1.31
sz000568,20240930,143.75,14.94,6.47,False,-8.63
sz002806,20240926,9.17,0.0,33.59,True,24.32
sz002552,20240930,12.48,8.97,3.53,False,-1.68
sz300908,20250624,29.99,4.33,1.0,False,-0.67
sz002035,20240731,6.29,13.68,0.48,False,-13.2
sz000526,20240806,61.94,16.03,0.0,False,-14.92
sz300745,20260316,26.19,13.71,4.81,False,-1.34
sz002362,20240927,17.08,0.0,20.9,True,13.64
sz399418,20240926,2730.97,0.0,36.0,True,33.69
sz002531,20241008,9.1,15.82,7.14,False,4.84
sz002864,20260105,31.66,0.41,18.67,False,11.34
sz300159,20240823,1.88,6.34,13.1,False,4.05
sz002605,20240911,20.49,10.15,31.77,True,24.65
sz301020,20251020,22.25,0.63,7.64,False,5.93
sz000811,20240930,7.74,12.62,4.86,False,0.98
sz301293,20251225,57.47,2.56,72.05,True,34.04
sz300470,20240926,31.39,0.0,25.64,True,12.42
sz001221,20260324,64.29,7.64,7.33,False,-0.3
sz002865,20240930,47.9,11.25,67.85,True,60.06
sz002582,20240926,4.53,2.43,17.46,False,9.72
sz300290,20240814,9.27,15.21,2.8,False,-2.05
sz002256,20240904,1.82,12.64,30.77,True,30.77
sz300671,20250630,32.75,6.56,0.15,False,-1.59
sz002899,20250625,23.05,5.9,7.98,False,-3.04
sz300996,20250709,15.9,0.0,35.91,True,17.42
sz300114,20240926,43.3,0.0,79.19,True,79.19
sz002731,20240930,8.89,10.8,4.05,False,-6.07
sz000908,20250205,4.33,7.85,2.54,False,-6.24
sz002101,20240926,10.91,0.0,25.03,True,7.24
sz001338,20250905,11.7,5.98,1.2,False,-2.48
sz300795,20250709,15.67,4.02,3.06,False,-0.77
sz300374,20240927,14.98,0.0,40.52,True,40.52
sz399352,20240731,7004.81,5.3,0.0,False,-4.85
sz300872,20251020,22.41,9.91,1.2,False,-9.01
sz399635,20240927,1333.35,0.0,35.66,True,14.65
sz300189,20240924,2.2,0.0,48.64,True,41.36
sz300613,20240926,33.95,0.0,52.58,True,45.98
sz000595,20240822,4.15,2.41,61.45,True,61.45
sz001373,20250625,29.43,1.09,5.95,False,4.89
sz000590,20240926,5.79,0.0,32.12,True,32.12
sz300045,20240927,18.28,0.0,78.88,True,38.13
sz002719,20240927,6.48,3.09,26.08,True,26.08
sz002978,20250721,30.85,4.96,3.05,False,-0.23
sz300522,20240927,10.82,0.0,28.28,True,6.84
sz300658,20240924,4.48,0.22,33.92,True,23.43
sz002757,20240926,11.67,0.0,20.91,True,11.83
sz301246,20250905,14.96,6.62,18.25,False,18.25
sz002230,20240927,40.3,0.0,21.04,True,10.87
sz000723,20240930,5.19,16.38,4.43,False,1.16
sz002463,20240809,31.91,7.99,5.52,False,-5.36
sz300839,20260209,13.22,2.57,30.11,True,0.45
sz002936,20251021,2.05,2.44,0.98,False,-0.98
sz002167,20240930,6.37,7.38,20.25,True,20.25
sz301225,20251121,86.0,5.81,27.91,True,12.56
sz002253,20240927,10.84,0.0,123.06,True,100.74
sz399653,20240926,2235.51,0.0,26.13,True,10.68
sz002129,20240927,9.42,6.79,34.61,True,25.16
sz301096,20251226,55.93,3.88,7.96,False,-1.73
sz300488,20240930,22.09,7.24,10.77,False,6.93
sz000920,20240924,7.6,1.32,22.75,True,14.6
sz002860,20240930,8.71,6.54,10.1,False,1.26
sz002787,20240927,7.07,0.0,49.06,True,41.0
sz200028,20240930,14.32,2.93,4.61,False,0.49
sz300226,20240927,19.8,0.0,46.21,True,18.08
sz000069,20240926,2.41,0.0,33.2,True,22.82
sz300920,20251230,46.77,13.58,0.79,False,-12.74
sz002053,20240930,12.07,8.29,5.47,False,-0.83
sz300095,20240927,6.04,0.0,26.8,True,20.02
sz300689,20260127,53.3,16.87,9.62,False,-15.14
sz300268,20240930,7.26,11.29,25.62,True,17.22
sz002534,20240731,10.16,10.33,0.79,False,-7.09
sz000027,20240930,6.84,8.92,10.23,False,-4.68
sz301311,20250905,19.8,7.93,1.82,False,-3.69
sz001209,20250624,17.42,1.15,3.79,False,3.39
sz399683,20240925,1557.34,0.03,23.35,True,13.48
sz002282,20250702,7.58,1.58,4.88,False,1.58
sz301046,20250624,19.55,0.92,7.52,False,7.52
sz002663,20240924,1.42,0.7,25.35,True,21.83
sz300723,20250929,56.96,11.8,8.53,False,-9.32
sz000617,20240819,5.45,13.77,0.0,False,-11.01
sz002304,20240926,80.62,7.64,17.27,False,-6.05
sz002802,20250624,13.46,0.59,5.04,False,4.22
sz300458,20240830,16.84,9.78,54.54,True,54.54
sz300171,20240930,13.46,13.6,9.36,False,-6.61
sz301008,20250624,22.4,0.67,5.4,False,4.11
sz002519,20240930,5.28,4.55,20.08,True,13.64
sz300943,20251124,17.22,0.81,20.62,True,14.81
sz000659,20240813,1.76,1.7,21.02,True,21.02
sz002985,20250930,29.21,2.09,8.73,False,-1.27
sz300416,20240930,12.9,8.76,15.27,False,-1.24
sz002283,20240927,4.29,2.1,12.81,False,2.33
sz399806,20240927,983.21,0.0,24.2,True,22.9
sz002701,20240731,4.16,2.16,5.53,False,2.16
sz002266,20240926,2.94,0.0,15.98,False,15.3
sz002960,20250624,9.72,1.23,6.38,False,6.38
sz000892,20240802,2.9,15.52,0.0,False,-8.97
sz002686,20240918,4.49,0.0,26.73,True,20.49
sz300013,20240812,2.48,20.16,2.82,False,0.4
sz399552,20240926,7861.26,0.0,13.8,False,3.55
sz002228,20240918,2.23,1.79,25.97,True,12.54
sz301397,20251225,36.64,25.38,1.26,False,-10.21
sz003006,20250725,29.21,13.87,3.49,False,-1.95
sz300623,20240924,17.35,1.73,169.16,True,152.8
sz000691,20240807,2.9,5.85,6.13,False,6.13
sz300842,20250624,43.54,1.88,6.2,False,3.93
sz002418,20240925,2.12,2.36,21.23,True,14.15
sz002884,20250714,16.18,1.3,3.65,False,3.65
sz000422,20240924,11.7,1.88,25.21,True,13.5
sz300559,20240930,10.27,13.05,12.46,False,-1.17
sz002903,20250624,19.21,0.42,15.3,False,13.85
sz002456,20240906,8.85,11.86,23.73,True,11.75
sz000938,20240927,21.92,0.0,20.81,True,12.27
sz301273,20251124,27.26,10.31,3.78,False,-3.01
sz000516,20240930,5.46,8.24,10.07,False,-1.28
sz002005,20240730,1.13,3.54,3.54,False,0.88
sz002878,20240930,12.35,12.15,4.86,False,-3.97
sz200030,20250314,3.25,10.78,0.92,False,-5.24
sz002562,20240911,3.41,6.74,19.65,False,18.48
sz002836,20240812,6.0,9.0,1.0,False,-2.0
sz000558,20240805,2.43,11.93,4.53,False,-8.64
sz300270,20240927,6.22,0.0,28.62,True,16.56
sz300691,20250728,19.43,2.73,6.48,False,5.71
sz300976,20251126,58.46,3.44,4.33,False,3.49
sz300127,20240930,16.41,9.81,40.77,True,40.77
sz002028,20240807,65.69,5.88,3.49,False,2.06
sz301539,20250703,19.02,3.26,7.78,False,5.05
sz002486,20240923,1.76,0.0,30.68,True,26.7
sz300169,20240731,5.94,16.33,0.0,False,-11.95
sz002635,20240731,14.18,14.32,0.0,False,-11.5
sz002066,20240918,8.39,5.01,20.38,True,16.33
sz301010,20250703,17.76,1.35,11.66,False,1.41
sz399428,20240927,2402.1,0.0,22.0,True,16.95
sz002352,20240830,34.06,1.61,25.34,True,24.37
sz301577,20251014,58.67,1.43,15.73,False,8.37
sz300892,20250624,33.1,1.81,6.71,False,2.81
sz300258,20240930,9.05,9.73,9.95,False,-1.66
sz000017,20240930,6.63,12.97,5.58,False,-0.15
sz002998,20260120,8.13,1.23,16.85,False,16.85
sz301321,20251201,16.3,4.54,17.98,False,14.05
sz000570,20240926,4.67,0.43,14.56,False,11.35
sz002063,20240731,5.32,16.92,0.19,False,-15.23
sz200056,20240930,1.0,5.0,40.0,True,17.0
sz000059,20240927,4.39,6.38,27.32,True,19.35
sz300910,20250806,57.14,0.44,12.18,False,4.34
sz301608,20250811,83.48,5.19,22.24,True,20.81
sz301192,20251211,30.38,6.88,7.44,False,0.43
sz000669,20240927,1.43,3.5,11.89,False,11.89
sz399400,20240926,3127.31,0.0,20.8,True,11.4
sz300426,20240808,8.19,21.0,0.0,False,-16.61
sz300141,20240822,7.84,7.53,1.91,False,-1.66
sz001696,20250314,23.26,30.95,0.04,False,-16.17
sz001277,20251112,44.4,15.54,10.0,False,-13.69
sz002187,20240926,4.9,3.06,15.1,False,9.18
sz301038,20251126,25.42,11.37,0.0,False,-9.52
sz002833,20240930,17.39,15.07,0.52,False,-5.18
sz002334,20240930,6.72,8.63,8.78,False,4.91
sz300713,20251020,18.26,6.08,9.47,False,7.56
sz300468,20240731,8.47,10.63,13.81,False,-3.19
sz001239,20250630,14.94,0.67,41.03,True,25.7
sz301076,20250624,26.04,3.16,20.05,True,15.29
sz002653,20240806,27.94,3.08,12.7,False,12.7
sz000713,20240925,5.82,0.69,23.02,True,23.02
sz002200,20240930,4.92,6.11,7.94,False,7.76
sz000089,20240801,6.53,9.95,0.0,False,-9.04
sz002906,20250624,32.86,6.88,1.64,False,-6.51
sz002880,20240930,28.46,10.47,4.22,False,0.95
sz002767,20240827,12.22,13.02,5.73,False,-5.4
sz300669,20260121,31.65,3.95,9.38,False,9.38
sz300288,20240924,11.46,0.0,45.4,True,26.54
sz000973,20240816,3.82,7.6,0.0,False,-4.98
sz300512,20240816,6.08,9.04,14.64,False,-8.39
sz002948,20250923,4.84,3.1,8.26,False,3.31
sz300626,20240826,7.5,5.06,9.56,False,9.56
sz300075,20240930,16.1,0.0,31.55,True,16.09
sz300322,20240814,10.84,16.05,9.78,False,-11.62
sz000910,20240925,6.37,0.63,17.27,False,12.09
sz300824,20251027,12.86,7.85,2.02,False,-6.61
sz002119,20240806,11.12,8.36,1.71,False,-4.23
sz399663,20240927,1631.98,0.15,12.2,False,4.79
sz300645,20240920,12.93,4.49,50.73,True,22.43
sz002683,20240919,19.87,2.06,24.96,True,24.41
sz300016,20240806,4.73,8.46,1.48,False,1.48
sz301215,20251205,6.45,4.19,10.7,False,10.7
sz002430,20240930,23.23,13.69,11.67,False,11.58
sz301446,20251212,28.88,2.53,30.54,True,30.54
sz002157,20240802,2.84,9.51,0.0,False,-6.69
sz300058,20240926,4.1,0.0,41.46,True,27.34
sz300540,20240930,16.38,10.38,19.14,False,5.32
sz300489,20240806,18.76,7.04,5.22,False,-6.08
sz301439,20250624,15.8,1.65,12.34,False,5.32
sz002128,20240930,18.96,8.7,9.12,False,9.12
sz001311,20250630,20.67,1.89,8.37,False,8.37
sz300027,20240814,1.96,4.08,50.0,True,3.57
sz002400,20250710,8.07,5.45,0.0,False,-2.73
sz000688,20240930,12.19,9.35,8.12,False,-2.21
sz300675,20250624,14.67,0.82,15.34,False,10.84
sz002252,20240927,7.34,5.08,10.31,False,-0.31
sz300294,20240731,31.26,2.62,5.63,False,1.18
sz002735,20240930,10.09,13.48,10.91,False,10.91
sz301110,20250624,54.69,6.62,2.38,False,-4.74
sz300069,20240801,11.11,9.9,6.84,False,-1.26
sz002462,20240926,11.33,0.0,17.56,False,9.36
sz300838,20250708,14.8,0.95,5.41,False,5.41
sz002937,20250806,17.79,0.62,17.54,False,4.55
sz300659,20240923,13.52,3.77,48.45,True,35.58
sz399998,20240930,2377.1,9.33,0.0,False,-7.2
sz002756,20240927,36.8,7.53,13.67,False,4.54
sz002105,20240927,4.36,0.0,19.72,False,11.93
sz301209,20251027,92.75,6.35,24.44,True,13.81
sz300876,20250702,25.93,4.4,12.03,False,12.03
sz399356,20240924,7991.4,0.0,29.25,True,18.23
sz300370,20240815,1.96,13.78,0.0,False,-11.22
sz300791,20251015,23.8,5.55,6.01,False,6.01
sz000591,20240927,4.52,1.77,12.16,False,8.84
sz002082,20240812,4.59,11.33,0.0,False,-9.15
sz300044,20240801,4.9,17.76,0.0,False,-15.71
sz003032,20250821,6.91,7.09,1.01,False,-4.92
sz002718,20240930,11.23,5.52,19.23,False,8.99
sz002518,20240930,19.75,13.77,8.66,False,-2.99
sz000876,20240731,9.45,8.15,3.07,False,-6.14
sz300942,20250930,10.55,8.25,5.5,False,5.31
sz002984,20250826,20.27,7.45,0.0,False,-6.41
sz300244,20240930,13.41,10.52,10.59,False,-8.06
sz000045,20240829,8.64,12.73,10.07,False,9.72
sz000838,20240926,2.54,3.15,17.72,False,16.14
sz002556,20240808,4.92,14.44,5.08,False,-11.8
sz300590,20240813,10.52,8.17,1.24,False,-3.33
sz001208,20250624,10.23,0.49,25.42,True,25.42
sz002031,20240920,2.69,4.83,36.43,True,27.14
sz002366,20240930,3.86,9.07,36.27,True,20.21
sz300741,20251212,18.76,3.52,3.14,False,1.01
sz301024,20250926,41.8,9.86,0.72,False,-1.82
sz002601,20240926,17.6,2.27,17.5,False,1.93
sz000488,20240805,3.59,4.46,3.06,False,-2.79
sz301297,20250630,41.27,4.36,4.31,False,0.7
sz300474,20240927,63.97,0.0,53.1,True,33.5
sz300227,20240925,5.55,1.44,61.62,True,59.46
sz000815,20240919,7.81,0.0,36.36,True,22.02
sz001225,20250624,33.55,0.86,11.51,False,11.51
sz002783,20240927,7.54,0.53,10.74,False,-0.27
sz002019,20240806,12.18,16.17,1.4,False,-13.55
sz000810,20240816,9.94,10.26,28.47,True,-10.26
sz300222,20240807,5.79,8.46,1.04,False,0.52
sz301292,20250924,18.36,2.67,70.04,True,67.76
sz300091,20240913,1.57,7.64,71.97,True,64.33
sz000544,20240731,7.29,6.04,0.0,False,-3.84
sz301021,20250725,30.57,3.14,23.95,True,17.63
sz002057,20240930,7.13,8.98,14.88,False,11.37
sz301315,20250627,58.5,10.94,0.0,False,-8.32
sz002530,20240927,7.23,0.0,17.29,False,2.63
sz200505,20240731,2.06,3.4,0.0,False,-1.46
sz301611,20250724,56.24,5.12,1.32,False,-1.44
sz002849,20240927,12.19,6.81,28.06,True,21.41
sz399687,20240926,2191.76,0.0,32.95,True,31.24
sz300727,20250702,27.68,6.94,5.82,False,0.43
sz301525,20250714,74.48,0.3,18.14,False,18.14
