ts_code,breakthrough_date,breakthrough_price,consolidation_amplitude,volatility_shrink_ratio,final_gain,success
sz301399,20251022,19.11,35.59,0.3802,2.46,False
sz002688,20240802,3.75,41.24,0.1543,-1.6,False
sz003816,20250625,3.6,13.02,0.6393,0.55,False
sz000401,20240924,4.56,14.84,0.7547,21.71,True
sz399668,20240926,3171.45,10.55,0.7321,25.96,True
sz301161,20250624,21.72,51.21,0.2242,3.68,False
sz002925,20251125,18.15,36.25,0.538,1.71,False
sz002158,20250722,18.11,23.39,0.3951,-4.36,False
sz002223,20240930,37.08,27.08,1.5952,-1.83,False
sz002159,20240903,13.63,15.95,1.4268,-3.01,False
sz300056,20240926,9.51,41.36,2.021,44.69,True
sz001360,20251124,15.97,13.24,1.2234,5.76,False
sz002090,20240930,8.49,20.78,0.8128,-5.3,False
sz300531,20240731,10.77,26.7,1.1713,-7.89,False
sz301085,20250813,62.5,18.24,0.8681,6.18,False
sz399640,20240926,1610.34,11.26,1.0033,28.56,True
sz301278,20250630,33.33,27.42,0.3349,1.05,False
sz200468,20240812,1.92,49.59,1.3944,-4.17,False
sz300301,20240927,1.3,16.99,0.8661,9.23,False
sz300628,20240910,31.7,24.82,0.3777,4.35,False
sz002174,20240927,8.44,15.46,1.318,-2.37,False
sz000100,20240927,4.21,21.93,0.4847,-1.43,False
sz301236,20250818,57.82,18.42,1.2851,5.83,False
sz002240,20240930,15.29,30.71,1.2032,-5.43,False
sz002389,20240806,15.0,32.58,1.0601,-5.6,False
sz300980,20250805,24.42,18.76,0.5095,-0.74,False
sz301665,20251027,30.47,17.39,1.8366,0.07,False
sz300086,20240906,4.17,21.63,1.1909,2.16,False
sz002040,20240925,5.62,11.59,0.5303,7.3,False
sz000553,20240926,5.1,19.14,1.3323,4.31,False
sz301302,20250717,24.03,43.65,0.501,1.46,False
sz002527,20240926,6.5,29.05,0.7113,11.85,False
sz000034,20240926,25.7,22.63,1.2062,19.76,False
sz200512,20241226,3.45,40.36,0.6511,-1.45,False
sz002873,20240930,9.83,34.62,0.6811,-8.44,False
sz300933,20250624,7.44,45.02,0.183,0.81,False
sz301285,20250624,29.95,26.84,0.8415,7.78,False
sz002810,20240927,12.85,20.72,1.0931,4.9,False
sz300162,20240731,6.32,81.0,0.4185,-1.9,False
sz300405,20240926,3.99,20.95,0.6861,13.53,False
sz002290,20241008,13.34,28.29,0.7427,-5.47,False
sz399423,20240926,1877.49,14.2,0.8217,20.74,True
sz301606,20251124,58.74,26.71,2.2529,5.04,False
sz002670,20240731,10.27,58.14,0.4447,-7.89,False
sz002811,20250731,10.36,70.24,0.1095,16.7,False
sz300730,20260408,14.78,23.7,0.9,2.3,False
sz002317,20240930,13.4,19.91,0.8142,-8.36,False
sz300267,20240808,2.69,29.36,0.4186,-11.52,False
sz300686,20260306,15.73,26.82,1.5506,-1.78,False
sz300961,20251016,17.86,36.04,1.173,-5.49,False
sz000028,20240930,31.26,33.58,1.3789,-11.23,False
sz399241,20240923,1071.68,14.36,1.1629,32.96,True
sz002012,20240912,3.68,26.7,0.756,1.09,False
sz000501,20240920,6.81,14.12,0.7452,13.36,False
sz300229,20240927,13.92,25.17,0.9769,13.0,False
sz301299,20250625,63.3,35.0,0.569,-3.63,False
sz002575,20240927,5.05,24.54,2.3659,4.75,False
sz000066,20240925,8.74,16.57,1.4751,16.93,False
sz002622,20240910,1.72,41.32,0.4618,-8.14,False
sz301007,20251231,40.52,42.77,0.5909,-3.08,False
sz000656,20240926,1.25,23.32,0.9187,-8.8,False
sz301333,20250708,50.97,28.69,1.9323,3.12,False
sz002345,20240927,4.65,21.75,1.1156,1.08,False
sz300885,20250624,12.69,72.72,0.448,9.61,False
sz300419,20240925,5.3,23.62,0.7613,30.19,True
sz301180,20250905,14.7,29.47,2.0122,1.36,False
sz001206,20260114,28.5,26.38,0.6595,-1.16,False
sz300130,20240925,17.05,20.35,1.028,50.32,True
sz301049,20250624,23.25,34.57,0.5064,2.28,False
sz002842,20240927,5.69,15.58,0.7813,-0.7,False
sz300457,20240925,16.32,31.01,0.6846,17.52,False
sz300004,20240820,4.84,32.53,0.4989,-16.53,False
sz001332,20250905,37.75,14.9,1.0938,28.42,True
sz002758,20240927,7.86,21.29,1.1254,6.87,False
sz002939,20251205,10.38,26.46,1.894,-3.37,False
sz300563,20240925,29.57,63.62,1.1165,66.95,True
sz301380,20251023,36.36,31.14,0.5916,-4.18,False
sz399811,20240927,2888.32,20.73,0.6907,13.18,False
sz002977,20251124,38.28,25.2,0.2509,2.69,False
sz000885,20240927,11.56,17.5,2.0973,1.73,False
sz301150,20260203,41.55,58.84,0.4532,8.35,False
sz301099,20250701,36.63,48.79,0.2833,-0.62,False
sz002441,20240930,7.12,25.58,3.6148,-4.63,False
sz002168,20241106,2.52,42.62,0.984,6.75,False
sz001298,20260119,32.66,29.96,0.5308,-2.3,False
sz003011,20260108,21.89,26.3,0.7049,1.92,False
sz002395,20240930,15.18,19.35,0.6509,-4.68,False
sz000686,20240924,6.01,18.01,0.469,46.42,True
sz300353,20240919,8.02,29.04,0.6102,16.58,False
sz002893,20250624,10.37,23.1,0.4344,3.11,False
sz300999,20250724,31.01,13.31,0.8012,-2.55,False
sz000683,20240731,6.49,26.03,1.5883,-5.55,False
sz300505,20240930,13.94,26.25,0.7762,1.29,False
sz300062,20240806,4.85,23.38,0.5752,3.51,False
sz301155,20251204,79.19,33.9,0.7618,5.44,False
sz300504,20250707,15.29,30.92,1.13,2.22,False
sz000430,20240925,5.36,24.08,0.7109,7.63,False
sz301598,20250806,63.71,23.71,0.5045,0.24,False
sz301202,20250704,41.06,42.6,0.6366,0.95,False
sz002427,20240930,3.53,22.93,1.2163,-3.4,False
sz002713,20240930,2.37,52.42,0.532,-3.42,False
sz002140,20240930,7.84,23.84,1.037,-3.32,False
sz003039,20250901,13.77,15.77,0.7038,-0.44,False
sz002469,20240930,5.25,25.7,1.5529,-5.71,False
sz300833,20250709,35.85,18.11,0.8666,-2.54,False
sz399674,20240927,1767.95,13.92,1.7041,5.11,False
sz300652,20240926,15.32,21.39,0.9938,22.25,True
sz001337,20250804,23.77,16.55,0.4965,-0.76,False
sz002694,20240930,3.94,28.11,0.6809,-4.06,False
sz399993,20240927,2293.23,13.94,1.2579,6.14,False
sz300907,20251125,33.09,41.25,0.9029,-9.4,False
sz301378,20250626,28.65,38.69,0.4658,-2.3,False
sz000529,20240930,5.99,25.06,1.8903,-8.35,False
sz301185,20250905,19.27,22.98,2.5943,-0.16,False
sz002289,20240927,3.25,38.66,2.206,-4.92,False
sz300880,20250707,21.55,22.2,0.4547,-2.51,False
sz002513,20240924,3.86,33.86,0.4893,10.62,False
sz300949,20251022,40.45,24.39,1.109,-0.27,False
sz301336,20251201,59.12,24.45,0.4474,-4.04,False
sz002074,20240731,19.43,24.25,0.5486,-1.65,False
sz002809,20240807,7.4,32.31,0.5729,-13.11,False
sz000567,20240926,5.83,24.31,1.7595,27.44,True
sz399307,20240930,276.91,10.32,0.9953,-0.87,False
sz000630,20240927,3.41,30.24,0.4926,-1.47,False
sz002323,20240923,1.25,23.47,0.6298,24.0,True
sz301061,20251119,90.21,35.1,0.5279,14.31,False
sz002644,20240807,7.32,26.44,0.4799,-2.87,False
sz300964,20251020,44.06,23.71,1.6924,4.13,False
sz399417,20240926,2191.46,12.31,0.8057,22.12,True
sz000999,20240812,32.11,23.24,0.5855,-1.85,False
sz000062,20251015,27.12,33.68,0.5145,-1.03,False
sz002190,20240926,14.71,18.11,0.6798,12.17,False
sz001260,20251124,20.1,19.67,1.3592,1.99,False
sz300287,20240730,2.87,67.19,0.5186,-7.67,False
sz000752,20240905,6.63,17.15,0.6029,3.02,False
sz002241,20240920,18.25,31.9,0.6273,12.6,False
sz300981,20251031,13.14,43.16,0.2713,2.05,False
sz301103,20251103,22.08,19.15,0.5462,-0.5,False
sz002726,20240927,6.93,20.68,0.8774,-0.72,False
sz300806,20250630,16.5,32.01,0.5803,-5.82,False
sz300553,20240930,18.78,32.66,0.7338,3.56,False
sz002909,20251020,6.46,24.3,0.4915,2.79,False
sz002595,20240731,36.0,16.78,0.7255,-3.64,False
sz300034,20240930,17.11,26.06,1.091,-0.88,False
sz399012,20240926,2450.19,12.69,0.9179,29.39,True
sz002768,20240927,19.58,12.66,1.2781,4.75,False
sz300363,20240927,14.02,28.44,0.5663,8.06,False
sz300865,20251103,33.02,29.15,0.9933,-2.91,False
sz300057,20240927,4.59,20.71,1.1958,4.79,False
sz003021,20250721,121.75,36.09,0.5733,-5.7,False
sz000582,20240731,7.38,12.87,0.4553,-0.14,False
sz002222,20240924,22.41,18.58,1.6659,30.17,True
sz002116,20240927,9.25,17.05,1.2218,8.32,False
sz300219,20240830,5.86,23.28,0.6971,-6.14,False
sz200570,20240930,1.93,11.58,2.3689,1.04,False
sz300583,20240730,15.3,67.31,0.5068,-13.99,False
sz301360,20250714,48.8,16.41,0.952,3.07,False
sz000056,20240926,2.01,20.73,0.8952,7.96,False
sz000531,20240930,5.47,25.11,1.5931,-3.47,False
sz002022,20240927,6.17,27.57,1.0349,0.49,False
sz200017,20240925,1.72,25.22,0.3312,8.72,False
sz399678,20240930,469.53,19.43,1.4613,-4.01,False
sz002291,20240924,4.88,27.31,0.8913,24.8,True
sz000782,20240927,4.31,9.87,0.6915,-2.32,False
sz002358,20240927,3.52,20.46,1.453,1.42,False
sz002997,20250717,39.13,23.21,0.5968,0.2,False
sz300951,20260112,36.8,17.56,0.4559,0.22,False
sz399441,20240927,2057.95,16.1,1.3238,5.52,False
sz300467,20240820,14.28,21.99,0.5638,-14.43,False
sz001236,20250924,11.24,37.37,0.9666,-2.31,False
sz002795,20240927,3.93,19.71,1.1387,-2.8,False
sz300100,20250916,48.69,21.71,1.0008,-6.41,False
sz002375,20240926,3.43,14.09,0.9359,10.49,False
sz300752,20250728,20.26,29.19,0.7838,-3.36,False
sz000035,20240730,4.42,27.24,0.9656,1.13,False
sz399395,20240927,5210.18,23.36,0.66,0.66,False
sz000981,20240802,1.41,65.01,2.8342,-11.35,False
sz300429,20240930,12.73,38.14,0.5506,0.86,False
sz002188,20240926,4.48,19.18,0.8741,-0.45,False
sz001278,20250624,17.0,49.03,1.0629,0.65,False
sz002612,20240927,14.84,17.25,1.3712,-1.82,False
sz300235,20250624,10.93,26.57,0.3305,1.01,False
sz301037,20250624,12.69,27.26,0.5764,3.07,False
sz000557,20240823,4.39,21.68,0.4724,-5.92,False
sz002044,20240927,3.93,17.99,1.1565,-0.25,False
sz002839,20240819,3.69,14.59,0.456,-0.81,False
sz300979,20250725,56.22,17.73,1.3424,-9.32,False
sz000030,20240731,4.97,21.45,1.2644,-6.24,False
sz002523,20240926,2.46,18.62,0.5452,7.33,False
sz300757,20250717,165.96,38.43,1.1316,8.42,False
sz002877,20240930,8.0,23.88,1.5944,-6.37,False
sz000519,20240806,13.39,28.45,1.0043,-4.85,False
sz002790,20241127,7.81,47.55,0.2743,0.26,False
sz300462,20240930,10.18,54.5,1.7355,-3.83,False
sz301281,20250624,31.13,42.98,0.9976,4.69,False
sz300231,20240912,7.71,18.21,1.1023,4.93,False
sz300937,20250904,27.78,18.42,0.8405,0.86,False
sz301348,20250701,22.54,29.8,0.4875,-8.44,False
sz301578,20250708,36.2,34.51,0.4232,-2.51,False
sz300401,20240927,13.59,44.58,1.0344,0.81,False
sz300128,20240904,3.49,29.69,1.3651,-6.3,False
sz399694,20240926,2113.75,14.54,0.9344,35.35,True
sz301051,20250701,20.02,48.84,1.2775,4.4,False
sz000534,20240927,10.33,17.65,1.2628,-2.23,False
sz399973,20240927,1266.27,18.06,0.7604,6.55,False
sz002674,20241008,10.02,24.46,1.955,-13.77,False
sz002313,20240930,7.65,41.78,0.9179,-5.49,False
sz000600,20241112,5.16,39.09,0.7211,-2.71,False
sz002489,20240731,2.6,24.94,0.6776,-0.38,False
sz301165,20251125,73.74,50.66,1.6681,2.39,False
sz002227,20240911,9.04,20.68,0.6917,-4.87,False
sz301398,20250624,39.49,35.99,0.6751,2.71,False
sz002094,20240819,2.37,36.34,0.3211,-10.97,False
sz300052,20240927,12.53,32.93,0.6348,7.34,False
sz399809,20240815,1699.06,10.8,0.9379,1.97,False
sz300208,20240930,2.26,62.37,0.3296,-3.98,False
sz002269,20240828,1.39,41.56,1.1614,-0.72,False
sz399680,20240930,681.55,28.7,0.7163,-5.32,False
sz300535,20240926,11.98,17.09,0.884,14.69,False
sz399644,20240926,3190.51,13.43,1.2071,11.53,False
sz300662,20240926,17.0,27.19,1.3241,15.06,False
sz300305,20240930,6.09,29.48,0.5939,-2.63,False
sz000719,20240814,9.87,24.44,0.8522,-1.72,False
sz300803,20250624,65.6,29.31,0.5899,18.72,False
sz000937,20240930,5.86,38.77,0.5558,-4.1,False
sz002459,20240927,12.32,27.59,1.666,4.79,False
sz003009,20260317,61.9,61.28,0.2857,-7.93,False
sz300518,20240820,11.22,54.16,0.526,-28.52,False
sz001336,20251218,23.93,42.84,1.0643,11.53,False
sz000728,20240731,6.41,17.77,1.0677,-2.65,False
sz002468,20240731,8.91,33.84,0.8004,-3.59,False
sz002712,20240927,4.16,22.84,1.4374,-1.2,False
sz301137,20250904,30.16,42.82,0.5933,5.07,False
sz001378,20250624,21.72,19.43,0.2897,1.15,False
sz002088,20240930,11.52,30.97,0.8909,-6.77,False
sz000881,20240927,6.6,15.59,0.9866,2.42,False
sz002973,20260119,14.61,29.0,0.4189,-0.96,False
sz300529,20240926,26.01,21.76,0.5494,26.14,True
sz000766,20240902,16.29,36.42,1.5934,-11.17,False
sz002275,20240829,12.74,12.87,1.167,1.18,False
sz301203,20260109,33.95,30.43,0.9015,3.06,False
sz002771,20240910,17.95,26.39,1.0545,-3.9,False
sz399658,20240927,3542.0,11.92,1.2323,2.74,False
sz002122,20240930,2.64,31.15,2.2113,-6.82,False
sz002216,20240927,11.12,23.83,2.666,-2.79,False
sz002445,20240925,1.78,9.04,0.9791,17.42,False
sz000156,20240926,6.45,17.55,0.6369,7.44,False
sz300319,20240829,8.66,46.74,0.6998,0.35,False
sz002217,20251219,3.12,32.74,0.9437,-0.96,False
sz003015,20251021,16.85,28.02,0.749,3.09,False
sz002336,20241024,3.29,29.43,0.6954,14.29,False
sz300851,20250624,27.0,32.67,0.2574,2.07,False
sz000965,20240920,2.8,18.0,1.0801,18.93,False
sz300357,20240930,24.02,26.4,1.9742,-4.04,False
sz000682,20240903,10.56,20.08,0.9871,-2.75,False
sz002391,20240926,4.72,11.0,0.9266,5.08,False
sz300157,20240814,2.59,38.27,0.5929,-18.15,False
sz002058,20240924,8.29,39.71,0.7163,25.81,True
sz002825,20240926,6.42,16.15,1.5511,8.39,False
sz300965,20251208,65.87,18.31,0.9007,5.97,False
sz300682,20260114,19.41,24.91,1.1585,-2.37,False
sz300263,20240926,5.74,13.83,1.1547,18.81,False
sz000505,20240919,5.95,22.47,1.079,1.51,False
sz002016,20250210,6.81,61.6,0.9702,-1.47,False
sz002645,20240930,7.76,24.63,1.4109,-5.8,False
sz301633,20250721,86.2,24.16,0.3076,-8.18,False
sz002626,20240731,13.74,32.53,0.5738,4.8,False
sz002847,20251110,76.68,17.63,1.2397,-0.34,False
sz300387,20240819,6.21,27.92,0.7006,1.45,False
sz000652,20240924,3.32,15.6,0.7616,31.63,True
sz300766,20250812,40.88,22.98,0.8552,4.79,False
sz002668,20240731,9.11,58.27,0.6409,-3.95,False
sz300134,20240830,7.51,23.71,1.0789,-1.86,False
sz001202,20251218,15.16,27.14,1.2407,3.56,False
sz399688,20240926,2067.09,32.51,0.5709,24.28,True
sz300453,20240927,6.5,16.4,0.9444,9.38,False
sz002495,20240926,1.64,23.15,0.6496,7.92,False
sz002559,20240930,8.38,20.96,1.2037,-3.94,False
sz000837,20240927,7.87,20.34,0.7682,4.07,False
sz002490,20240927,2.08,38.68,0.6026,1.92,False
sz300456,20240927,16.39,19.67,1.3465,12.75,False
sz301181,20260330,39.65,30.81,0.7803,1.01,False
sz002843,20240930,15.42,32.36,1.28,6.36,False
sz000657,20240930,9.64,25.3,1.0205,-6.74,False
sz300763,20250624,55.02,35.84,0.4173,3.62,False
sz301332,20250627,10.31,27.25,0.3639,5.24,False
sz000004,20240823,11.53,46.63,0.8066,4.34,False
sz002517,20240926,10.1,19.85,1.015,13.07,False
sz200045,20240829,3.29,6.0,0.7835,-3.95,False
sz000563,20240731,2.82,16.78,0.6167,-2.13,False
sz001380,20250804,20.52,23.54,0.4097,19.64,False
sz301298,20251015,16.79,15.29,0.9827,2.8,False
sz200488,20240806,1.44,21.05,0.5274,-1.39,False
sz002327,20240930,8.78,43.44,0.9814,-10.02,False
sz301502,20250624,39.82,40.76,0.2692,0.93,False
sz002640,20240909,1.95,38.75,0.7534,-7.18,False
sz200992,20240926,1.66,15.86,0.4118,19.88,False
sz301636,20251111,57.0,12.85,2.0538,-8.44,False
sz301065,20251010,23.13,20.11,0.9605,-1.95,False
sz002789,20240924,8.91,29.92,0.3433,20.43,True
sz002369,20240815,4.15,32.91,0.6315,-6.51,False
sz002194,20240830,8.72,17.51,0.6635,-7.91,False
sz300152,20240925,1.99,34.69,0.5176,149.25,True
sz300352,20240926,4.01,20.01,2.4319,39.15,True
sz300854,20260121,20.44,39.65,0.6021,5.04,False
sz002169,20240926,4.72,15.38,1.3924,13.98,False
sz001299,20251125,13.0,18.82,0.7713,-8.54,False
sz300066,20240819,3.48,24.64,0.5992,-10.92,False
sz002915,20251230,24.99,32.14,0.7466,-4.0,False
sz002589,20240925,2.46,19.79,0.8,22.37,True
sz002440,20240808,5.73,26.76,0.6133,-3.66,False
sz000700,20240924,5.14,21.64,0.4396,28.42,True
sz300634,20250624,26.04,37.32,0.5959,3.99,False
sz002213,20240926,10.0,16.84,1.1519,16.6,False
sz300486,20240806,5.3,38.4,0.8742,-3.21,False
sz301151,20260226,20.51,12.79,0.9258,-4.1,False
sz002774,20240930,6.18,23.53,2.2078,-3.88,False
sz002423,20240731,7.92,18.54,0.6988,-1.77,False
sz301206,20250929,29.11,13.73,1.4334,-3.68,False
sz300618,20240927,28.06,29.34,0.6917,19.42,False
sz301132,20251020,33.86,31.2,0.8271,9.24,False
sz300182,20240925,4.28,21.76,1.7412,24.09,True
sz300837,20260324,35.57,94.04,0.3492,0.79,False
sz000903,20240918,2.02,18.78,0.7803,5.94,False
sz002690,20240930,15.27,32.12,2.1008,-5.24,False
sz399997,20240927,10991.39,25.86,1.695,0.12,False
sz300005,20240816,5.21,32.54,0.5579,5.76,False
sz300656,20240809,21.02,53.9,0.3533,-5.23,False
sz000419,20240830,4.19,14.55,1.2928,1.19,False
sz399670,20240926,2797.8,11.1,0.6851,19.01,False
sz002069,20240926,2.78,15.0,1.2526,5.76,False
sz300166,20240923,6.55,16.08,1.0715,34.5,True
sz300252,20240807,7.65,32.28,1.2756,-11.63,False
sz002294,20240827,28.84,15.88,0.756,7.0,False
sz002992,20250630,63.66,39.87,0.9476,9.19,False
sz000860,20240927,18.24,25.15,2.1404,-4.5,False
sz301602,20250908,25.88,20.67,1.0763,-2.55,False
sz002027,20240926,5.89,21.73,0.8916,14.09,False
sz301198,20250624,10.99,37.35,0.3404,1.27,False
sz200012,20240826,2.15,10.25,1.7266,0.46,False
sz300586,20240927,6.8,16.86,0.8608,4.85,False
sz002540,20240927,4.98,19.61,0.6503,5.62,False
sz301536,20250818,63.78,27.97,0.4376,2.38,False
sz300082,20240902,5.68,32.4,0.9888,-11.44,False
sz002617,20240730,5.57,29.41,1.0091,-1.8,False
sz301032,20250624,12.33,34.65,1.0422,6.65,False
sz002370,20240816,3.06,40.13,0.5732,-10.78,False
sz301306,20251024,59.45,39.42,0.3778,-1.09,False
sz000663,20240926,5.03,21.82,1.3051,6.76,False
sz301555,20251205,31.13,21.85,1.3676,-0.42,False
sz399390,20240822,2736.25,9.11,1.1583,-2.81,False
sz300105,20240930,6.68,33.87,0.8249,-0.15,False
sz002659,20240805,3.74,29.95,0.4134,-9.63,False
sz300719,20251124,17.97,24.57,0.3296,-6.79,False
sz000803,20240927,3.69,18.77,1.1674,2.71,False
sz002045,20250806,16.16,14.12,0.4646,1.86,False
sz300031,20240815,15.15,21.51,1.3379,-5.54,False
sz301081,20260116,10.71,21.0,1.0918,12.42,False
sz399017,20240927,3049.4,12.61,1.0064,4.33,False
sz300556,20240927,17.86,27.75,1.3954,6.33,False
sz002590,20240801,13.52,45.47,0.6123,-10.58,False
sz002170,20240828,5.33,25.43,2.906,2.06,False
sz301106,20250624,28.94,29.85,0.2006,2.73,False
sz002723,20241107,6.08,39.02,1.3955,10.86,False
sz000757,20240730,3.18,39.67,0.6353,-6.92,False
sz002244,20250210,9.14,35.27,0.3408,6.46,False
sz002942,20251124,19.07,50.74,2.5508,8.02,False
sz300984,20251106,64.0,39.31,1.0554,-5.08,False
sz399669,20240927,7834.31,19.3,1.6901,0.58,False
sz000400,20240903,29.46,28.46,0.8523,-3.02,False
sz002689,20240904,2.75,25.86,0.754,-6.18,False
sz002921,20251015,15.47,32.18,0.4052,0.97,False
sz300328,20240809,5.29,28.2,0.4316,2.46,False
sz002474,20240920,4.65,20.6,0.8295,15.27,False
sz301251,20251223,55.01,36.68,0.7563,-2.09,False
sz300601,20240927,16.81,21.46,1.7815,6.31,False
sz300787,20251020,13.55,22.05,0.7709,7.75,False
sz301585,20250821,36.3,13.76,0.5756,-4.08,False
sz300366,20240920,7.86,29.68,0.4827,10.94,False
sz300860,20250630,26.68,35.55,1.1556,1.01,False
sz000951,20240731,14.36,26.63,0.9168,-2.85,False
sz301580,20250624,38.67,33.22,0.3624,5.74,False
sz000898,20240927,2.24,23.64,4.3801,3.57,False
sz300530,20240927,19.1,30.11,0.8706,0.16,False
sz300782,20250807,77.9,14.96,1.283,-0.13,False
sz300604,20240830,30.45,29.57,0.7367,-5.81,False
sz002091,20240925,6.35,14.67,1.2143,7.72,False
sz000731,20240924,6.35,9.31,0.8752,17.0,False
sz002471,20240930,2.38,20.52,0.6498,-0.42,False
sz300019,20240930,13.88,29.64,0.6406,1.01,False
sz002745,20240731,7.77,14.46,2.2657,-7.85,False
sz301160,20250625,57.82,51.7,0.674,-8.33,False
sz002388,20240819,3.86,35.83,0.4859,1.04,False
sz002947,20250703,34.92,38.41,0.6638,4.24,False
sz301237,20260330,54.53,45.92,0.6071,-4.68,False
sz002412,20240731,5.45,24.37,0.438,3.12,False
sz300848,20250625,17.32,22.55,0.6376,-1.33,False
sz002175,20240927,1.99,28.14,0.7757,1.01,False
sz300629,20240930,19.2,19.66,1.4253,-0.62,False
sz300300,20240926,1.65,45.77,0.5422,43.64,True
sz301279,20251020,22.59,24.29,1.1554,3.28,False
sz000932,20240930,4.6,33.36,4.8121,-6.09,False
sz000428,20240925,3.15,16.72,0.628,2.86,False
sz399641,20240926,1752.77,11.64,0.6928,20.13,True
sz003042,20250904,16.55,16.55,0.9286,2.66,False
sz300234,20240927,4.04,16.43,0.9044,6.94,False
sz002568,20240926,19.01,24.76,0.5763,12.2,False
sz300932,20250905,11.82,13.92,1.7302,-0.08,False
sz000628,20240927,44.92,31.68,1.1656,9.73,False
sz002872,20240819,4.06,32.85,0.7365,-5.91,False
sz301079,20250908,29.0,33.89,1.0086,-3.93,False
sz399006,20240926,1714.14,13.89,0.8521,29.1,True
sz301499,20251023,28.31,20.84,1.5811,-3.07,False
sz000848,20240807,7.84,22.85,0.4237,-0.64,False
sz002526,20240930,2.6,19.28,1.5665,-6.92,False
sz301550,20250624,55.88,83.94,0.6467,9.91,False
sz301303,20251020,15.39,22.79,0.4934,6.3,False
sz000552,20241008,2.99,49.47,0.7952,-9.02,False
sz002041,20240927,8.81,15.31,1.0302,-0.34,False
sz000301,20240927,8.55,17.56,1.6892,-3.51,False
sz300087,20240926,6.66,20.58,0.9245,15.92,False
sz002545,20240930,6.55,17.55,0.7256,-3.97,False
sz301533,20251024,38.02,21.62,0.614,5.55,False
sz002316,20241028,3.16,36.55,0.4485,0.0,False
sz000605,20240801,4.79,29.95,0.3695,-1.88,False
sz399976,20240927,2622.89,13.29,1.0013,5.53,False
sz301607,20250815,34.23,40.32,0.3746,5.11,False
sz002671,20240927,3.8,11.28,0.8587,6.58,False
sz399422,20240927,2564.68,12.48,1.6393,7.07,False
sz300404,20240731,7.52,26.12,1.1108,4.39,False
sz300898,20250728,28.59,25.12,0.665,-5.28,False
sz300257,20241008,10.9,28.93,1.9132,-20.83,False
sz300163,20240903,1.71,35.71,1.1199,-4.68,False
sz001255,20251020,32.08,22.27,0.741,4.27,False
sz002574,20240927,4.56,15.62,0.8591,-0.44,False
sz300700,20251106,11.72,32.76,0.6071,2.65,False
sz200541,20250402,2.47,8.82,0.9699,-8.91,False
sz300228,20240927,6.12,20.6,1.1984,8.66,False
sz200026,20240925,6.19,6.69,0.8438,4.68,False
sz399240,20240924,1015.59,9.5,0.6856,52.98,True
sz300960,20251020,25.94,59.22,0.3721,3.93,False
sz000029,20240830,11.13,15.15,0.7199,0.45,False
sz300435,20240930,11.74,21.09,1.8095,-5.96,False
sz300687,20250625,26.3,35.83,0.6413,-0.42,False
sz300266,20240924,1.52,37.28,0.5887,61.84,True
sz002820,20240927,7.68,17.34,0.985,0.0,False
sz301678,20260116,79.54,26.62,0.5135,5.13,False
sz300205,20241011,6.52,57.36,1.9715,-11.04,False
sz000619,20240925,4.37,21.44,1.114,6.86,False
sz301048,20251124,11.97,17.66,1.145,-1.84,False
